replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
21,assignment_isolation,plus_one_randomisation,True,ok,16.045737894043086,3.557773389990416,22.083641895722515,9.973256690482481,28.658927132934668,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.00708590096473726,24,24,24,0,0.0,{},0.8011609786504597,0.7164835164835165,0.0,False,True,False,False,True,False,0.0,22.08364189572252,9.973256690482481,22.08364189572252,95.875,0.9942090205964411,0.0019984097126386664,False,0.49490118554141455,False,0.020486111111111094,False,False,0.14547921295466174,0.020486111111111094,True,False,1.5198522351271044,0.24409374458258198,3.687106339161944,False,inconclusive
22,assignment_isolation,plus_one_randomisation,True,ok,15.545248263861176,4.350482136786068,22.560197703087947,7.545725266944152,29.57407846986459,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007072917228587889,24,24,24,0,0.0,{},0.8026137459032197,0.7081439393939393,0.0,False,True,False,False,True,False,0.0,22.560197703087947,7.545725266944152,22.560197703087947,96.58333333333333,1.0278527351837647,0.004740262139364974,False,0.5125660678596751,False,0.007986111111111138,False,False,0.13473306080907071,0.007986111111111138,True,False,1.2657300280660044,0.11200096273728796,3.3466032307892113,False,inconclusive
23,assignment_isolation,plus_one_randomisation,True,ok,18.172786164689295,4.051094863194174,24.75452272591743,9.977709045697473,29.09763919783303,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007096269589116814,24,24,24,0,0.0,{},0.8097005208333334,0.7263565891472868,0.0,False,True,False,False,True,False,0.0,24.75452272591743,9.977709045697473,24.75452272591743,96.08333333333333,1.012003222703877,0.037289183858694445,False,0.5055538725635063,False,0.023958333333333304,False,False,0.16494467985725222,0.023958333333333304,True,False,-0.7215654049465308,0.08114525543748882,2.5138336062049937,False,inconclusive
24,assignment_isolation,plus_one_randomisation,True,ok,20.98323700803303,3.8200213453788527,27.192693905176714,14.272384109953919,29.159413299062777,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007116144333950083,24,24,24,0,0.0,{},0.8036236702127659,0.7196886446886446,0.0,False,True,False,False,True,False,0.0,27.192693905176714,14.272384109953919,27.192693905176714,95.25,1.0125722616217527,0.003044382283518419,False,0.5083372815347221,False,0.029861111111111116,False,False,0.19495068751761055,0.029861111111111116,True,False,0.16893395724325472,0.15875281969511193,3.233943459238464,False,inconclusive
25,assignment_isolation,plus_one_randomisation,True,ok,16.99395162476227,3.201143817217298,22.778062976413942,11.807589350880171,28.493996518717726,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007101110719785248,24,24,24,0,0.0,{},0.8162677304964538,0.7454545454545455,0.0,False,True,False,False,True,False,0.0,22.778062976413946,11.807589350880171,22.778062976413946,96.79166666666667,0.9953335414153441,0.04043544926483126,False,0.49728923461868335,False,0.023263888888888973,False,False,0.1554520144423024,0.023263888888888973,True,False,0.15889804431434107,0.12011042936417139,2.341825487753279,False,inconclusive
26,assignment_isolation,plus_one_randomisation,True,ok,18.04900369162566,4.89312304336637,25.765265082421674,8.860424432108028,28.314008679815277,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0071355024294166725,24,24,24,0,0.0,{},0.8208079769736845,0.766489361702128,0.0,False,True,False,False,True,False,0.0,25.765265082421674,8.860424432108028,25.765265082421674,96.91666666666667,0.9944779492620871,0.008560891116003092,False,0.5086813282370293,False,0.042013888888888906,False,False,0.16701427139077618,0.042013888888888906,True,False,0.8291154785782285,0.20267744019284056,3.8508990657800353,False,inconclusive
27,assignment_isolation,plus_one_randomisation,True,ok,20.00728807638249,3.008996293246514,25.148649091476067,14.894135375474495,29.014970512715532,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0071028057527731964,24,24,24,0,0.0,{},0.8002623895202019,0.7041193181818183,0.0,False,True,False,False,True,False,0.0,25.148649091476063,14.894135375474496,25.148649091476063,94.375,1.0010379863752334,0.0063202821434035945,False,0.5117802159025486,False,0.02951388888888895,False,False,0.18692762090576753,0.02951388888888895,True,False,-0.3213991755038108,0.07458471265013032,2.4695520017136863,False,inconclusive
28,assignment_isolation,plus_one_randomisation,True,ok,16.437546352070225,5.253551736530965,26.62800210739886,8.335162960123252,29.09681895512133,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0070233141140263215,24,24,24,0,0.0,{},0.7859848863977579,0.6748062015503875,0.0,False,True,False,False,True,False,0.0,26.62800210739886,8.335162960123252,26.62800210739886,95.79166666666667,1.000049445483734,0.016156935307694627,False,0.5190340739841247,False,0.022916666666666696,False,False,0.1486467488637758,0.022916666666666696,True,False,-1.514585232306253,0.19989012767880807,1.6120221758924225,False,inconclusive
29,assignment_isolation,plus_one_randomisation,True,ok,16.694334514204943,3.3336835738818804,21.98049075208623,11.028668683568558,29.715809000319855,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007022936558257289,24,24,24,0,0.0,{},0.778610402494331,0.6791193181818181,0.0,False,True,False,False,True,False,0.0,21.98049075208623,11.02866868356856,21.98049075208623,95.625,1.0203802214956843,0.028481442321233407,False,0.4975197589955181,False,0.02256944444444442,False,False,0.14783865170952054,0.02256944444444442,True,False,0.879967750372319,0.2163878306335503,2.0555151919529044,False,inconclusive
30,assignment_isolation,plus_one_randomisation,True,ok,19.714880475588128,4.262368147322364,27.154600404563254,12.847380217393365,29.104719111679728,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007092269079766794,24,24,24,0,0.0,{},0.8246666666666667,0.7325925925925927,0.0,False,True,False,False,True,False,0.0,27.154600404563254,12.847380217393365,27.154600404563254,96.08333333333333,1.0116788051942014,0.013989485501592003,False,0.5008866128565928,False,0.028125000000000067,False,False,0.18149943059868898,0.028125000000000067,True,False,1.084076654755769,0.11654525295631249,2.9915770429194906,False,inconclusive
31,assignment_isolation,plus_one_randomisation,True,ok,19.103074959630522,3.3530713557837863,25.797600544553728,14.069897931815415,29.49792689196042,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0070830071578552485,24,24,24,0,0.0,{},0.7950776424159232,0.7204427083333333,0.0,False,True,False,False,True,False,0.0,25.797600544553728,14.069897931815413,25.797600544553728,95.54166666666667,1.0211171878108107,0.032464619178346026,False,0.5214674427141269,False,0.028472222222222232,False,False,0.17305114179123413,0.028472222222222232,True,False,0.39814826887143095,0.1953970833309087,3.1237531869829445,False,inconclusive
32,assignment_isolation,plus_one_randomisation,True,ok,16.567163021684323,3.898024678439508,23.00963170549558,9.266976972526587,28.80515453374696,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007049833770098711,24,24,24,0,0.0,{},0.791818576388889,0.7120738636363636,0.0,False,True,False,False,True,False,0.0,23.00963170549558,9.266976972526587,23.00963170549558,95.58333333333333,0.9926820673794732,0.06706221421198598,False,0.5185494720189503,False,0.023958333333333304,False,False,0.15134143753464377,0.023958333333333304,True,False,-1.1722073945040759,0.17387382539841398,2.1757064208523724,False,inconclusive
33,assignment_isolation,plus_one_randomisation,True,ok,21.499193863470694,3.6196056819053553,27.41403156604135,14.975576255459371,29.35024734870396,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0070541832293608,24,24,24,0,0.0,{},0.7936417167812143,0.7053030303030303,0.0,False,True,False,False,True,False,0.0,27.41403156604135,14.975576255459371,27.41403156604135,95.75,1.0129730644178239,0.0048770166354492215,False,0.49539558467926964,False,0.013194444444444509,False,False,0.20042345173929732,0.013194444444444509,True,False,-1.6686517961762533,0.13376477792213645,2.3951013319337804,False,inconclusive
34,assignment_isolation,plus_one_randomisation,True,ok,23.054180770648816,3.0494187501877215,28.299541386257133,17.49490087496153,28.858823689955422,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0070925486023521705,24,24,24,0,0.0,{},0.786408501572672,0.7164874551971323,0.0,False,True,False,False,True,False,0.0,28.299541386257133,17.49490087496153,28.299541386257133,94.58333333333333,0.995309747917241,0.010493195113209189,False,0.5126097993435978,False,0.02777777777777779,False,False,0.2216553223855458,0.02777777777777779,True,False,1.0477380886503167,0.23636032685791297,5.695222361048261,False,inconclusive
35,assignment_isolation,plus_one_randomisation,True,ok,22.852022451809557,3.938763859294759,28.685632837324267,15.385793526577395,29.703966087457665,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007109503331499535,24,24,24,0,0.0,{},0.796982841719684,0.6537037037037038,0.0,False,True,False,False,True,False,0.0,28.685632837324267,15.385793526577395,28.685632837324267,94.29166666666667,1.0253222052145554,0.002349418735183364,False,0.5167470216152327,False,0.02187500000000009,False,False,0.21206327864238164,0.02187500000000009,True,False,1.5187237948505699,0.16440262097079344,4.213409220752594,False,inconclusive
36,assignment_isolation,plus_one_randomisation,True,ok,17.77526998043692,3.434436050424371,23.804049469460082,11.697872698365668,28.13020196435426,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007062737158307853,24,24,24,0,0.0,{},0.8119583333333333,0.7291198501872661,0.0,False,True,False,False,True,False,0.0,23.804049469460082,11.697872698365666,23.804049469460082,97.125,0.9789971210139322,0.03261028244928185,False,0.5077179969590426,False,0.012499999999999956,False,False,0.1670939453888643,0.012499999999999956,True,False,-0.38556654028783227,0.1982632989237108,2.154718601537882,False,inconclusive
37,assignment_isolation,plus_one_randomisation,True,ok,22.27778627103326,3.5689997221248246,28.914641405102472,16.59553513887008,28.55214210648788,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007056853982521689,24,24,24,0,0.0,{},0.7887796818996415,0.7113026819923374,0.0,False,True,False,False,False,False,0.0,28.914641405102472,16.59553513887008,28.914641405102472,95.54166666666667,0.9847278904255352,0.020238313488589475,False,0.5065105860006792,False,0.013194444444444398,False,False,0.21574068551151254,0.013194444444444398,True,False,-0.019722247856260124,0.11727206251204053,4.110342309158824,False,inconclusive
38,assignment_isolation,plus_one_randomisation,True,ok,15.609090186458483,3.7130980912306217,21.09811995831256,8.321463450226304,28.934692074088982,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007014644568753471,24,24,24,0,0.0,{},0.7862453054138322,0.6954119850187265,0.0,False,True,False,False,True,False,0.0,21.09811995831256,8.321463450226304,21.09811995831256,96.375,0.9962692708595587,0.03044157928804692,False,0.513977518840746,False,0.028819444444444398,False,False,0.14047428088678313,0.028819444444444398,True,False,-1.5725570675300913,0.09335429258289878,3.2752463423242926,False,inconclusive
39,assignment_isolation,plus_one_randomisation,True,ok,16.585186612543726,4.0519973124999344,23.630073310177224,10.36690689884201,29.043497483770064,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007027623487745276,24,24,24,0,0.0,{},0.7802716256957328,0.6935393258426965,0.0,False,True,False,False,True,False,0.0,23.630073310177224,10.36690689884201,23.630073310177224,95.58333333333333,0.9977425412210339,0.018813150313253865,False,0.5390611882543417,False,0.031597222222222276,False,False,0.15063052132789168,0.031597222222222276,True,False,-0.3442131558773795,0.13192423456166844,1.8328870251153067,False,inconclusive
40,assignment_isolation,plus_one_randomisation,True,ok,17.523624992972405,3.6601225122037118,24.37354877124698,11.614940940037975,29.721100296851922,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007078654015196748,24,24,24,0,0.0,{},0.8121127435324178,0.685125968992248,0.0,False,True,False,False,True,False,0.0,24.373548771246977,11.614940940037975,24.373548771246977,95.79166666666667,1.0295547299112757,0.0024364868421764417,False,0.5344721312065912,False,0.029861111111111116,False,False,0.15488404873754807,0.029861111111111116,True,False,0.008826129760204962,0.16193570331603974,3.0207488077508224,False,inconclusive
41,assignment_isolation,plus_one_randomisation,True,ok,19.513475524799336,4.05283354480613,26.924259804570553,12.764603340789396,29.925789991783788,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.007059706445915315,24,24,24,0,0.0,{},0.785641447368421,0.7349250936329587,0.0,False,True,False,False,True,False,0.0,26.924259804570553,12.764603340789398,26.924259804570553,94.91666666666667,1.0291377525285292,0.02337555657463854,False,0.512356735168662,False,0.0336805555555556,False,False,0.17579020597635023,0.0336805555555556,True,False,0.5169322550838876,0.17684021284987053,3.55873669636779,False,inconclusive
42,assignment_isolation,plus_one_randomisation,True,ok,16.575684496112572,3.04784161779148,21.649626999075092,11.463355566385752,29.047829965362403,1.0,0.001,1.0,0.001,,,,,False,True,False,False,True,0.007071067811865475,0.0070381363174118515,24,24,24,0,0.0,{},0.7933808479532164,0.6499999999999999,0.0,False,True,False,False,True,False,0.0,21.649626999075092,11.463355566385752,21.649626999075092,96.0,1.001560039793078,0.011505159580693288,False,0.5275879513004146,False,0.029166666666666674,False,False,0.1498531524563191,0.029166666666666674,True,False,-0.6290090469539698,0.15473666588370258,3.259994860822418,False,inconclusive
