replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-57.69385249331982,3.0244203860259202,-52.10134247318316,-62.873030471428706,31.340514018086715,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00705967466464125,24,24,24,0,0.0,{},0.7857737531565655,0.7,0.0,False,True,True,False,False,False,0.0,-52.10134247318316,-62.873030471428706,-52.10134247318316,94.75,1.0768381082116734,0.009509221118944752,False,0.5025975692662246,False,0.020486111111111094,False,False,0.5254841990409214,0.020486111111111094,True,True,-0.174170121048419,0.12228766060439557,-8.917582872641482,False,supported
1,assignment_isolation,plus_one_randomisation,True,ok,-53.709944784914434,2.993914289952099,-48.67258131313384,-58.54763244001557,30.976353164023433,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00704588071414166,24,24,24,0,0.0,{},0.7799183455433456,0.7185648148148148,0.0,False,True,True,False,False,False,0.0,-48.67258131313384,-58.54763244001557,-48.67258131313384,96.125,1.069926031671162,0.016830841196552794,False,0.5142818753027785,False,0.02013888888888893,False,False,0.4968745669831875,0.02013888888888893,True,True,0.49597988779132446,0.14963547704525376,-7.005732710671431,False,supported
2,assignment_isolation,plus_one_randomisation,True,ok,-59.501533445559936,3.4155229541300867,-52.72553572594038,-64.92916201102722,31.47981894924207,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007112499018839258,24,24,24,0,0.0,{},0.8124116206501562,0.7471326164874553,0.0,False,True,True,False,False,False,0.0,-52.72553572594038,-64.92916201102722,-52.72553572594038,96.16666666666667,1.0978341373966767,0.012539070943656416,False,0.5229620161335528,False,0.027083333333333348,False,False,0.5305698185393005,0.027083333333333348,True,True,1.065351464092673,0.20454585337526157,-7.51410939264338,False,supported
3,assignment_isolation,plus_one_randomisation,True,ok,-60.63385632346765,4.642101230583433,-53.29553948879409,-68.66817227884589,31.92300602442142,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007079276189831112,24,24,24,0,0.0,{},0.7904769174401562,0.7204212454212454,0.0,False,True,True,False,False,False,0.0,-53.2955394887941,-68.66817227884589,-53.2955394887941,95.0,1.1013476843698786,0.008483686566979998,False,0.5238137790939005,False,0.015625,False,False,0.5374687909586606,0.015625,True,True,0.8149634090443022,0.19647688145600256,-9.072282294752242,False,supported
4,assignment_isolation,plus_one_randomisation,True,ok,-65.23242984666156,3.251212258906011,-59.50137631882747,-70.21582588058999,32.07138717714758,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007040187178690097,24,24,24,0,0.0,{},0.8069727891156463,0.6702651515151515,0.0,False,True,True,False,False,False,0.0,-59.501376318827475,-70.21582588058999,-59.501376318827475,97.04166666666667,1.1121185338769597,0.029788735473634004,False,0.5265915531123015,False,0.035069444444444486,False,False,0.5653114068408672,0.035069444444444486,True,True,2.47335347323682,0.21132805687955192,-9.317530377345372,False,supported
5,assignment_isolation,plus_one_randomisation,True,ok,-63.70318208857671,4.243755146491637,-55.93761594195776,-70.53046249073881,31.699000722578763,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007061474418885188,24,24,24,0,0.0,{},0.8000973937599944,0.7204343971631205,0.0,False,True,True,False,False,False,0.0,-55.937615941957766,-70.53046249073881,-55.937615941957766,96.29166666666667,1.0982603838814253,0.0071740601600420815,False,0.500534669204472,False,0.031597222222222165,False,False,0.5604153859335107,0.031597222222222165,True,True,-0.019510010494951352,0.09859316259100497,-11.244624724939767,False,supported
6,assignment_isolation,plus_one_randomisation,True,ok,-60.41988832779892,2.8926733940638676,-55.3747619322388,-65.73154680981504,31.851536391055543,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007040591583771516,24,24,24,0,0.0,{},0.7789874344742522,0.7000000000000001,0.0,False,True,True,False,False,False,0.0,-55.37476193223879,-65.73154680981504,-55.37476193223879,94.79166666666667,1.0916781599848817,0.014697862538150858,False,0.5366302109608269,False,0.02083333333333337,False,False,0.5397963664646642,0.02083333333333337,True,True,1.1167090521549645,0.1959372280171606,-9.39259329314936,False,supported
7,assignment_isolation,plus_one_randomisation,True,ok,-59.774601103344814,4.257630732084135,-52.789872758177495,-67.65465790050246,32.081035181329305,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00709508808810519,24,24,24,0,0.0,{},0.8079931972789116,0.6954071969696969,0.0,False,True,True,False,False,False,0.0,-52.789872758177495,-67.65465790050246,-52.789872758177495,95.58333333333333,1.112672246518257,0.005936602612974688,False,0.5490260433728438,False,0.022222222222222143,False,False,0.526671509059195,0.022222222222222143,True,True,0.6231003816532781,0.11503589384897252,-8.222949077127083,False,supported
8,assignment_isolation,plus_one_randomisation,True,ok,-65.60885860646992,3.5441860367783122,-60.04673621284361,-71.60835191284481,31.720237639340848,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007029988219846813,24,24,24,0,0.0,{},0.7906086680269186,0.7120833333333334,0.0,False,True,True,False,False,False,0.0,-60.04673621284362,-71.60835191284481,-60.04673621284362,96.875,1.0974048914483228,0.015927622708548833,False,0.5195744201645599,False,0.02430555555555558,False,False,0.5736349901759257,0.02430555555555558,True,True,-0.1517224798423817,0.19605663449374072,-11.385203158636092,False,supported
9,assignment_isolation,plus_one_randomisation,True,ok,-56.10534079818516,4.166379983260256,-48.91662721930051,-62.599080569835664,30.061591073198983,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007092062984618236,24,24,24,0,0.0,{},0.8007050794949733,0.7053370786516855,0.0,False,True,True,False,False,False,0.0,-48.916627219300516,-62.59908056983566,-48.916627219300516,95.20833333333333,1.0401405612180559,0.019530537309374808,False,0.49947958121672537,False,0.04340277777777779,False,False,0.5284600162357913,0.04340277777777779,True,True,-0.5960147988420954,0.21445817563903988,-8.70130157412011,False,supported
