replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
1095,assignment_isolation,plus_one_randomisation,True,ok,-88.33176045030034,3.39472552780402,-83.15784176541494,-94.42055665240626,33.99543032921008,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007098994447869207,24,24,24,0,0.0,{},0.8100481859410431,0.7297619047619046,0.0,False,True,True,False,False,False,0.0,-83.15784176541494,-94.42055665240626,-83.15784176541494,96.95833333333333,1.1881737534906864,0.5118333203533026,True,0.5067655683837434,False,0.028472222222222232,False,False,0.6635665830334476,0.028472222222222232,True,True,-2.3817193805293986,0.23984031676487805,-13.154129874105315,False,diagnostic_failure
1096,assignment_isolation,plus_one_randomisation,True,ok,-84.86492648381498,3.4769779677863326,-78.73946522574913,-91.0369802091557,33.186043506448826,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007077418683621824,24,24,24,0,0.0,{},0.7995548103607771,0.6998039215686273,0.0,False,True,True,False,False,False,0.0,-78.73946522574913,-91.03698020915571,-78.73946522574913,95.83333333333333,1.1496315341954955,0.5153490262961369,True,0.507852141044403,False,0.01388888888888884,False,False,0.6608776814475328,0.01388888888888884,True,True,-1.4464388310671419,0.1629481118179931,-13.948374885727318,False,diagnostic_failure
1097,assignment_isolation,plus_one_randomisation,True,ok,-88.33094988842652,2.7421126039231187,-82.80234775761407,-92.46470957374916,33.3086782924819,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007053813639218004,24,24,24,0,0.0,{},0.8100484006734008,0.7197010869565217,0.0,False,True,True,False,False,False,0.0,-82.80234775761407,-92.46470957374918,-82.80234775761407,96.875,1.156264637256431,0.482678664127281,True,0.494550394620698,False,0.02083333333333337,False,False,0.6737348461785516,0.02083333333333337,True,True,-0.964586638329094,0.14637453337197165,-12.810179000159993,False,diagnostic_failure
1098,assignment_isolation,plus_one_randomisation,True,ok,-87.4602249887855,3.4510050874048512,-80.18949053917393,-93.1486044716391,34.21616718099707,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007059925478406034,24,24,24,0,0.0,{},0.7905322758838385,0.699820788530466,0.0,False,True,True,False,False,False,0.0,-80.18949053917393,-93.1486044716391,-80.18949053917393,94.41666666666667,1.17361543431954,0.5044535035296424,True,0.4918681997651072,False,0.017013888888888884,False,False,0.6644805530206068,0.017013888888888884,True,True,0.6856567640469416,0.21928455319868184,-12.100776442080685,False,diagnostic_failure
1099,assignment_isolation,plus_one_randomisation,True,ok,-88.89807918586871,3.324468036805838,-83.5296379375802,-94.76641449257916,34.34814234082622,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007058989209010807,24,24,24,0,0.0,{},0.8025495705409357,0.6749999999999999,0.0,False,True,True,False,False,False,0.0,-83.5296379375802,-94.76641449257916,-83.5296379375802,96.125,1.1885951469893716,0.5181529015430445,True,0.4968868911471943,False,0.01805555555555549,False,False,0.6658486915925409,0.01805555555555549,True,True,-1.1018144640533876,0.13696173507953507,-14.32965971249688,False,diagnostic_failure
1100,assignment_isolation,plus_one_randomisation,True,ok,-81.16711888741492,2.539431495061564,-76.79164808266108,-85.50914493187128,33.82935431390704,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007051066428666664,24,24,24,0,0.0,{},0.7997775537634411,0.6768726591760299,0.0,False,True,True,False,False,False,0.0,-76.79164808266108,-85.50914493187128,-76.79164808266108,95.41666666666667,1.1650126459276002,0.5110085705410896,True,0.5150758819072127,False,0.03298611111111105,False,False,0.6381585508891164,0.03298611111111105,True,True,1.61687495315881,0.20080111760959907,-12.557902598550704,False,diagnostic_failure
1101,assignment_isolation,plus_one_randomisation,True,ok,-89.5149554132657,2.9839924367404405,-84.57712465021818,-94.71118900474485,33.79637239017811,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007080306533555171,24,24,24,0,0.0,{},0.7945499720044793,0.7149812734082396,0.0,False,True,True,False,False,False,0.0,-84.57712465021818,-94.71118900474487,-84.57712465021818,95.5,1.1692135434006683,0.5064489804978831,True,0.5218944516636533,False,0.02847222222222212,False,False,0.6745351402138967,0.02847222222222212,True,True,-0.6964740864986451,0.13473775159176862,-13.928972955403838,False,diagnostic_failure
1102,assignment_isolation,plus_one_randomisation,True,ok,-81.56003585093545,3.28476271841512,-75.73455275968983,-86.916796374565,33.29400660811008,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007046035999012465,24,24,24,0,0.0,{},0.8023443877551022,0.6954022988505747,0.0,False,True,True,False,False,False,0.0,-75.73455275968983,-86.91679637456498,-75.73455275968983,96.54166666666667,1.1524930616349003,0.4901211770080887,True,0.5473871408338309,False,0.03541666666666665,False,False,0.6444147562577114,0.03541666666666665,True,True,0.15231773774588664,0.16781079481167382,-12.503451608094373,False,diagnostic_failure
1103,assignment_isolation,plus_one_randomisation,True,ok,-80.86931500989904,2.7808415405785687,-75.91435793806832,-85.33567679823118,32.887066716019774,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007070995105371592,24,24,24,0,0.0,{},0.7909231085526316,0.7,0.0,False,True,True,False,False,False,0.0,-75.91435793806832,-85.33567679823118,-75.91435793806832,95.25,1.13477085356647,0.5185221243859306,True,0.5261349403681861,False,0.015972222222222165,False,False,0.6471862555515202,0.015972222222222165,True,True,-0.5017074015289353,0.2091382835615496,-11.523181433623142,False,diagnostic_failure
1104,assignment_isolation,plus_one_randomisation,True,ok,-82.44883472807017,2.828876702408965,-77.13612243290892,-87.14435029150634,33.85728752317021,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007100599170359125,24,24,24,0,0.0,{},0.8165770609318996,0.6831395348837209,0.0,False,True,True,False,False,False,0.0,-77.13612243290892,-87.14435029150634,-77.13612243290892,95.25,1.1731394936825061,0.5218087017662629,True,0.5281861700521839,False,0.021180555555555536,False,False,0.6416564409565976,0.021180555555555536,True,True,0.37048985097180526,0.14242502542306193,-12.274810904072476,False,diagnostic_failure
1105,assignment_isolation,plus_one_randomisation,True,ok,-82.61529029930182,3.4800909214100844,-76.75386279288307,-88.52408536903134,33.4505260391675,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00705247932003838,24,24,24,0,0.0,{},0.791447596856725,0.65374531835206,0.0,False,True,True,False,False,False,0.0,-76.75386279288307,-88.52408536903134,-76.75386279288307,94.95833333333333,1.149426800873484,0.5139565558869401,True,0.48314627446821984,False,0.014236111111111116,False,False,0.6505435012815904,0.014236111111111116,True,True,0.7198839034562958,0.14401422021957871,-11.59394570112338,False,diagnostic_failure
1106,assignment_isolation,plus_one_randomisation,True,ok,-83.98364459469542,2.868713057086579,-78.88897656089144,-88.67049182134002,32.974153888501114,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007022252884812044,24,24,24,0,0.0,{},0.7952593537414967,0.7317708333333334,0.0,False,True,True,False,False,False,0.0,-78.88897656089144,-88.67049182134002,-78.88897656089144,97.54166666666667,1.1434448319804498,0.5168145209585153,True,0.523495251726899,False,0.022916666666666696,False,False,0.6589457612938352,0.022916666666666696,True,True,0.06110014754712818,0.10391457381316337,-13.700159259252757,False,diagnostic_failure
1107,assignment_isolation,plus_one_randomisation,True,ok,-81.97394452537937,3.0400669502259894,-76.73561540839202,-86.87266922858917,32.78812820693861,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007090785106245055,24,24,24,0,0.0,{},0.810093761188686,0.7541213768115942,0.0,False,True,True,False,False,False,0.0,-76.73561540839202,-86.87266922858917,-76.73561540839202,97.375,1.1471090023978279,0.5000753991483524,True,0.4997453392113659,False,0.02499999999999991,False,False,0.6482728302723129,0.02499999999999991,True,True,1.5450872202510562,0.2950039727848817,-11.842686768157888,False,diagnostic_failure
1108,assignment_isolation,plus_one_randomisation,True,ok,-84.50961454889581,2.88847032415958,-79.90204116872398,-89.54868300068489,33.50563317096728,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0070669158932481265,24,24,24,0,0.0,{},0.7905214248318632,0.6998207885304659,0.0,False,True,True,False,False,False,0.0,-79.90204116872398,-89.54868300068489,-79.90204116872398,95.04166666666667,1.154183278629851,0.5054104768690653,True,0.5244402337995728,False,0.024652777777777746,False,False,0.6577515983919503,0.024652777777777746,True,True,1.4118611979247793,0.18022569900705537,-12.456730893002744,False,diagnostic_failure
