replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
889,assignment_isolation,plus_one_randomisation,True,ok,-94.0116716538593,3.1432367798675895,-88.16486500144423,-99.29088483563025,34.40451559129272,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0070754348729603,24,24,24,0,0.0,{},0.7994845360824742,0.7066666666666668,0.0,False,True,True,False,False,False,0.0,-88.16486500144423,-99.29088483563025,-88.16486500144423,95.83333333333333,1.1915077917472072,0.00635347260108285,False,0.5067729431295548,False,0.01909722222222232,False,False,0.6853819784992315,0.01909722222222232,True,True,0.9147070267780246,0.17907961441501857,-13.994031544339807,False,supported
890,assignment_isolation,plus_one_randomisation,True,ok,-88.00688634419146,3.8899614214347613,-81.35420023862787,-94.60292763654307,33.93526540582367,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007061617960362005,24,24,24,0,0.0,{},0.7978730330982093,0.6704022988505747,0.0,False,True,True,False,False,False,0.0,-81.35420023862787,-94.60292763654307,-81.35420023862787,95.91666666666667,1.173471405499604,0.004332269543145389,False,0.5211316575288157,False,0.03541666666666676,False,False,0.6668759996271588,0.03541666666666676,True,True,0.4711751427065123,0.14581526022721658,-12.805550155217125,False,supported
891,assignment_isolation,plus_one_randomisation,True,ok,-90.24361634334787,3.7233813924054506,-84.46569592982888,-96.29397605171711,34.22328429376753,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00709907937958478,24,24,24,0,0.0,{},0.8143078317185458,0.6787254901960785,0.0,False,True,True,False,False,False,0.0,-84.46569592982888,-96.29397605171711,-84.46569592982888,96.41666666666667,1.1928058986481214,0.0004787899567581025,False,0.508533968234202,False,0.017708333333333326,False,False,0.6701495562601951,0.017708333333333326,True,True,-1.4468440790756263,0.22055201094138696,-13.101653208267036,False,supported
892,assignment_isolation,plus_one_randomisation,True,ok,-89.31363854198786,2.6341304328846307,-84.86792920223373,-93.41730740793238,33.48965161614994,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007057636165184527,24,24,24,0,0.0,{},0.7784010753931543,0.7076007326007328,0.0,False,True,True,False,False,False,0.0,-84.86792920223373,-93.41730740793237,-84.86792920223373,95.66666666666667,1.1558998860966743,0.01851989860943453,False,0.5184872059792486,False,0.019444444444444486,False,False,0.677891896029713,0.019444444444444486,True,True,-0.10563226330085626,0.08071320083863313,-14.130397018658918,False,supported
893,assignment_isolation,plus_one_randomisation,True,ok,-88.38652859427457,4.1602391214850325,-80.71946312296635,-95.214809716702,34.06722497332712,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007046860326896373,24,24,24,0,0.0,{},0.7885728034420288,0.7159090909090908,0.0,False,True,True,False,False,False,0.0,-80.71946312296635,-95.214809716702,-80.71946312296635,96.08333333333333,1.1765935331812403,0.028899231701362063,False,0.5372555619370004,False,0.019444444444444486,False,False,0.6674943934062475,0.019444444444444486,True,True,-0.47601007382639005,0.12402393917520955,-14.00567943777773,False,supported
894,assignment_isolation,plus_one_randomisation,True,ok,-90.45884571612343,3.491795153280644,-84.18276122471379,-96.13992143224962,34.2178831973425,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007070487172550267,24,24,24,0,0.0,{},0.7999122807017545,0.6717391304347826,0.0,False,True,True,False,False,False,0.0,-84.18276122471379,-96.13992143224964,-84.18276122471379,95.58333333333333,1.1826699672612204,0.048945038164242664,False,0.5171097675838292,False,0.012500000000000067,False,False,0.6741849568440952,0.012500000000000067,True,True,0.5152947759672939,0.15578848319630365,-12.446509633679726,False,supported
895,assignment_isolation,plus_one_randomisation,True,ok,-89.15951472286973,3.4416360682529765,-84.12556911195121,-95.40397487563104,34.44944365781332,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007032927387266642,24,24,24,0,0.0,{},0.793573883161512,0.6908536585365853,0.0,False,True,True,False,False,False,0.0,-84.12556911195121,-95.40397487563104,-84.12556911195121,96.25,1.1884713574782177,4.7993095987499456e-05,False,0.49007520798095716,False,0.03125,False,False,0.6669926226194657,0.03125,True,True,1.5815001255751178,0.17970881282967613,-12.942179077759052,False,supported
896,assignment_isolation,plus_one_randomisation,True,ok,-84.27699730481095,4.153649163085229,-76.33893435726151,-90.8377437124455,33.98325664589616,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007078090428430851,24,24,24,0,0.0,{},0.8122957516339868,0.7317375886524823,0.0,False,True,True,False,False,False,0.0,-76.33893435726151,-90.8377437124455,-76.33893435726151,96.70833333333333,1.1827230365059662,0.011199055769648301,False,0.5238639772942563,False,0.015972222222222165,False,False,0.6471411249740439,0.015972222222222165,True,True,-0.5477792239211846,0.16903018756745222,-12.57463810823445,False,supported
897,assignment_isolation,plus_one_randomisation,True,ok,-89.60193482521856,3.339828783499063,-84.34424406753824,-96.09021152660029,33.62497162832568,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007115320791933146,24,24,24,0,0.0,{},0.826900881668923,0.7354838709677418,0.0,False,True,True,False,False,False,0.0,-84.34424406753824,-96.09021152660029,-84.34424406753824,96.70833333333333,1.1764090725636434,0.01752817396822939,False,0.511231172089511,False,0.023958333333333415,False,False,0.6726346710802708,0.023958333333333415,True,True,0.7559722327315104,0.16762060769758969,-12.631666922325524,False,supported
898,assignment_isolation,plus_one_randomisation,True,ok,-89.98921517667998,3.524507825181768,-84.05219658203785,-96.00864111142286,34.39117636680633,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007052315123155883,24,24,24,0,0.0,{},0.7852272727272727,0.6992592592592591,0.0,False,True,True,False,False,False,0.0,-84.05219658203785,-96.00864111142285,-84.05219658203785,95.66666666666667,1.186121195373481,0.021333529346859288,False,0.514274325112801,False,0.010763888888888906,False,False,0.6711884141954549,0.010763888888888906,True,True,-0.3997869841723281,0.191810896758289,-12.491888149931418,False,supported
899,assignment_isolation,plus_one_randomisation,True,ok,-91.57376181469874,3.716893656633608,-84.34816714839803,-97.92057276720644,33.976365783663404,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0070573128658999555,24,24,24,0,0.0,{},0.8070725968567252,0.7136363636363637,0.0,False,True,True,False,False,False,0.0,-84.34816714839803,-97.92057276720645,-84.34816714839803,96.66666666666667,1.1787580470027412,0.024010754100106176,False,0.5217407572499672,False,0.01736111111111116,False,False,0.6798472803534783,0.01736111111111116,True,True,-0.9031011067024378,0.17436539840602763,-15.140711048544507,False,supported
900,assignment_isolation,plus_one_randomisation,True,ok,-85.35338422168024,3.4963965164149697,-79.20731712040116,-91.55268554924368,33.69826952826069,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007103672961679937,24,24,24,0,0.0,{},0.8132399401396742,0.6982954545454546,0.0,False,True,True,False,False,False,0.0,-79.20731712040116,-91.55268554924368,-79.20731712040116,95.375,1.1689012918565969,0.013206940003596148,False,0.5150611041090597,False,0.024652777777777746,False,False,0.656695845355635,0.024652777777777746,True,True,0.11840741229049832,0.2235736812022767,-12.270285836539456,False,supported
901,assignment_isolation,plus_one_randomisation,True,ok,-88.75278509060773,2.9955325949125764,-84.2678041790323,-93.8696248179413,33.64208474251573,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007099890381302229,24,24,24,0,0.0,{},0.8173960566159708,0.7483333333333333,0.0,False,True,True,False,False,False,0.0,-84.2678041790323,-93.8696248179413,-84.2678041790323,97.41666666666667,1.1787485752760418,0.01660187762835687,False,0.4950184548030562,False,0.018402777777777768,False,False,0.6683578320010968,0.018402777777777768,True,True,0.26556743161021185,0.15190267803526275,-12.815861861375305,False,supported
902,assignment_isolation,plus_one_randomisation,True,ok,-84.74021620302591,4.80044535862094,-75.82427484771627,-93.18694893953926,33.81710563583146,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007038924843083741,24,24,24,0,0.0,{},0.7888788187757261,0.7120879120879121,0.0,False,True,True,False,False,False,0.0,-75.82427484771627,-93.18694893953926,-75.82427484771627,95.125,1.1608072221568027,0.033742489963484314,False,0.5343450705859523,False,0.011458333333333348,False,False,0.6565949206333086,0.011458333333333348,True,True,1.2329433101724134,0.1465804179475298,-11.31458318981426,False,supported
903,assignment_isolation,plus_one_randomisation,True,ok,-97.88257001131304,3.539552094863998,-92.18496921615953,-103.97624370786542,34.695894056128964,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007105503486619953,24,24,24,0,0.0,{},0.8085135877267573,0.7130092592592593,0.0,False,True,True,False,False,False,0.0,-92.18496921615953,-103.97624370786542,-92.18496921615953,95.83333333333333,1.2067053588783248,0.0009333872231426813,False,0.48835108210561673,False,0.03125,False,False,0.6949663811314886,0.03125,True,True,-1.835134243534867,0.2037705634465972,-15.763035842111096,False,supported
904,assignment_isolation,plus_one_randomisation,True,ok,-88.34231413313215,3.4502609785796534,-82.42003010527644,-93.67671575816556,33.724494730405766,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007103553476075007,24,24,24,0,0.0,{},0.8096626390274544,0.6791187739463603,0.0,False,True,True,False,False,False,0.0,-82.42003010527644,-93.67671575816557,-82.42003010527644,95.41666666666667,1.1700467928783853,0.03224854523881105,False,0.5357874374849175,False,0.01909722222222232,False,False,0.6693938485991485,0.01909722222222232,True,True,-0.5523586809688115,0.06390270330010883,-12.972778469237761,False,supported
905,assignment_isolation,plus_one_randomisation,True,ok,-84.18698811789814,4.415961012357019,-75.29661673791443,-91.06002712613305,33.033242116142446,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007058255805849974,24,24,24,0,0.0,{},0.8076014046717173,0.7242907801418439,0.0,False,True,True,False,False,False,0.0,-75.29661673791443,-91.06002712613305,-75.29661673791443,97.29166666666667,1.1498903265595126,0.006393682637821157,False,0.5329665874750208,False,0.01736111111111105,False,False,0.6577136346769067,0.01736111111111105,True,True,2.0526599128055234,0.21000424971284695,-11.410213992124579,False,supported
