replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
248,sequential_evalue,martingale_evalue,True,ok,2.340770058025486,4.705491776467434,10.69501289116222,-5.750960593684551,33.45580620256492,1.0,1.0,,,1.0,1.0,-1.82602924722761,-1.0499001159184682,False,False,False,False,False,0.007071067811865475,0.006999187545679585,24,24,24,0,0.0,{},0.7849068943131832,0.6965851918971844,0.0,False,True,False,False,True,False,0.0,10.69501289116222,-5.7509605936845505,10.69501289116222,93.41666666666667,1.1316218334530095,0.012486607416392114,False,1.2390966509570838,False,0.01736111111111105,False,False,0.012723339139953719,0.01736111111111105,False,False,0.25671839973776706,0.11176105627737741,-0.3719779432835667,False,forward_only_adequate
249,sequential_evalue,martingale_evalue,True,ok,-2.010747661868518,3.3930862842549114,3.5789450426773395,-7.845701816104173,35.169958385710046,1.0,1.0,,,1.0,1.0,-1.0873103901503305,-1.830834322212512,False,False,False,False,False,0.007071067811865475,0.0069526485128056864,24,24,24,0,0.0,{},0.7787377102275235,0.6919085801046608,0.0,False,True,False,False,True,False,0.0,3.5789450426773395,-7.845701816104172,3.5789450426773395,92.70833333333333,1.1772034332176486,0.005113695835674837,False,1.2743011703334077,False,0.03750000000000009,False,False,0.010223584486617712,0.03750000000000009,False,False,0.09604520801088712,0.10899646120353579,0.09876844570842701,False,forward_only_adequate
250,sequential_evalue,martingale_evalue,True,ok,-2.441739051226864,3.2987177917695627,2.5520002463505826,-8.181438762465023,33.99051221724152,1.0,1.0,,,1.0,1.0,-0.9991281327073127,-1.9042774429112181,False,False,False,False,False,0.007071067811865475,0.0070053371531594785,24,24,24,0,0.0,{},0.7783683169920084,0.6702372550319963,0.0,False,True,False,False,True,False,0.0,2.5520002463505826,-8.181438762465023,2.5520002463505826,91.66666666666667,1.1398887696753122,0.00020809726546465018,False,1.3188438269188627,False,0.020486111111111094,False,False,0.013243304832643748,0.020486111111111094,False,False,-1.3402577248088234,0.18885663384507967,-0.04029725416912745,False,forward_only_adequate
251,sequential_evalue,martingale_evalue,True,ok,-8.498495262207905,3.2918410231230304,-3.121000378535844,-14.700383245423225,33.690784017560915,0.2765445040083962,1.0,,,0.2765445040083962,1.0,1.2853835161491758,-2.7777226023304835,False,False,False,False,False,0.007071067811865475,0.006994651427191345,24,24,24,0,0.0,{},0.7769282229979,0.7157843164396166,0.0,False,True,False,False,True,False,0.0,-3.1210003785358444,-14.700383245423225,-3.1210003785358444,91.70833333333333,1.1283701764852474,0.010224183592965256,False,1.2851832520201956,False,0.029861111111111116,False,False,0.057414526268047376,0.029861111111111116,False,False,0.23346568962096223,0.052229880252772684,-0.5118712229492386,False,forward_only_adequate
252,sequential_evalue,martingale_evalue,True,ok,7.676775948737937,4.127895888489329,14.490393686085955,0.6421418271258101,35.60572776361545,1.0,0.7262205069617632,,,1.0,0.7262205069617632,-2.582868419161735,0.31990158167606375,False,False,False,False,False,0.007071067811865475,0.006968231528007382,24,24,24,0,0.0,{},0.7779938903466186,0.6856593563611969,0.0,False,True,False,False,True,False,0.0,14.490393686085957,0.6421418271258101,14.490393686085957,92.29166666666667,1.1917734001188607,0.028898255876956068,False,1.2486523701620211,False,0.033333333333333326,False,False,0.047718483126704146,0.033333333333333326,False,False,1.8488471038411853,0.20588532746931595,0.3184158008495859,False,forward_only_adequate
253,sequential_evalue,martingale_evalue,True,ok,3.595879307961822,3.707392562828841,9.523486036622575,-2.8627645516388536,33.617134556457515,1.0,1.0,,,1.0,1.0,-2.1397698022695186,-0.5515798227497898,False,False,False,False,False,0.007071067811865475,0.006930262829557773,24,24,24,0,0.0,{},0.7827639483159579,0.7122288894815322,0.0,False,True,False,False,True,False,0.0,9.523486036622575,-2.8627645516388536,9.523486036622575,93.04166666666667,1.1236191775487894,0.008159215219512886,False,1.303106841243569,False,0.05312499999999998,False,False,0.021038706410919247,0.05312499999999998,False,False,-0.696083837619811,0.12172208595672172,-0.344576761389452,False,forward_only_adequate
254,sequential_evalue,martingale_evalue,True,ok,-0.967601383284809,3.322562797213048,4.841620511753944,-6.384916691699787,33.70401840861034,1.0,1.0,,,1.0,1.0,-1.2978715316975338,-1.5769151804846433,False,False,False,False,False,0.007071067811865475,0.006893501198838112,24,24,24,0,0.0,{},0.7681800006360573,0.7190218005823407,0.0,False,True,False,False,True,False,0.0,4.841620511753944,-6.384916691699787,4.841620511753944,92.16666666666667,1.1152660541149138,0.00663945343847132,False,1.309764339341218,False,0.022916666666666696,False,False,0.004755619919282071,0.022916666666666696,False,False,2.08785997097408,0.18686753981678106,0.05213089170957147,False,forward_only_adequate
255,sequential_evalue,martingale_evalue,True,ok,6.396067048179869,3.6309543658600414,12.195031198965832,-0.4795480335543809,35.22278154773906,1.0,0.8033726149843299,,,1.0,0.8033726149843299,-2.50221961198253,0.21893664404028734,False,False,False,False,False,0.007071067811865475,0.006942359888408545,24,24,24,0,0.0,{},0.76806290419177,0.7018426768794148,0.0,False,True,False,False,True,False,0.0,12.19503119896583,-0.4795480335543809,12.19503119896583,90.91666666666667,1.165795915563312,0.02230078135949459,False,1.2837403041915787,False,0.030555555555555558,False,False,0.03949283334736821,0.030555555555555558,False,False,1.2550872379500813,0.12780761737029175,-0.2692404711063873,False,forward_only_adequate
256,sequential_evalue,martingale_evalue,True,ok,-3.9232269693204405,2.898390968914192,0.878148145458435,-8.72530655933804,32.67583258016709,1.0,1.0,,,1.0,1.0,-0.5697060566002968,-2.0987818902877686,False,False,False,False,False,0.007071067811865475,0.006982583052426156,24,24,24,0,0.0,{},0.7855350955300283,0.7104582873336481,0.0,False,True,False,False,True,False,0.0,0.878148145458435,-8.72530655933804,0.878148145458435,93.45833333333333,1.1028635731184608,0.0048203212182250125,False,1.2703478685930403,False,0.015625,False,False,0.023788279282517505,0.015625,False,False,-0.8119213899419956,0.21268921377594957,0.2238060183849552,False,forward_only_adequate
257,sequential_evalue,martingale_evalue,True,ok,-0.12637755588756505,3.546128746732254,6.001648896930911,-6.034168910098749,33.63640324046865,1.0,1.0,,,1.0,1.0,-1.4145069508510861,-1.4972698715122568,False,False,False,False,False,0.007071067811865475,0.006934259487178478,24,24,24,0,0.0,{},0.7647110867694643,0.7106409768534714,0.0,False,True,False,False,True,False,0.0,6.001648896930912,-6.034168910098749,6.001648896930912,92.29166666666667,1.120368496338796,0.005355145020437889,False,1.2721200428068962,False,0.007291666666666696,False,False,0.0005044752734871972,0.007291666666666696,False,False,0.5582208861646628,0.15343752400174904,-0.12589134663674725,False,forward_only_adequate
258,sequential_evalue,martingale_evalue,True,ok,-2.974255610761183,3.4292310461064894,2.426363413170859,-9.357005724770186,34.96602630190837,1.0,1.0,,,1.0,1.0,-0.9898930189903553,-1.9070933185714547,False,False,False,False,False,0.007071067811865475,0.006919070490677592,24,24,24,0,0.0,{},0.7774084656448794,0.6831894814359469,0.0,False,True,False,False,True,False,0.0,2.426363413170859,-9.357005724770186,2.426363413170859,92.25,1.1618424143536046,0.013072529048824196,False,1.2917835571347787,False,0.03298611111111105,False,False,0.016253661247536477,0.03298611111111105,False,False,-1.981578100411786,0.18001139055023288,-1.8070989596058462,False,forward_only_adequate
259,sequential_evalue,martingale_evalue,True,ok,2.6838481801389307,3.190301771679441,7.674397028868175,-2.457597087581372,34.64824951999039,1.0,1.0,,,1.0,1.0,-1.8615331277372018,-1.0148826582398756,False,False,False,False,False,0.007071067811865475,0.006943445561802116,24,24,24,0,0.0,{},0.7860302951080176,0.6518599399478301,0.0,False,True,False,False,True,False,0.0,7.674397028868175,-2.457597087581372,7.674397028868175,91.79166666666667,1.152465584803699,0.003762810217731176,False,1.301986283113041,False,0.030555555555555558,False,False,0.014576586409137742,0.030555555555555558,False,False,0.6515611305486392,0.08994642487734239,0.4394868863982782,False,forward_only_adequate
260,sequential_evalue,martingale_evalue,True,ok,-3.2000002412619573,3.6778010581550054,3.111872206125919,-10.354633059749414,33.8156920563258,1.0,1.0,,,1.0,1.0,-0.7999667156713264,-1.9957529277594888,False,False,False,False,False,0.007071067811865475,0.006979338000390026,24,24,24,0,0.0,{},0.7666164331289285,0.7127262175729846,0.0,False,True,False,False,True,False,0.0,3.1118722061259185,-10.354633059749414,3.1118722061259185,92.08333333333333,1.132382193131749,0.0020415977796568387,False,1.2571155065445099,False,0.022916666666666696,False,False,0.018217169562850632,0.022916666666666696,False,False,0.36790342248326596,0.05241846839553341,0.900184108580662,False,forward_only_adequate
261,sequential_evalue,martingale_evalue,True,ok,0.013483087362564206,3.4128897266592477,5.178586093885341,-6.7980245737627145,32.82930249700149,1.0,1.0,,,1.0,1.0,-1.4416473400641443,-1.472139789146771,False,False,False,False,False,0.007071067811865475,0.006934030171879344,24,24,24,0,0.0,{},0.7736797942019993,0.7210938820688864,0.0,False,True,False,False,True,False,0.0,5.178586093885341,-6.7980245737627145,5.178586093885341,92.33333333333333,1.0936960515221337,0.014707657925215325,False,1.2281754399717004,False,0.009375000000000022,False,False,4.716456419903592e-05,0.009375000000000022,False,False,0.10817141624660599,0.11383194454051868,0.15263330341161346,False,forward_only_adequate
