replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
12,assignment_isolation,plus_one_randomisation,True,ok,-35.52607238051178,2.630479145463594,-30.51321448104462,-39.97125094848235,29.54828381974698,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007040660365001065,24,24,24,0,0.0,{},0.7824733319014892,0.6287356321839082,0.0,False,True,True,False,False,False,0.0,-30.513214481044617,-39.97125094848235,-30.513214481044617,94.83333333333333,1.0129690333243992,0.027996865329572334,False,0.5192707499773082,False,0.018750000000000044,False,False,0.35048012052665084,0.018750000000000044,True,True,0.5160426656923576,0.0998766209169735,-6.0351034269270425,False,supported
13,assignment_isolation,plus_one_randomisation,True,ok,-40.19088522829768,3.4467879615546755,-33.8848358277793,-45.54621892637483,31.07550325483812,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007030096703781778,24,24,24,0,0.0,{},0.7842174290458938,0.6825490196078432,0.0,False,True,True,False,False,False,0.0,-33.8848358277793,-45.54621892637483,-33.8848358277793,95.29166666666667,1.0662939263353142,0.003538270214754724,False,0.5252648105173731,False,0.025347222222222188,False,False,0.3776675495077842,0.025347222222222188,True,True,1.1844566784551822,0.21561022014098843,-5.007221753500859,False,supported
14,assignment_isolation,plus_one_randomisation,True,ok,-42.89347010281767,3.032708809071061,-36.833428821281686,-47.39649543571835,30.166694712137282,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007025545598493372,24,24,24,0,0.0,{},0.804700061842919,0.6792156862745098,0.0,False,True,True,False,False,False,0.0,-36.833428821281686,-47.39649543571835,-36.833428821281686,96.79166666666667,1.0425497140172975,0.006103585644730588,False,0.5121283718351509,False,0.021874999999999978,False,False,0.4124337945444106,0.021874999999999978,True,True,0.026095749376703586,0.18157516112320926,-5.503941542469391,False,supported
15,assignment_isolation,plus_one_randomisation,True,ok,-40.32947562117662,3.849631798662154,-32.56470178481246,-46.2423523507715,30.719893035339503,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007103318935180696,24,24,24,0,0.0,{},0.803623188405797,0.695785440613027,0.0,False,True,True,False,False,False,0.0,-32.56470178481246,-46.24235235077149,-32.56470178481246,96.125,1.0697177313603403,0.0070468497674444,False,0.500347630712788,False,0.01805555555555549,False,False,0.37775897771546285,0.01805555555555549,True,True,0.020320075783745763,0.20013051546655197,-5.695371389716942,False,supported
16,assignment_isolation,plus_one_randomisation,True,ok,-40.28499464326154,5.019011454688828,-32.14894416256448,-49.487191167179624,30.330255943158434,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007109875895772988,24,24,24,0,0.0,{},0.8182138315781932,0.6599479166666666,0.0,False,True,True,False,False,False,0.0,-32.14894416256448,-49.487191167179624,-32.14894416256448,96.41666666666667,1.0587274078224767,0.01658833251830748,False,0.5166780678354317,False,0.024652777777777746,False,False,0.3813343691873356,0.024652777777777746,True,True,-0.887618065775864,0.16670090091904963,-6.666248540607652,False,supported
17,assignment_isolation,plus_one_randomisation,True,ok,-45.53573394507057,3.4715978901396407,-39.261003253375904,-51.79487947600487,30.954078314896478,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00703823229629461,24,24,24,0,0.0,{},0.7951151315789472,0.703021978021978,0.0,False,True,True,False,False,False,0.0,-39.261003253375904,-51.79487947600487,-39.261003253375904,95.20833333333333,1.0628915619716992,0.0011935186270902788,False,0.5124353903307898,False,0.01909722222222221,False,False,0.429062186548269,0.01909722222222221,True,True,1.496948057625609,0.19297984448784453,-6.150527178218607,False,supported
18,assignment_isolation,plus_one_randomisation,True,ok,-42.69390307586895,5.363832504751404,-34.13493404475538,-52.6116535579805,29.510474437399385,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007052684639497617,24,24,24,0,0.0,{},0.7956138017917134,0.7370738636363636,0.0,False,True,True,False,False,False,0.0,-34.13493404475538,-52.6116535579805,-34.13493404475538,95.91666666666667,1.0191725067940045,0.017441540006671138,False,0.5120374965366543,False,0.018055555555555602,False,False,0.41979721588577457,0.018055555555555602,True,True,-0.7489174669399036,0.1286957246818652,-7.198692861328058,False,supported
19,assignment_isolation,plus_one_randomisation,True,ok,-40.821563196331454,3.196431669902636,-35.15957936047335,-46.27033504606055,29.88361042233286,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007055556026581127,24,24,24,0,0.0,{},0.7889491770663772,0.7351449275362318,0.0,False,True,True,False,False,False,0.0,-35.15957936047335,-46.27033504606055,-35.15957936047335,96.08333333333333,1.0333759405048815,0.02470374012931344,False,0.49077376347039814,False,0.018749999999999933,False,False,0.39607024314513617,0.018749999999999933,True,True,0.794739196300541,0.1573162309199735,-6.059556711793035,False,supported
20,assignment_isolation,plus_one_randomisation,True,ok,-37.69561650483742,3.1610864864551473,-31.411616541155308,-42.890140757989016,29.4551787833443,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007129048202427959,24,24,24,0,0.0,{},0.8246133609693878,0.69981684981685,0.0,False,True,True,False,False,False,0.0,-31.411616541155308,-42.89014075798902,-31.411616541155308,96.5,1.0313994020273558,0.023777352383096292,False,0.49920970354294275,False,0.027430555555555514,False,False,0.36587568086812267,0.027430555555555514,True,True,0.3087964357119635,0.10436340871339776,-4.734581495354692,False,supported
21,assignment_isolation,plus_one_randomisation,True,ok,-39.57267340924904,4.569715486541172,-31.960597202343312,-47.05959206080026,29.85913918458272,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007113662029471559,24,24,24,0,0.0,{},0.8162738996124882,0.7250000000000001,0.0,False,True,True,False,False,False,0.0,-31.960597202343312,-47.05959206080026,-31.960597202343312,95.83333333333333,1.0396779005263912,0.028855785056200334,False,0.5164485169922246,False,0.02951388888888884,False,False,0.3814574004215621,0.02951388888888884,True,True,-0.9461485949689943,0.19359845907717232,-6.4180931415249605,False,supported
22,assignment_isolation,plus_one_randomisation,True,ok,-38.12541888163775,3.8033231621961763,-32.27929153603033,-45.49431700528186,29.52324134972085,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007048553371851203,24,24,24,0,0.0,{},0.7969107469686568,0.7269474637681158,0.0,False,True,True,False,False,False,0.0,-32.27929153603033,-45.49431700528186,-32.27929153603033,96.875,1.0240941647013058,0.009913657545199385,False,0.523028939204848,False,0.02951388888888884,False,False,0.3729032344589784,0.02951388888888884,True,True,0.7643221945713055,0.1277177973014051,-4.515773199357579,False,supported
23,assignment_isolation,plus_one_randomisation,True,ok,-47.30290813316329,4.351714723511202,-39.81940905853234,-54.979837472152624,31.331895540207604,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007035976018739658,24,24,24,0,0.0,{},0.7690805195806352,0.7081541218637992,0.0,False,True,True,False,False,False,0.0,-39.81940905853234,-54.97983747215263,-39.81940905853234,94.625,1.0722201660883541,0.01522846433066886,False,0.5087053071118256,False,0.015972222222222276,False,False,0.44132119808613485,0.015972222222222276,True,True,-0.4169403735899047,0.1374172345940891,-6.7693071122305755,False,supported
24,assignment_isolation,plus_one_randomisation,True,ok,-35.32180000174292,4.6538956587195655,-26.65530084909387,-42.84249082711172,30.164170092197253,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007051037434004573,24,24,24,0,0.0,{},0.7824372759856631,0.6703760162601626,0.0,False,True,False,False,False,False,0.0,-26.655300849093873,-42.842490827111725,-26.655300849093873,94.66666666666667,1.0346964246744994,0.011882151947109933,False,0.5107573033227674,False,0.02013888888888893,False,False,0.34065054424046715,0.02013888888888893,True,False,1.6002019596936141,0.1903565698978703,-3.559005470602891,False,inconclusive
25,assignment_isolation,plus_one_randomisation,True,ok,-41.38023579130469,3.170336291303723,-35.63663821664561,-46.61520555918391,30.90572689179525,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0070481368136787945,24,24,24,0,0.0,{},0.797547281323877,0.6816479400749063,0.0,False,True,True,False,False,False,0.0,-35.63663821664561,-46.61520555918391,-35.63663821664561,95.20833333333333,1.062724698215661,0.013312465548735044,False,0.5255106407939685,False,0.01388888888888895,False,False,0.39036241399979854,0.01388888888888895,True,True,-1.1109146472717402,0.11544109327606555,-6.927285530790081,False,supported
26,assignment_isolation,plus_one_randomisation,True,ok,-40.189264905041036,3.385436520750044,-33.932450669684734,-46.14373404053455,30.224067136965864,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007014807141107447,24,24,24,0,0.0,{},0.784888639799354,0.6835755813953489,0.0,False,True,True,False,False,False,0.0,-33.932450669684734,-46.14373404053455,-33.932450669684734,95.70833333333333,1.0370830154518023,0.058183115822097946,False,0.4968478509009288,False,0.03402777777777777,False,False,0.38848042612677464,0.03402777777777777,True,True,-0.5452058802605615,0.16754766305270385,-4.541841181710971,False,supported
27,assignment_isolation,plus_one_randomisation,True,ok,-41.43799439154366,4.398287758255883,-34.023825651468044,-49.293316019936604,30.309591584167407,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007058232117016571,24,24,24,0,0.0,{},0.8139680336845285,0.699810606060606,0.0,False,True,True,False,False,False,0.0,-34.023825651468044,-49.293316019936604,-34.023825651468044,97.29166666666667,1.055076249247063,0.007196642422333573,False,0.4805455788705579,False,0.01909722222222221,False,False,0.39376960709353315,0.01909722222222221,True,True,0.15362472033670882,0.09744455655606918,-6.537040168755299,False,supported
28,assignment_isolation,plus_one_randomisation,True,ok,-40.74797351104725,3.5500316817468023,-35.01580491904045,-48.00313099693772,30.502570108754465,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007068580498020679,24,24,24,0,0.0,{},0.799342105263158,0.7081439393939393,0.0,False,True,True,False,False,False,0.0,-35.01580491904045,-48.00313099693772,-35.01580491904045,96.0,1.0562683408435998,0.008345068751973094,False,0.5027114251792223,False,0.015277777777777835,False,False,0.3867039903326981,0.015277777777777835,True,True,1.8040372781770153,0.352089634258783,-5.1151446376636525,False,supported
29,assignment_isolation,plus_one_randomisation,True,ok,-40.61651166170874,3.9769779514182995,-33.7496431886765,-47.669071575112085,29.863314773793572,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007030461223593957,24,24,24,0,0.0,{},0.8071078431372549,0.681666666666667,0.0,False,True,True,False,False,False,0.0,-33.7496431886765,-47.66907157511209,-33.7496431886765,96.75,1.0325648106104621,0.013219411147014337,False,0.5465900595386266,False,0.021874999999999978,False,False,0.39438177623514137,0.021874999999999978,True,True,-0.09627303190765024,0.1931107981500572,-6.733081229135415,False,supported
30,assignment_isolation,plus_one_randomisation,True,ok,-48.544680103590714,4.992709240361169,-39.98040484927711,-56.88280013309017,31.01371627286428,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007061832607251971,24,24,24,0,0.0,{},0.805715053763441,0.722003745318352,0.0,False,True,True,False,False,False,0.0,-39.98040484927711,-56.88280013309017,-39.98040484927711,96.54166666666667,1.0759661998448755,0.013601961141389216,False,0.5008163470533737,False,0.01666666666666672,False,False,0.4507957753248583,0.01666666666666672,True,True,0.56538870984622,0.22680602346087556,-5.340081208865537,False,supported
31,assignment_isolation,plus_one_randomisation,True,ok,-38.879708186820515,4.1138257013605815,-31.1991343338498,-45.79128110920908,30.228889047298132,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.0070775180811992805,24,24,24,0,0.0,{},0.8030263157894737,0.6537499999999999,0.0,False,True,True,False,False,False,0.0,-31.1991343338498,-45.79128110920908,-31.1991343338498,95.79166666666667,1.0469767638004883,0.025830345913736414,False,0.5172806461609444,False,0.040277777777777746,False,False,0.37194300896343374,0.040277777777777746,True,True,0.7007018659256509,0.14612863421631084,-5.023411225647054,False,supported
32,assignment_isolation,plus_one_randomisation,True,ok,-37.69557111173945,3.894033651045532,-31.322692588424964,-44.161833204499665,29.06221705424531,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007099849277491922,24,24,24,0,0.0,{},0.8163333333333334,0.7291213768115941,0.0,False,True,True,False,False,False,0.0,-31.322692588424967,-44.161833204499665,-31.322692588424967,97.54166666666667,1.0189267442988579,0.04942188008251717,False,0.519132493925945,False,0.019444444444444486,False,False,0.3705008897268338,0.019444444444444486,True,True,-2.4635143295844144,0.3678121018295838,-6.059128581861113,False,supported
33,assignment_isolation,plus_one_randomisation,True,ok,-41.36561973050482,4.46853930142052,-31.604098000522,-47.47570025782196,30.594408773926958,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007120677434035918,24,24,24,0,0.0,{},0.8048235974551764,0.6991967871485945,0.0,False,True,True,False,False,False,0.0,-31.604098000522,-47.47570025782196,-31.604098000522,95.25,1.0630798201437561,0.04074299659568944,False,0.5240201260439281,False,0.029166666666666674,False,False,0.3900914052060464,0.029166666666666674,True,True,0.4481688843626437,0.09219380740968172,-6.540770818335656,False,supported
34,assignment_isolation,plus_one_randomisation,True,ok,-37.465268429268285,4.071115200261189,-30.75630398504935,-44.12749111749476,29.74217689025274,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007112658511567892,24,24,24,0,0.0,{},0.8005898103922421,0.7067049808429118,0.0,False,True,True,False,False,False,0.0,-30.756303985049346,-44.12749111749476,-30.756303985049346,95.41666666666667,1.033205798952595,0.00745171110545434,False,0.49277660820166014,False,0.02604166666666674,False,False,0.36290029557511927,0.02604166666666674,True,True,-0.0635657824402849,0.19231722198953494,-8.304734464602154,False,supported
35,assignment_isolation,plus_one_randomisation,True,ok,-40.867122893115756,3.5054066787712093,-35.2215798144174,-47.6271239123047,29.887693063362118,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007074909925381917,24,24,24,0,0.0,{},0.7867890109323432,0.7414794007490636,0.0,False,True,True,False,False,False,0.0,-35.2215798144174,-47.627123912304704,-35.2215798144174,96.29166666666667,1.03747506065131,0.006599216688554954,False,0.5270418033392326,False,0.021180555555555536,False,False,0.3949402620430278,0.021180555555555536,True,True,0.05850239678070868,0.21812094911878613,-6.544837268114037,False,supported
36,assignment_isolation,plus_one_randomisation,True,ok,-36.594637465224395,4.270258977001424,-29.96995756653854,-44.900793630821425,30.33317569903031,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007091093390814735,24,24,24,0,0.0,{},0.7967646461288418,0.7066666666666668,0.0,False,True,False,False,False,False,0.0,-29.96995756653854,-44.900793630821425,-29.96995756653854,95.375,1.0503120924669693,0.0034644232735602225,False,0.5023890497625967,False,0.032638888888888884,False,False,0.3480704240434648,0.032638888888888884,True,False,-0.04175099372514275,0.21351320561398707,-6.427516907585976,False,inconclusive
37,assignment_isolation,plus_one_randomisation,True,ok,-36.98241018120666,3.7758266240925855,-30.676697331468702,-43.88024990219569,29.410156941448786,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007075063805256732,24,24,24,0,0.0,{},0.7889557645975058,0.694675925925926,0.0,False,True,True,False,False,False,0.0,-30.676697331468702,-43.88024990219569,-30.676697331468702,95.20833333333333,1.0151616163290056,0.013172612691509917,False,0.5117480054911999,False,0.02083333333333337,False,False,0.36465300938323914,0.02083333333333337,True,True,-0.8982376182036681,0.09933159955924764,-6.390633723589698,False,supported
38,assignment_isolation,plus_one_randomisation,True,ok,-43.004799205968595,3.734300138481254,-36.847712835943454,-50.006894308016584,30.117962735090952,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007062485022734217,24,24,24,0,0.0,{},0.7929541591961752,0.7120689655172414,0.0,False,True,True,False,False,False,0.0,-36.847712835943454,-50.00689430801659,-36.847712835943454,95.0,1.0366089123593556,0.020489744301241026,False,0.47498489568587104,False,0.03298611111111116,False,False,0.4158206195911713,0.03298611111111116,True,True,-1.0889442726305734,0.21187600528381997,-6.78485804398414,False,supported
39,assignment_isolation,plus_one_randomisation,True,ok,-40.13626118480519,3.460748774757354,-34.04622366561204,-46.13097609106404,29.219312068755904,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007099378712665552,24,24,24,0,0.0,{},0.8079896907216495,0.7159420289855072,0.0,False,True,True,False,False,False,0.0,-34.04622366561204,-46.13097609106404,-34.04622366561204,96.45833333333333,1.0186622494826232,0.005662924714435806,False,0.5118865104291976,False,0.02951388888888884,False,False,0.39504111899537175,0.02951388888888884,True,True,1.0959657895422994,0.12543859139387917,-6.502395537506764,False,supported
40,assignment_isolation,plus_one_randomisation,True,ok,-41.4483784910436,5.659495593953363,-30.352371954808298,-49.839818656372735,30.648823223788384,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007041357137849574,24,24,24,0,0.0,{},0.7749570446735395,0.7331521739130437,0.0,False,True,False,False,False,False,0.0,-30.3523719548083,-49.839818656372735,-30.3523719548083,96.375,1.0593083031170074,0.006116130731954533,False,0.5387778624487418,False,0.03923611111111114,False,False,0.3922838302614959,0.03923611111111114,True,False,-0.2296926901890734,0.13877754010502796,-7.377655139623751,False,inconclusive
41,assignment_isolation,plus_one_randomisation,True,ok,-41.23873955853184,3.4336878883722677,-35.43965637707023,-46.95327235066357,29.443207811654474,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007090247561156629,24,24,24,0,0.0,{},0.7965046296296296,0.7289473684210527,0.0,False,True,True,False,False,False,0.0,-35.43965637707023,-46.953272350663575,-35.43965637707023,95.16666666666667,1.0182606396743414,0.01610250424570454,False,0.5169619077419881,False,0.036111111111111094,False,False,0.40604583300907787,0.036111111111111094,True,True,-1.6737040028088537,0.2973842845272713,-6.443639817870297,False,supported
42,assignment_isolation,plus_one_randomisation,True,ok,-33.79599979875382,3.0706051072586877,-28.89007100676215,-39.470811428952715,30.20408917849866,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.0070424666058957665,24,24,24,0,0.0,{},0.7807643921095007,0.6551204819277109,0.0,False,True,False,False,False,False,0.0,-28.890071006762145,-39.470811428952715,-28.890071006762145,95.41666666666667,1.0388974130385629,0.027733512972552016,False,0.49410911304012217,False,0.02604166666666663,False,False,0.3235852366967841,0.02604166666666663,True,False,-1.2639749868260257,0.1695594539589815,-5.685977255553988,False,inconclusive
