replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-72.69077074794961,3.023941051206396,-67.11189761035678,-77.87225776377036,32.63462680007413,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00705967466464125,24,24,24,0,0.0,{},0.7857737531565655,0.7,0.0,False,True,True,False,False,False,0.0,-67.11189761035678,-77.87225776377036,-67.11189761035678,94.75,1.1213029168987183,0.009509221118944752,False,0.5025975692662246,False,0.020486111111111094,False,False,0.6084026835114287,0.020486111111111094,True,True,-0.1722969072801635,0.12228766060439557,-11.06786415355724,False,supported
1,assignment_isolation,plus_one_randomisation,True,ok,-68.66744884076306,2.988812848516029,-63.63421275068424,-73.52562800646635,32.18835850572987,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00704588071414166,24,24,24,0,0.0,{},0.7799183455433456,0.7185648148148148,0.0,False,True,True,False,False,False,0.0,-63.63421275068424,-73.52562800646635,-63.63421275068424,96.125,1.1117888054699288,0.016830841196552794,False,0.5142818753027785,False,0.02013888888888893,False,False,0.5877374517421055,0.02013888888888893,True,True,0.5162591264890941,0.14963547704525373,-9.331210312143421,False,supported
2,assignment_isolation,plus_one_randomisation,True,ok,-74.50131548565876,3.4179890758722324,-67.70354245247611,-79.90586149767296,32.787610336096854,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007112499018839258,24,24,24,0,0.0,{},0.8124116206501562,0.7471326164874553,0.0,False,True,True,False,False,False,0.0,-67.70354245247611,-79.90586149767296,-67.70354245247611,96.16666666666667,1.1434423421769362,0.012539070943656416,False,0.5229620161335528,False,0.027083333333333348,False,False,0.6105312618765604,0.027083333333333348,True,True,0.9812390810059324,0.20454585337526152,-9.767270993583638,False,supported
3,assignment_isolation,plus_one_randomisation,True,ok,-75.63745968299133,4.644822592607806,-68.29366639461894,-83.66551752738984,33.25065866885255,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007079276189831112,24,24,24,0,0.0,{},0.7904769174401562,0.7204212454212454,0.0,False,True,True,False,False,False,0.0,-68.29366639461894,-83.66551752738984,-68.29366639461894,95.0,1.1471518659833886,0.008483686566979998,False,0.5238137790939005,False,0.015625,False,False,0.6155219607277598,0.015625,True,True,0.7856666688762799,0.1964768814560027,-11.205603111115396,False,supported
4,assignment_isolation,plus_one_randomisation,True,ok,-80.21566466767857,3.2514114495400848,-74.48420113677953,-85.20428380812722,33.44719369489133,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007040187178690097,24,24,24,0,0.0,{},0.8069727891156463,0.6702651515151515,0.0,False,True,True,False,False,False,0.0,-74.48420113677953,-85.20428380812722,-74.48420113677953,97.04166666666667,1.1598264773768838,0.029788735473634004,False,0.5265915531123015,False,0.035069444444444486,False,False,0.6351982988184034,0.035069444444444486,True,True,2.487351391360503,0.21132805687955192,-11.575901338768391,False,supported
5,assignment_isolation,plus_one_randomisation,True,ok,-78.68924177071668,4.24349787074193,-70.92551362473351,-85.51132567711421,33.06607176397241,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007061474418885188,24,24,24,0,0.0,{},0.8000973937599944,0.7204343971631205,0.0,False,True,True,False,False,False,0.0,-70.92551362473351,-85.51132567711421,-70.92551362473351,96.29166666666667,1.1456246519179487,0.0071740601600420815,False,0.500534669204472,False,0.031597222222222165,False,False,0.6323998206751975,0.031597222222222165,True,True,-0.01884151011245263,0.09859316259100494,-13.449070674352242,False,supported
6,assignment_isolation,plus_one_randomisation,True,ok,-75.43381277331001,2.899934306066566,-70.38891986807214,-80.74564541900294,33.18355822090919,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007040591583771516,24,24,24,0,0.0,{},0.7789874344742522,0.7000000000000001,0.0,False,True,True,False,False,False,0.0,-70.38891986807214,-80.74564541900294,-70.38891986807214,94.79166666666667,1.1373318177055396,0.014697862538150858,False,0.5366302109608269,False,0.02083333333333337,False,False,0.6179851103873601,0.02083333333333337,True,True,1.1409584482838306,0.1959372280171607,-11.637989131888867,False,supported
7,assignment_isolation,plus_one_randomisation,True,ok,-74.77934607966517,4.258230213101745,-67.78852941096788,-82.66495086087986,33.36937562018716,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.00709508808810519,24,24,24,0,0.0,{},0.8079931972789116,0.6954071969696969,0.0,False,True,True,False,False,False,0.0,-67.78852941096788,-82.66495086087986,-67.78852941096788,95.58333333333333,1.1573559869986316,0.005936602612974688,False,0.5490260433728438,False,0.022222222222222143,False,False,0.6070005796369363,0.022222222222222143,True,True,0.5728889740420599,0.11503589384897252,-10.384494021143661,False,supported
8,assignment_isolation,plus_one_randomisation,True,ok,-80.57880486110689,3.542043278140713,-75.04933248820915,-86.6091542119516,33.117062091407135,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007029988219846813,24,24,24,0,0.0,{},0.7906086680269186,0.7120833333333334,0.0,False,True,True,False,False,False,0.0,-75.04933248820915,-86.6091542119516,-75.04933248820915,96.875,1.1457299388083406,0.015927622708548833,False,0.5195744201645599,False,0.02430555555555558,False,False,0.6419359988233174,0.02430555555555558,True,True,-0.10271866482591793,0.19605663449374064,-13.632066978622692,False,supported
9,assignment_isolation,plus_one_randomisation,True,ok,-71.10994425779403,4.165603114835331,-63.92244347787005,-77.59383117115382,31.37779182924927,0.001,1.0,0.001,1.0,,,,,True,False,True,False,False,0.007071067811865475,0.007092062984618236,24,24,24,0,0.0,{},0.8007050794949733,0.7053370786516855,0.0,False,True,True,False,False,False,0.0,-63.92244347787005,-77.59383117115382,-63.92244347787005,95.20833333333333,1.0856815237619286,0.019530537309374808,False,0.49947958121672537,False,0.04340277777777779,False,False,0.6127361015143699,0.04340277777777779,True,True,-0.6370566447535806,0.21445817563903993,-10.829070539616788,False,supported
