replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,84.74364083329925,4.549444581330607,92.2089427921542,76.76216599857398,34.13953563647435,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007054256446010092,24,24,24,0,0.0,{},0.803076192486281,0.7338315217391304,0.0,False,True,False,True,False,False,0.0,92.20894279215422,76.76216599857398,92.20894279215422,95.91666666666667,1.179304338874549,0.01106793976896486,False,0.49726507670561737,False,0.028472222222222232,False,False,0.6504550947623375,0.028472222222222232,True,True,0.15455875962566631,0.10654056269409752,12.11558122335559,False,opposite_direction
1,assignment_isolation,plus_one_randomisation,True,ok,95.22165839926294,3.091246133245097,100.54773472220002,90.00516174595421,34.51289986598241,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007024166176336017,24,24,24,0,0.0,{},0.810374149659864,0.6600980392156862,0.0,False,True,False,True,False,False,0.0,100.54773472220002,90.00516174595423,100.54773472220002,96.91666666666667,1.1932885338198034,0.003137112333126799,False,0.4989673297170602,False,0.030902777777777724,False,False,0.6893391033463839,0.030902777777777724,True,True,0.38712068911817044,0.0820946408415488,14.372260574810102,False,opposite_direction
2,assignment_isolation,plus_one_randomisation,True,ok,85.9089545988708,3.38974900134038,91.21121096452835,79.94458194566033,34.05139740140759,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007028394917346657,24,24,24,0,0.0,{},0.774542824074074,0.7371093750000001,0.0,False,True,False,True,False,False,0.0,91.21121096452835,79.94458194566033,91.21121096452835,96.08333333333333,1.172965207237989,0.030151881674740283,False,0.525818035206004,False,0.023958333333333304,False,False,0.657859781215492,0.023958333333333304,True,True,-0.7156180944465325,0.16170040602913285,11.43488006367872,False,opposite_direction
3,assignment_isolation,plus_one_randomisation,True,ok,88.39495736278995,2.382548039233611,92.40216989918908,84.20843706267996,33.915022107291314,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007063912049679778,24,24,24,0,0.0,{},0.7992234674768783,0.6992753623188405,0.0,False,True,False,True,False,False,0.0,92.40216989918908,84.20843706267996,92.40216989918908,95.79166666666667,1.1723877095357047,0.018877973359677495,False,0.47247468892288863,False,0.019444444444444486,False,False,0.6688702764517308,0.019444444444444486,True,True,0.2831308021594076,0.2358948805043372,13.712686914919272,False,opposite_direction
4,assignment_isolation,plus_one_randomisation,True,ok,86.6014083278448,3.4798697071053586,92.58602478533841,80.88919217990353,34.788131371396396,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007086283168183046,24,24,24,0,0.0,{},0.795786510942761,0.7037306201550385,0.0,False,True,False,True,False,False,0.0,92.58602478533841,80.88919217990353,92.58602478533841,94.79166666666667,1.2000647747845785,0.006663311649173576,False,0.5173118647554336,False,0.03472222222222221,False,False,0.6521128805702461,0.03472222222222221,True,True,1.3395919522646127,0.18160318636460063,12.784320917290039,False,opposite_direction
5,assignment_isolation,plus_one_randomisation,True,ok,88.47240577044936,3.941345761473921,94.80131012219027,81.17622940310041,34.96190630222673,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.0070894616246941124,24,24,24,0,0.0,{},0.7940647820017184,0.7232558139534883,0.0,False,True,False,True,False,False,0.0,94.80131012219027,81.17622940310041,94.80131012219027,95.08333333333333,1.2084552258235683,0.0035356457142505827,False,0.495475193860948,False,0.018402777777777768,False,False,0.657703627282387,0.018402777777777768,True,True,-2.3286372344781645,0.23383538134528908,12.151903036553085,False,opposite_direction
6,assignment_isolation,plus_one_randomisation,True,ok,92.06252480607235,3.5228215569801016,99.15204443593518,86.19630854870283,34.520296137717,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007072206056189345,24,24,24,0,0.0,{},0.7978942652329749,0.699808429118774,0.0,False,True,False,True,False,False,0.0,99.15204443593518,86.19630854870282,99.15204443593518,95.04166666666667,1.190025985153895,0.005724528238581778,False,0.5224852733105494,False,0.038541666666666696,False,False,0.6783333421146573,0.038541666666666696,True,True,0.6072517370862993,0.18919343127394428,13.191067166372445,False,opposite_direction
7,assignment_isolation,plus_one_randomisation,True,ok,90.57665682781675,3.7379062121312283,97.18762862758562,84.69743524745995,34.17704402638909,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007046830128293465,24,24,24,0,0.0,{},0.8156075456498388,0.6916666666666668,0.0,False,True,False,True,False,False,0.0,97.18762862758562,84.69743524745995,97.18762862758562,97.08333333333333,1.1865079277275339,0.010382537752899783,False,0.5314082114820315,False,0.02604166666666663,False,False,0.6734721573333556,0.02604166666666663,True,True,0.18563093712874063,0.19302322099909278,12.995503204152339,False,opposite_direction
8,assignment_isolation,plus_one_randomisation,True,ok,86.27880251871052,4.849314424357834,94.90474955282696,78.36966635506917,33.985718638772944,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007037480927721278,24,24,24,0,0.0,{},0.7949935105621195,0.7255376344086022,0.0,False,True,False,True,False,False,0.0,94.90474955282696,78.36966635506917,94.90474955282696,96.54166666666667,1.175008718076208,0.015603887165769437,False,0.5304536328722591,False,0.03368055555555549,False,False,0.6588427318820456,0.03368055555555549,True,True,-0.34758935056416096,0.16944833605456372,13.031558762940078,False,opposite_direction
9,assignment_isolation,plus_one_randomisation,True,ok,85.40299286698753,4.3972661425811745,93.8232430161774,78.3572036935103,33.75335620197144,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007120426579960218,24,24,24,0,0.0,{},0.7931785088791137,0.7081521739130436,0.0,False,True,False,True,False,False,0.0,93.8232430161774,78.3572036935103,93.8232430161774,94.08333333333333,1.1655994331462616,0.03194062059857029,False,0.5282121123493982,False,0.023611111111111138,False,False,0.6580109316948348,0.023611111111111138,True,True,-0.7928302166745741,0.22333579779986568,12.629770975230564,False,opposite_direction
10,assignment_isolation,plus_one_randomisation,True,ok,87.09682705231859,4.390451557809526,95.28945038135572,79.84200073256228,33.958093202690705,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.0070712283529339864,24,24,24,0,0.0,{},0.8041666666666667,0.6748062015503876,0.0,False,True,False,True,False,False,0.0,95.28945038135572,79.84200073256228,95.28945038135572,97.41666666666667,1.1850175851050013,0.023394363217221003,False,0.5121861755994299,False,0.023263888888888862,False,False,0.6592092515172701,0.023263888888888862,True,True,0.44960134688013437,0.17915428731002342,12.473534565063801,False,opposite_direction
