replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,44.7115580371079,4.559881615560036,52.18309474384332,36.727075355265455,30.789423813084998,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007054256446010092,24,24,24,0,0.0,{},0.803076192486281,0.7338315217391304,0.0,False,True,False,True,False,False,0.0,52.18309474384332,36.727075355265455,52.18309474384332,95.91666666666667,1.0635792320334063,0.01106793976896486,False,0.49726507670561737,False,0.028472222222222232,False,False,0.42124680143520143,0.028472222222222232,True,True,0.20143051986315058,0.1065405626940976,6.1494762682217425,False,opposite_direction
1,assignment_isolation,plus_one_randomisation,True,ok,55.28674124341725,3.102096290535405,60.60549217362767,50.02961887862878,30.688641864688243,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007024166176336017,24,24,24,0,0.0,{},0.810374149659864,0.6600980392156862,0.0,False,True,False,True,False,False,0.0,60.60549217362766,50.02961887862878,60.60549217362766,96.91666666666667,1.0610642570701432,0.003137112333126799,False,0.4989673297170602,False,0.030902777777777724,False,False,0.5132185867687789,0.030902777777777724,True,True,0.5521693253982187,0.08209464084154881,8.420719938226078,False,opposite_direction
2,assignment_isolation,plus_one_randomisation,True,ok,45.89237092327013,3.3931781680279327,51.19409199000506,39.931454030674224,30.643424007384983,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007028394917346657,24,24,24,0,0.0,{},0.774542824074074,0.7371093750000001,0.0,False,True,False,True,False,False,0.0,51.19409199000506,39.931454030674224,51.19409199000506,96.08333333333333,1.0555710759117944,0.030151881674740283,False,0.525818035206004,False,0.023958333333333304,False,False,0.4351903636304897,0.023958333333333304,True,True,-0.5902927716403138,0.16170040602913285,5.468961095505303,False,opposite_direction
3,assignment_isolation,plus_one_randomisation,True,ok,48.51183468829036,2.39858686267881,52.544902928535265,44.28712382627567,30.339789623924577,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007063912049679778,24,24,24,0,0.0,{},0.7992234674768783,0.6992753623188405,0.0,False,True,False,True,False,False,0.0,52.544902928535265,44.28712382627567,52.544902928535265,95.79166666666667,1.0487976788710676,0.018877973359677495,False,0.47247468892288863,False,0.019444444444444486,False,False,0.4614104469341349,0.019444444444444486,True,True,0.2955797992447513,0.2358948805043372,7.657358089415525,False,opposite_direction
4,assignment_isolation,plus_one_randomisation,True,ok,46.56163975074753,3.4861279096152185,52.541436850623406,40.82083801416377,31.36338374929093,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007086283168183046,24,24,24,0,0.0,{},0.795786510942761,0.7037306201550385,0.0,False,True,False,True,False,False,0.0,52.541436850623406,40.82083801416377,52.541436850623406,94.79166666666667,1.081923362130397,0.006663311649173576,False,0.5173118647554336,False,0.03472222222222221,False,False,0.43094563295889793,0.03472222222222221,True,True,1.2874929363092766,0.18160318636460068,6.826850310347358,False,opposite_direction
5,assignment_isolation,plus_one_randomisation,True,ok,48.47310743166796,3.937005978891523,54.80509151268216,41.21953311504452,31.457469889582686,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.0070894616246941124,24,24,24,0,0.0,{},0.7940647820017184,0.7232558139534883,0.0,False,True,False,True,False,False,0.0,54.80509151268216,41.21953311504452,54.80509151268216,95.08333333333333,1.0873246884948196,0.0035356457142505827,False,0.495475193860948,False,0.018402777777777768,False,False,0.4457250266720035,0.018402777777777768,True,True,-2.4780579816434942,0.23383538134528906,6.537177004320076,False,opposite_direction
6,assignment_isolation,plus_one_randomisation,True,ok,52.087828376751794,3.525270068258256,59.17479501974297,46.24348488244335,30.792264589998524,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007072206056189345,24,24,24,0,0.0,{},0.7978942652329749,0.699808429118774,0.0,False,True,False,True,False,False,0.0,59.174795019742966,46.24348488244335,59.174795019742966,95.04166666666667,1.0615087094746987,0.005724528238581778,False,0.5224852733105494,False,0.038541666666666696,False,False,0.4869357062093107,0.038541666666666696,True,True,0.5932562531416632,0.18919343127394425,7.248441630199483,False,opposite_direction
7,assignment_isolation,plus_one_randomisation,True,ok,50.589914228544494,3.7268920720618057,57.152826449637,44.67201265027971,30.575114934272033,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007046830128293465,24,24,24,0,0.0,{},0.8156075456498388,0.6916666666666668,0.0,False,True,False,True,False,False,0.0,57.152826449637,44.672012650279704,57.152826449637,97.08333333333333,1.0614614954026826,0.010382537752899783,False,0.5314082114820315,False,0.02604166666666663,False,False,0.47429395929544765,0.02604166666666663,True,True,0.25103321157845726,0.19302322099909278,6.85975762162876,False,opposite_direction
8,assignment_isolation,plus_one_randomisation,True,ok,46.17338157675861,4.850424838237132,54.77895995205124,38.2519649310516,30.530257259855567,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007037480927721278,24,24,24,0,0.0,{},0.7949935105621195,0.7255376344086022,0.0,False,True,False,True,False,False,0.0,54.77895995205123,38.2519649310516,54.77895995205123,96.54166666666667,1.0555409708039336,0.015603887165769437,False,0.5304536328722591,False,0.03368055555555549,False,False,0.4377569282556226,0.03368055555555549,True,True,-0.28145228511112036,0.16944833605456375,7.228778327257903,False,opposite_direction
9,assignment_isolation,plus_one_randomisation,True,ok,45.536272902984166,4.421471155258875,54.11466126451656,38.41422276479667,30.286601948281188,1.0,0.001,1.0,0.001,,,,,False,True,False,True,False,0.007071067811865475,0.007120426579960218,24,24,24,0,0.0,{},0.7931785088791137,0.7081521739130436,0.0,False,True,False,True,False,False,0.0,54.11466126451656,38.41422276479667,54.11466126451656,94.08333333333333,1.0458825442899549,0.03194062059857029,False,0.5282121123493982,False,0.023611111111111138,False,False,0.4357886590902915,0.023611111111111138,True,True,-1.0249771274281698,0.22333579779986568,6.70967863675686,False,opposite_direction
