replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-17.702070480973486,3.025868688164371,-12.06364169247846,-22.881363842167566,29.232753982494184,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.00705967466464125,24,24,24,0,0.0,{},0.7857737531565655,0.7,0.0,False,True,False,False,True,False,0.0,-12.06364169247846,-22.88136384216757,-12.06364169247846,94.75,1.0044169498355928,0.009509221118944752,False,0.5025975692662246,False,0.020486111111111094,False,False,0.16136057580321683,0.020486111111111094,True,False,-0.17788383975289282,0.12228766060439557,-2.998521300353268,False,inconclusive
1,assignment_isolation,plus_one_randomisation,True,ok,-13.823267302651077,3.0085348349044074,-8.760343886733594,-18.603914629731367,29.10166860750727,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.00704588071414166,24,24,24,0,0.0,{},0.7799183455433456,0.7185648148148148,0.0,False,True,False,False,True,False,0.0,-8.760343886733594,-18.603914629731367,-8.760343886733594,96.125,1.0051742580337768,0.016830841196552794,False,0.5142818753027785,False,0.02013888888888893,False,False,0.12038283056376536,0.02013888888888893,True,False,0.43688039454217026,0.14963547704525368,-0.9548967687222042,False,inconclusive
2,assignment_isolation,plus_one_randomisation,True,ok,-19.502114671962932,3.4092624545481525,-12.774604392668751,-24.93934205725484,29.303897273127667,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007112499018839258,24,24,24,0,0.0,{},0.8124116206501562,0.7471326164874553,0.0,False,True,False,False,True,False,0.0,-12.774604392668751,-24.939342057254844,-12.774604392668751,96.16666666666667,1.0219505657601473,0.012539070943656416,False,0.5229620161335528,False,0.027083333333333348,False,False,0.17711489219921256,0.027083333333333348,True,False,1.2841469573628117,0.20454585337526154,-1.229773175142063,False,inconclusive
3,assignment_isolation,plus_one_randomisation,True,ok,-20.62424736473815,4.634980588350264,-13.300463638865526,-28.663467083488534,29.686724077729057,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007079276189831112,24,24,24,0,0.0,{},0.7904769174401562,0.7204212454212454,0.0,False,True,False,False,True,False,0.0,-13.300463638865528,-28.66346708348853,-13.300463638865528,95.0,1.0241956786438629,0.008483686566979998,False,0.5238137790939005,False,0.015625,False,False,0.18856584869695353,0.015625,True,False,0.8882253559430964,0.19647688145600264,-3.0852177264141933,False,inconclusive
4,assignment_isolation,plus_one_randomisation,True,ok,-25.27713699061609,3.250959773170534,-19.549572849867083,-30.253271524959146,29.64816259394444,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007040187178690097,24,24,24,0,0.0,{},0.8069727891156463,0.6702651515151515,0.0,False,True,False,False,False,False,0.0,-19.549572849867083,-30.253271524959146,-19.549572849867083,97.04166666666667,1.0280899586288414,0.029788735473634004,False,0.5265915531123015,False,0.035069444444444486,False,False,0.2372721447497205,0.035069444444444486,True,False,2.4156604903828995,0.21132805687955192,-3.355133385380675,False,inconclusive
5,assignment_isolation,plus_one_randomisation,True,ok,-23.740356269536793,4.2446411117534035,-15.968233865348289,-30.580160462179347,29.329564617135244,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007061474418885188,24,24,24,0,0.0,{},0.8000973937599944,0.7204343971631205,0.0,False,True,False,False,False,False,0.0,-15.968233865348289,-30.580160462179347,-15.968233865348289,96.29166666666667,1.016167644443953,0.0071740601600420815,False,0.500534669204472,False,0.031597222222222165,False,False,0.22384663395447799,0.031597222222222165,True,False,-0.021179944670413026,0.09859316259100494,-5.1949882077744896,False,inconclusive
6,assignment_isolation,plus_one_randomisation,True,ok,-20.38275647310307,2.873569855100269,-15.363744041879432,-25.595944009761894,29.609993958906472,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007040591583771516,24,24,24,0,0.0,{},0.7789874344742522,0.7000000000000001,0.0,False,True,False,False,True,False,0.0,-15.363744041879434,-25.595944009761894,-15.363744041879434,94.79166666666667,1.0148516330690966,0.014697862538150858,False,0.5366302109608269,False,0.02083333333333337,False,False,0.18799364027589976,0.02083333333333337,True,False,1.0415627603519766,0.19593722801716068,-3.746785481810248,False,inconclusive
7,assignment_isolation,plus_one_randomisation,True,ok,-19.761947833157247,4.256129045473892,-12.791306262133455,-27.62340396769,29.943361328469678,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.00709508808810519,24,24,24,0,0.0,{},0.8079931972789116,0.6954071969696969,0.0,False,True,False,False,True,False,0.0,-12.791306262133455,-27.62340396769,-12.791306262133455,95.58333333333333,1.0385309242466825,0.005936602612974688,False,0.5490260433728438,False,0.022222222222222143,False,False,0.1765244274490197,0.022222222222222143,True,False,0.7543770633231848,0.11503589384897252,-2.2972307771018117,False,inconclusive
8,assignment_isolation,plus_one_randomisation,True,ok,-25.689001927438387,3.550603958295313,-20.080208290478012,-31.73558084806079,29.249454820337487,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007029988219846813,24,24,24,0,0.0,{},0.7906086680269186,0.7120833333333334,0.0,False,True,False,False,False,False,0.0,-20.080208290478012,-31.73558084806079,-20.080208290478012,96.875,1.0119247893724825,0.015927622708548833,False,0.5195744201645599,False,0.02430555555555558,False,False,0.24604345457508778,0.02430555555555558,True,False,-0.28483765910571646,0.19605663449374064,-5.5148669970602855,False,inconclusive
9,assignment_isolation,plus_one_randomisation,True,ok,-16.093064905894803,4.168848596268903,-8.837093021091976,-22.579782240105565,27.94325254499072,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007092062984618236,24,24,24,0,0.0,{},0.8007050794949733,0.7053370786516855,0.0,False,True,False,False,True,False,0.0,-8.837093021091976,-22.579782240105562,-8.837093021091976,95.20833333333333,0.966845377998537,0.019530537309374808,False,0.49947958121672537,False,0.04340277777777779,False,False,0.15086761418176053,0.04340277777777779,True,False,-0.47941597597569324,0.21445817563903982,-2.7616939556049322,False,inconclusive
10,assignment_isolation,plus_one_randomisation,True,ok,-19.89009149984579,4.002918158295816,-12.822439327186103,-26.51632486510111,28.898927667842784,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007028850842864179,24,24,24,0,0.0,{},0.789758316864295,0.712037037037037,0.0,False,True,False,False,True,False,0.0,-12.822439327186103,-26.51632486510111,-12.822439327186103,95.66666666666667,0.9933822158578368,0.004067038420177942,False,0.5256764218747405,False,0.027430555555555514,False,False,0.18732005708479962,0.027430555555555514,True,False,-0.9998022153481935,0.2724724140029148,-4.0463220837115905,False,inconclusive
11,assignment_isolation,plus_one_randomisation,True,ok,-21.584334045306917,4.4409903195630465,-14.36766600363601,-28.64836834356758,28.478995364308904,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007064505186034927,24,24,24,0,0.0,{},0.8046697845804989,0.7248148148148147,0.0,False,True,False,False,False,False,0.0,-14.36766600363601,-28.64836834356758,-14.36766600363601,96.75,0.9894683438937616,0.023154672686828946,False,0.49358453111597705,False,0.018055555555555602,False,False,0.20687819670571983,0.018055555555555602,True,False,0.06486631103100636,0.1534373260995925,-3.696784318478492,False,inconclusive
12,assignment_isolation,plus_one_randomisation,True,ok,-15.586309312911608,2.6374625283696425,-10.525472468413312,-20.036835260226656,28.80692931218661,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007040660365001065,24,24,24,0,0.0,{},0.7824733319014892,0.6287356321839082,0.0,False,True,False,False,True,False,0.0,-10.525472468413312,-20.036835260226656,-10.525472468413312,94.83333333333333,0.9875540493796382,0.027996865329572334,False,0.5192707499773082,False,0.018750000000000044,False,False,0.1416947907807394,0.018750000000000044,True,False,0.46710301496364254,0.09987662091697345,-3.0588738618602562,False,inconclusive
13,assignment_isolation,plus_one_randomisation,True,ok,-20.315673564828955,3.4456193727529105,-13.999871996156624,-25.625069373885747,30.244759928869023,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007030096703781778,24,24,24,0,0.0,{},0.7842174290458938,0.6825490196078432,0.0,False,True,False,False,True,False,0.0,-13.999871996156623,-25.625069373885747,-13.999871996156623,95.29166666666667,1.0377886256951214,0.003538270214754724,False,0.5252648105173731,False,0.025347222222222188,False,False,0.18246228339730328,0.025347222222222188,True,False,1.120846143302653,0.21561022014098835,-2.103095568927995,False,inconclusive
14,assignment_isolation,plus_one_randomisation,True,ok,-22.9172445740458,3.025235163359635,-16.834165593142956,-27.395896753551067,29.239955950718457,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007025545598493372,24,24,24,0,0.0,{},0.804700061842919,0.6792156862745098,0.0,False,True,False,False,True,False,0.0,-16.834165593142956,-27.395896753551067,-16.834165593142956,96.79166666666667,1.010521968190135,0.006103585644730588,False,0.5121283718351509,False,0.021874999999999978,False,False,0.21634706322466066,0.021874999999999978,True,False,-0.04856569394406857,0.18157516112320926,-2.585279895578438,False,inconclusive
15,assignment_isolation,plus_one_randomisation,True,ok,-20.298957286413625,3.854035342816395,-12.526731286037931,-26.203516812332428,29.87434634988969,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007103318935180696,24,24,24,0,0.0,{},0.803623188405797,0.695785440613027,0.0,False,True,False,False,True,False,0.0,-12.526731286037931,-26.203516812332428,-12.526731286037931,96.125,1.0402743904906924,0.0070468497674444,False,0.500347630712788,False,0.01805555555555549,False,False,0.1817795298791868,0.01805555555555549,True,False,0.09483867240376831,0.20013051546655197,-2.6304689527290375,False,inconclusive
16,assignment_isolation,plus_one_randomisation,True,ok,-20.256292668120746,5.024217024972924,-12.092539735315754,-29.4748217196067,29.4729040317801,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007109875895772988,24,24,24,0,0.0,{},0.8182138315781932,0.6599479166666666,0.0,False,True,False,False,False,False,0.0,-12.092539735315754,-29.474821719606705,-12.092539735315754,96.41666666666667,1.028800130966444,0.01658833251830748,False,0.5166780678354317,False,0.024652777777777746,False,False,0.18369377721697663,0.024652777777777746,True,False,-0.8054512424427178,0.16670090091904957,-3.7054344382197915,False,inconclusive
17,assignment_isolation,plus_one_randomisation,True,ok,-25.560307140579656,3.46847331212482,-19.283665384087108,-31.8173602629653,29.975599175901692,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.00703823229629461,24,24,24,0,0.0,{},0.7951151315789472,0.703021978021978,0.0,False,True,False,False,False,False,0.0,-19.283665384087108,-31.8173602629653,-19.283665384087108,95.20833333333333,1.0292928481019863,0.0011935186270902788,False,0.5124353903307898,False,0.01909722222222221,False,False,0.23997471307055607,0.01909722222222221,True,False,1.4585940554072878,0.1929798444878445,-3.24065848613392,False,inconclusive
18,assignment_isolation,plus_one_randomisation,True,ok,-22.669614601524504,5.3691107957388455,-14.084677062200779,-32.59829763740965,28.56857054259625,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007052684639497617,24,24,24,0,0.0,{},0.7956138017917134,0.7370738636363636,0.0,False,True,False,False,False,False,0.0,-14.084677062200777,-32.59829763740965,-14.084677062200777,95.91666666666667,0.9866429534090897,0.017441540006671138,False,0.5120374965366543,False,0.018055555555555602,False,False,0.21961251433079365,0.018055555555555602,True,False,-0.7757735119932486,0.12869572468186513,-4.183702117877895,False,inconclusive
19,assignment_isolation,plus_one_randomisation,True,ok,-20.82023733023964,3.194634448013227,-15.173377014667544,-26.256224271838587,29.015787428851695,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007055556026581127,24,24,24,0,0.0,{},0.7889491770663772,0.7351449275362318,0.0,False,True,False,False,True,False,0.0,-15.173377014667544,-26.256224271838587,-15.173377014667544,96.08333333333333,1.0033666012916327,0.02470374012931344,False,0.49077376347039814,False,0.018749999999999933,False,False,0.1952526777430837,0.018749999999999933,True,False,0.788787770128125,0.1573162309199734,-3.0049797829084715,False,inconclusive
20,assignment_isolation,plus_one_randomisation,True,ok,-17.681271762651154,3.1576855565743682,-11.41549403318636,-22.861574819771125,28.66912049217373,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007129048202427959,24,24,24,0,0.0,{},0.8246133609693878,0.69981684981685,0.0,False,True,False,False,True,False,0.0,-11.415494033186357,-22.861574819771125,-11.415494033186357,96.5,1.0038748686529255,0.023777352383096292,False,0.49920970354294275,False,0.027430555555555514,False,False,0.16124015135216505,0.027430555555555514,True,False,0.4370349956421339,0.10436340871339776,-1.8347664193629576,False,inconclusive
21,assignment_isolation,plus_one_randomisation,True,ok,-19.57498794553925,4.571188878964091,-11.973012539513078,-27.122311783245266,29.014323746354968,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007113662029471559,24,24,24,0,0.0,{},0.8162738996124882,0.7250000000000001,0.0,False,True,False,False,True,False,0.0,-11.973012539513078,-27.122311783245266,-11.973012539513078,95.83333333333333,1.0102619171747202,0.028855785056200334,False,0.5164485169922246,False,0.02951388888888884,False,False,0.1802926186175851,0.02951388888888884,True,False,-0.8509463434316072,0.19359845907717232,-3.5233547660932967,False,inconclusive
22,assignment_isolation,plus_one_randomisation,True,ok,-18.121183988786246,3.8051826368394543,-12.299957513365822,-25.495680769173255,28.71478188364811,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007048553371851203,24,24,24,0,0.0,{},0.7969107469686568,0.7269474637681158,0.0,False,True,False,False,True,False,0.0,-12.29995751336582,-25.49568076917326,-12.29995751336582,96.875,0.9960505426682376,0.009913657545199385,False,0.523028939204848,False,0.02951388888888884,False,False,0.16748690008312883,0.02951388888888884,True,False,0.7402161495898497,0.12771779730140503,-1.5299159185117257,False,inconclusive
23,assignment_isolation,plus_one_randomisation,True,ok,-27.280789534395893,4.352841469613452,-19.796413625014402,-34.96049288183166,30.31332573390604,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007035976018739658,24,24,24,0,0.0,{},0.7690805195806352,0.7081541218637992,0.0,False,True,False,False,False,False,0.0,-19.796413625014402,-34.96049288183166,-19.796413625014402,94.625,1.037363319157924,0.01522846433066886,False,0.5087053071118256,False,0.015972222222222276,False,False,0.2560359017878859,0.015972222222222276,True,False,-0.47753561689752877,0.13741723459408914,-3.6826400950225064,False,inconclusive
24,assignment_isolation,plus_one_randomisation,True,ok,-15.331324321565171,4.651766047374531,-6.63219495426911,-22.83002237708079,29.45015718138014,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007051037434004573,24,24,24,0,0.0,{},0.7824372759856631,0.6703760162601626,0.0,False,True,False,False,True,False,0.0,-6.63219495426911,-22.83002237708079,-6.63219495426911,94.66666666666667,1.0102042339815087,0.011882151947109933,False,0.5107573033227674,False,0.02013888888888893,False,False,0.13528585308684243,0.02013888888888893,True,False,1.578527132876993,0.1903565698978703,-0.6500850252193713,False,inconclusive
25,assignment_isolation,plus_one_randomisation,True,ok,-21.38389664993859,3.1673289571755605,-15.66449127739315,-26.62593602648996,30.049865196684312,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.0070481368136787945,24,24,24,0,0.0,{},0.797547281323877,0.6816479400749063,0.0,False,True,False,False,True,False,0.0,-15.664491277393148,-26.625936026489956,-15.664491277393148,95.20833333333333,1.033295027629509,0.013312465548735044,False,0.5255106407939685,False,0.01388888888888895,False,False,0.19464685041895075,0.01388888888888895,True,False,-1.145316523394963,0.11544109327606554,-3.956969245129616,False,inconclusive
26,assignment_isolation,plus_one_randomisation,True,ok,-20.172610059059764,3.3900082636903766,-13.9077631174525,-26.142539970365434,29.37417992820107,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007014807141107447,24,24,24,0,0.0,{},0.784888639799354,0.6835755813953489,0.0,False,True,False,False,True,False,0.0,-13.907763117452498,-26.142539970365434,-13.907763117452498,95.70833333333333,1.007920706313675,0.058183115822097946,False,0.4968478509009288,False,0.03402777777777777,False,False,0.18722739898666596,0.03402777777777777,True,False,-0.6361872540798439,0.16754766305270388,-1.4550156725462515,False,inconclusive
27,assignment_isolation,plus_one_randomisation,True,ok,-21.417381703658233,4.397613406318203,-14.014122551446466,-29.262789930243244,29.45046025912123,0.001,1.0,0.001,1.0,,,,,True,False,False,False,True,0.007071067811865475,0.007058232117016571,24,24,24,0,0.0,{},0.8139680336845285,0.699810606060606,0.0,False,True,False,False,True,False,0.0,-14.014122551446468,-29.262789930243244,-14.014122551446468,97.29166666666667,1.0251699057873287,0.007196642422333573,False,0.4805455788705579,False,0.01909722222222221,False,False,0.1967935632403487,0.01909722222222221,True,False,0.1454368507858531,0.09744455655606923,-3.5350230388973536,False,inconclusive
