replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
22,assignment_isolation,plus_one_randomisation,True,ok,5.446853400143236,3.8211335069343257,12.059409689298736,-0.658177985639445,28.932484439810736,0.974,0.027,0.974,0.027,,,,,False,True,False,False,True,0.007071067811865475,0.00705429750011555,24,24,24,0,0.0,{},0.7976354435137456,0.6749999999999999,0.0,False,True,False,False,True,False,0.0,12.059409689298738,-0.658177985639445,12.059409689298738,96.29166666666667,1.001391396039129,0.02773949433601753,False,0.508339026991045,False,0.010763888888888906,False,False,0.04009618783773146,0.010763888888888906,False,False,0.6840048941065328,0.12997956293328358,0.22375006385807053,False,inconclusive
23,assignment_isolation,plus_one_randomisation,True,ok,-0.9762065299080787,2.2782260376289107,2.9688581957884974,-4.617335683679337,28.47971145929609,0.389,0.612,0.389,0.612,,,,,False,False,False,False,False,0.007071067811865475,0.007092766055270168,24,24,24,0,0.0,{},0.8056326267620451,0.7207885304659496,0.0,False,True,False,False,True,False,0.0,2.9688581957884974,-4.617335683679337,2.9688581957884974,96.16666666666667,0.9904521662304491,0.02193267707708104,False,0.5243335493765133,False,0.023263888888888862,False,False,0.005628239373474031,0.023263888888888862,False,False,0.3465325336479515,0.10443387690811085,-1.079703260600801,False,forward_only_adequate
24,assignment_isolation,plus_one_randomisation,True,ok,7.935735360411002,3.7436829005467613,13.869684613414682,1.1556643728561422,29.199830525650423,0.995,0.006,0.995,0.006,,,,,False,True,False,False,True,0.007071067811865475,0.007047814767117802,24,24,24,0,0.0,{},0.7836769759450171,0.6696220930232557,0.0,False,True,False,False,True,False,0.0,13.869684613414682,1.1556643728561422,13.869684613414682,94.41666666666667,0.9998368713911944,0.01989071612640299,False,0.5415226511949996,False,0.017708333333333326,False,False,0.06266203130743851,0.017708333333333326,False,False,1.9987901334528293,0.1804327641374828,2.502479850353185,False,inconclusive
25,assignment_isolation,plus_one_randomisation,True,ok,0.3588254081541031,3.094295497291305,5.546702641219554,-4.824928766611535,27.698850792996886,0.554,0.447,0.554,0.447,,,,,False,False,False,False,False,0.007071067811865475,0.0070689040389050285,24,24,24,0,0.0,{},0.7952914562289561,0.7113295880149813,0.0,False,True,False,False,True,False,0.0,5.546702641219554,-4.824928766611535,5.546702641219554,95.70833333333333,0.9577644611034608,0.0046768981848083835,False,0.5203995401977978,False,0.011111111111111072,False,False,0.0019187147784312409,0.011111111111111072,False,False,0.8347024360421608,0.1521424325572508,1.1632329486095503,False,forward_only_adequate
26,assignment_isolation,plus_one_randomisation,True,ok,-2.3842415301610598,2.7229618571471113,1.632946748374024,-8.038367783058028,28.88866302636636,0.216,0.785,0.216,0.785,,,,,False,False,False,False,False,0.007071067811865475,0.007070662159451527,24,24,24,0,0.0,{},0.7863174012367562,0.6992248062015501,0.0,False,True,False,False,True,False,0.0,1.6329467483740239,-8.038367783058028,1.6329467483740239,95.20833333333333,0.9965406428441043,0.04441902477536143,False,0.5222523194141864,False,0.01388888888888895,False,False,0.015421648929757215,0.01388888888888895,False,False,-0.2753100440781083,0.06455127038164309,-0.6189702150079369,False,forward_only_adequate
27,assignment_isolation,plus_one_randomisation,True,ok,3.4762366365436854,2.3883236628843636,8.881396863283697,-0.049950843744758,29.40055110239711,0.875,0.126,0.875,0.126,,,,,False,False,False,False,False,0.007071067811865475,0.007050106170950031,24,24,24,0,0.0,{},0.7956541218637991,0.7041203703703705,0.0,False,True,False,False,True,False,0.0,8.881396863283697,-0.049950843744758,8.881396863283697,95.625,1.0134605707418607,0.013189016204773285,False,0.503544753169401,False,0.01215277777777779,False,False,0.02338675439873992,0.01215277777777779,False,False,-0.43209031960418653,0.1017638011133426,-0.23244683828281054,False,forward_only_adequate
28,assignment_isolation,plus_one_randomisation,True,ok,-3.3856872688812225,2.492641065541254,1.0256726939340868,-7.5304124257750935,28.996813775955797,0.138,0.863,0.138,0.863,,,,,False,False,False,False,False,0.007071067811865475,0.00707160082487094,24,24,24,0,0.0,{},0.7988482074752097,0.7250000000000003,0.0,False,True,False,False,True,False,0.0,1.0256726939340868,-7.5304124257750935,1.0256726939340868,95.875,1.003900591334734,0.009561762792249733,False,0.5209924177719425,False,0.015277777777777835,False,False,0.02293173348121691,0.015277777777777835,False,False,0.6171673748074384,0.27766403400479867,-0.032697047208005925,False,forward_only_adequate
29,assignment_isolation,plus_one_randomisation,True,ok,0.8258525522644528,2.8982128851212923,6.065258609400167,-3.769771321918754,28.64248012825903,0.642,0.359,0.642,0.359,,,,,False,False,False,False,False,0.007071067811865475,0.007079017323284029,24,24,24,0,0.0,{},0.7993968167842287,0.6457825203252032,0.0,False,True,False,False,True,False,0.0,6.065258609400167,-3.769771321918754,6.065258609400167,95.45833333333333,0.9905137841719573,0.010584637602767538,False,0.5387154911249019,False,0.027430555555555514,False,False,0.00466496746990881,0.027430555555555514,False,False,-0.050370138357477286,0.14745894879114843,-1.1122399409995438,False,forward_only_adequate
30,assignment_isolation,plus_one_randomisation,True,ok,-2.1630606656496147,3.1221272561684383,3.396374319180176,-7.965056339333815,29.261746422740515,0.237,0.764,0.237,0.764,,,,,False,False,False,False,False,0.007071067811865475,0.007081164577143592,24,24,24,0,0.0,{},0.7652014652014653,0.719622093023256,0.0,False,True,False,False,True,False,0.0,3.396374319180176,-7.965056339333816,3.396374319180176,94.375,1.0064759859880095,0.021812941075233253,False,0.49985828743932836,False,0.01388888888888895,False,False,0.0136342002228802,0.01388888888888895,False,False,-0.7332764680874585,0.10949813385198627,-0.431304758726745,False,forward_only_adequate
31,assignment_isolation,plus_one_randomisation,True,ok,-4.61779521429158,2.675242070052446,0.008005459008787241,-9.053623112261178,28.98582084288616,0.06,0.941,0.06,0.941,,,,,False,False,False,False,False,0.007071067811865475,0.007057233623527198,24,24,24,0,0.0,{},0.7887882076324831,0.7235507246376813,0.0,False,True,False,False,True,False,0.0,0.008005459008787241,-9.053623112261178,0.008005459008787241,95.70833333333333,1.0006103234552397,0.027708631982407174,False,0.5190694543680687,False,0.014930555555555558,False,False,0.03306085582932834,0.014930555555555558,False,False,-0.8025076856986693,0.2592391540938411,-1.8772938874516847,False,forward_only_adequate
