replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
337,assignment_isolation,plus_one_randomisation,True,ok,-19.11674729957924,3.856913853226691,-12.550235929768672,-25.624643234203532,28.0102506366233,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.0,0.9753441165203324,0.016873828640921826,False,0.4976713690251854,False,0.021874999999999978,False,False,0.18272389622785143,0.021874999999999978,True,0.9316140739761074,0.12326112172238243,-2.41590521217238,False,forward_only_adequate
338,assignment_isolation,plus_one_randomisation,True,ok,-24.074979095263007,4.215818960622181,-16.490530268113417,-30.835222788411535,29.197682909460955,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.91666666666667,1.0214843200969028,0.0022288770950271335,False,0.517635557691606,False,0.01041666666666663,False,False,0.2261059155251556,0.01041666666666663,True,-0.01781265386262889,0.14639191570576224,-3.3892203771393006,False,forward_only_adequate
339,assignment_isolation,plus_one_randomisation,True,ok,-15.413209805287744,3.1823546601437487,-10.711067666295385,-22.343601323652283,28.117228987629762,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.70833333333333,0.9725286429936322,0.0184706018573354,False,0.5113619007004827,False,0.012847222222222232,False,False,0.14239303691715383,0.012847222222222232,True,-0.44125735188414844,0.164853670700769,-3.446910851239178,False,forward_only_adequate
340,assignment_isolation,plus_one_randomisation,True,ok,-14.215545469011616,3.5414315851646148,-8.168320033706479,-20.06141398489156,29.72028183594054,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.45833333333333,1.026632134032532,0.037217926994134835,False,0.49162107978155595,False,0.022916666666666696,False,False,0.12136604927077377,0.022916666666666696,True,-0.5814437040103363,0.11766026124288054,-1.1969375042316195,False,forward_only_adequate
341,assignment_isolation,plus_one_randomisation,True,ok,-20.9659226128803,3.711436250848002,-14.167374137203574,-27.252342042371687,29.106432859163267,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.16666666666667,1.009151271174129,0.013750742091522758,False,0.5249541834735508,False,0.03402777777777777,False,False,0.19553008554885987,0.03402777777777777,True,-0.8927147246714603,0.12791499480549903,-2.996757439747802,False,forward_only_adequate
342,assignment_isolation,plus_one_randomisation,True,ok,-16.42407525521887,3.889237511038545,-9.868064956262973,-23.399107455167474,29.105442183581985,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.83333333333333,1.0020968943455346,0.026000748341966872,False,0.48713428479576215,False,0.023958333333333415,False,False,0.1481456020118177,0.023958333333333415,True,0.9666744799493563,0.13492691231720885,-3.3237256542453335,False,forward_only_adequate
343,assignment_isolation,plus_one_randomisation,True,ok,-16.366212550702873,5.424529940232646,-6.876894865768284,-25.392917128432067,28.78368666562966,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.16666666666667,1.0031366020429584,0.006796460767934547,False,0.5137791579656937,False,0.03194444444444444,False,False,0.14735025757379888,0.03194444444444444,True,0.7198490652073763,0.1594213357136489,-2.047365494442289,False,forward_only_adequate
344,assignment_isolation,plus_one_randomisation,True,ok,-23.79511141678223,3.848065655484228,-17.39679185648769,-30.46021998401887,29.274085278465,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.79166666666667,1.0182568121225979,0.014937091010857575,False,0.5076505442666914,False,0.012847222222222232,False,False,0.22391068444457388,0.012847222222222232,True,1.5093321310506396,0.2199184911895479,-3.521868880656653,False,forward_only_adequate
345,assignment_isolation,plus_one_randomisation,True,ok,-21.186250068525737,3.553453422486211,-14.1858422378871,-26.39888695558724,30.216524839365317,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.16666666666667,1.0366881170271163,0.013534729480191928,False,0.5282878482313355,False,0.01909722222222221,False,False,0.19182873305941986,0.01909722222222221,True,-0.2572806823412845,0.13737849818123726,-5.572200707909789,False,forward_only_adequate
346,assignment_isolation,plus_one_randomisation,True,ok,-22.138381701618687,3.9751298159970303,-15.03385892419361,-28.677386111428387,28.897480194872728,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.91666666666667,1.0006035055033837,0.027238939761571063,False,0.5328584254119154,False,0.023611111111111027,False,False,0.21028226632808833,0.023611111111111027,True,0.3676285732185065,0.2977993143570411,-2.9289767525962973,False,forward_only_adequate
347,assignment_isolation,plus_one_randomisation,True,ok,-23.493923146278078,3.4049443953416167,-16.652293710654874,-28.91673054965448,29.601707794042134,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.70833333333333,1.018511344778118,0.013402856402795062,False,0.49664982177890615,False,0.025000000000000022,False,False,0.2206037938658505,0.025000000000000022,True,1.644183258897017,0.23931167996215238,-2.9906139346833065,False,forward_only_adequate
348,assignment_isolation,plus_one_randomisation,True,ok,-14.610040343590711,4.319649135491473,-6.7342344870703315,-21.739147072267254,29.224572673860635,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.5,1.0044286232302826,0.009209405035198117,False,0.5544128755566609,False,0.009722222222222188,False,False,0.12865731450540796,0.009722222222222188,True,0.8549487753875376,0.11408904660894618,-2.7512493706169296,False,forward_only_adequate
349,assignment_isolation,plus_one_randomisation,True,ok,-9.342809844856236,4.356454624984536,-2.59839948740046,-16.191356646066797,28.881914094748158,0.002,0.999,0.002,0.999,,,,,0.007071067811865475,0.007071067811865475,24,95.875,0.9998472740268483,0.004809130293763186,False,0.5239797403817544,False,0.021180555555555536,False,False,0.07605996550388552,0.021180555555555536,False,1.4089522943145312,0.1607687256815319,-1.898601236279165,False,forward_only_adequate
350,assignment_isolation,plus_one_randomisation,True,ok,-19.33650744390128,3.729086204373532,-12.676090900791973,-25.665231358111242,29.250973801994515,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.25,1.0093175563330117,0.011957860471573491,False,0.5254500593983594,False,0.018750000000000044,False,False,0.1779256490562273,0.018750000000000044,True,0.22791967979902042,0.1448705743112715,-1.9391177081617215,False,forward_only_adequate
351,assignment_isolation,plus_one_randomisation,True,ok,-14.30547764807946,3.666850734489369,-7.252839930839073,-20.221054726287676,29.045240230368325,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.04166666666667,1.0116006570428553,0.0034163276080403874,False,0.5291715939361663,False,0.010069444444444353,False,False,0.1244332794074853,0.010069444444444353,True,1.7463271399409785,0.23961281799056852,-1.308404485173012,False,forward_only_adequate
352,assignment_isolation,plus_one_randomisation,True,ok,-15.20521818660571,3.6490720424210368,-9.311211217876739,-22.533585350633018,28.96419330310464,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.375,1.0053068442041717,0.036581227283266925,False,0.4970916734021136,False,0.013194444444444398,False,False,0.13474305910290793,0.013194444444444398,True,-0.43463836232388514,0.2792635087846599,-2.082447490828919,False,forward_only_adequate
