replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-27.478210196562202,3.1519243803038957,-21.89184975253395,-32.73874847386317,29.512085287966336,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.75,1.0156510296337509,0.009509221118944752,False,0.5025975692662246,False,0.020486111111111094,False,False,0.26431435577675144,0.020486111111111094,True,-0.17714164535894306,0.12228766060439557,-4.533052525060289,False,forward_only_adequate
1,assignment_isolation,plus_one_randomisation,True,ok,-24.08781093216039,3.1739463075806222,-18.27566254846868,-29.380275847613802,29.26516016835372,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.125,1.0144346810488962,0.016830841196552794,False,0.5142818753027785,False,0.02013888888888893,False,False,0.22804128025085524,0.02013888888888893,True,0.45227824564681407,0.14963547704525376,-2.4801021251231457,False,forward_only_adequate
2,assignment_isolation,plus_one_randomisation,True,ok,-29.63988486394406,3.472052036981381,-23.65115434098574,-35.358918197970475,29.825991911373343,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.16666666666667,1.03409915591618,0.012539070943656416,False,0.5229620161335528,False,0.027083333333333348,False,False,0.28185355968090847,0.027083333333333348,True,1.2305065571744063,0.2045458533752615,-2.7408481984954594,False,forward_only_adequate
3,assignment_isolation,plus_one_randomisation,True,ok,-30.313974009142033,4.712767835040044,-22.828833233229133,-37.99963955999829,30.08598734175967,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.0,1.0367667906839615,0.008483686566979998,False,0.5238137790939005,False,0.015625,False,False,0.2881195314018669,0.015625,True,0.8706899495289709,0.1964768814560027,-4.613802919449493,False,forward_only_adequate
4,assignment_isolation,plus_one_randomisation,True,ok,-35.38750459385434,3.2974313956839496,-29.239180026893806,-40.59348299753382,29.935612885355315,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.04166666666667,1.042610955310456,0.029788735473634004,False,0.5265915531123015,False,0.035069444444444486,False,False,0.3385776011721941,0.035069444444444486,True,2.4328899853340333,0.2113280568795519,-4.810380062823748,False,forward_only_adequate
5,assignment_isolation,plus_one_randomisation,True,ok,-33.29307455683077,4.334609545267867,-25.291322562003707,-40.36599115204318,29.690069926617593,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.29166666666667,1.0300553896271385,0.0071740601600420815,False,0.500534669204472,False,0.031597222222222165,False,False,0.32135213956097985,0.031597222222222165,True,-0.020780661245914874,0.09859316259100495,-6.757727557324536,False,forward_only_adequate
6,assignment_isolation,plus_one_randomisation,True,ok,-30.67861196192679,2.8687660154688404,-26.312831945768284,-35.83625688974331,29.845455198606395,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.79166666666667,1.0273496876386967,0.014697862538150858,False,0.5366302109608269,False,0.02083333333333337,False,False,0.2948750341153167,0.02083333333333337,True,1.061728734591879,0.19593722801716068,-5.21140036230279,False,forward_only_adequate
7,assignment_isolation,plus_one_randomisation,True,ok,-29.502298026094394,4.240429940734756,-21.811012308793334,-36.30119758528013,30.387680782949683,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.58333333333333,1.0503732379499071,0.005936602612974688,False,0.5490260433728438,False,0.022222222222222143,False,False,0.2755896411964924,0.022222222222222143,True,0.7220888666057265,0.11503589384897252,-3.806791289040272,False,forward_only_adequate
8,assignment_isolation,plus_one_randomisation,True,ok,-35.4105791478323,3.5654619741570057,-28.71154557264702,-41.73834779333029,29.50586344075397,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.875,1.0267605934997448,0.015927622708548833,False,0.5195744201645599,False,0.02430555555555558,False,False,0.34434589836700913,0.02430555555555558,True,-0.25137913857215005,0.19605663449374072,-6.964223415051488,False,forward_only_adequate
9,assignment_isolation,plus_one_randomisation,True,ok,-26.402438893291265,4.1247455157741175,-18.5700070148229,-32.86948978097173,28.34862398210352,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.20833333333333,0.9779676099771856,0.019530537309374808,False,0.49947958121672537,False,0.04340277777777779,False,False,0.26368541157828984,0.04340277777777779,True,-0.5094164070873903,0.21445817563903985,-4.312015422343782,False,forward_only_adequate
10,assignment_isolation,plus_one_randomisation,True,ok,-29.48018009424692,3.967220227388009,-21.558970754496393,-36.36303890425188,29.086704150648192,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.66666666666667,1.0058421737646956,0.004067038420177942,False,0.5256764218747405,False,0.027430555555555514,False,False,0.28887951133855444,0.027430555555555514,True,-0.9677405690115416,0.2724724140029147,-5.486443170292566,False,forward_only_adequate
11,assignment_isolation,plus_one_randomisation,True,ok,-31.150456255354598,4.412896984812645,-23.504316064705222,-38.76645684612164,28.836502421393853,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.75,1.0028202082516675,0.023154672686828946,False,0.49358453111597705,False,0.018055555555555602,False,False,0.3078450118793442,0.018055555555555602,True,0.06527867755603915,0.1534373260995925,-5.194202582153314,False,forward_only_adequate
12,assignment_isolation,plus_one_randomisation,True,ok,-25.261201596276006,2.6920131872840023,-20.756369275733718,-29.730415501943373,28.982509448940014,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.83333333333333,0.9978643349904456,0.027996865329572334,False,0.5192707499773082,False,0.018750000000000044,False,False,0.24526489501708681,0.018750000000000044,True,0.49182422085785776,0.0998766209169735,-4.559365190840526,False,forward_only_adequate
