replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,45.189795129238554,4.571385236494105,52.86382415021856,37.560492085671136,30.716222384111333,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.91666666666667,1.0635792320334063,0.01106793976896486,False,0.49726507670561737,False,0.028472222222222232,False,False,0.4256346870633569,0.028472222222222232,True,0.20143051986315058,0.1065405626940976,6.1494762682217425,False,opposite_direction
1,assignment_isolation,plus_one_randomisation,True,ok,55.09874272596617,3.2265072100442853,61.155744019863874,49.8507202816634,30.485087389759233,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.91666666666667,1.0610642570701432,0.003137112333126799,False,0.4989673297170602,False,0.030902777777777724,False,False,0.5117208808974635,0.030902777777777724,True,0.5521693253982187,0.08209464084154881,8.420719938226078,False,opposite_direction
2,assignment_isolation,plus_one_randomisation,True,ok,45.651595360073706,3.357047419121677,51.04687152880909,39.83169407363025,30.45849527594667,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.08333333333333,1.0555710759117944,0.030151881674740283,False,0.525818035206004,False,0.023958333333333304,False,False,0.4329945936882495,0.023958333333333304,True,-0.5902927716403138,0.16170040602913285,5.468961095505303,False,opposite_direction
3,assignment_isolation,plus_one_randomisation,True,ok,48.5036465777207,2.369330507667862,52.2837691594612,44.315477895376524,30.309086436642367,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.79166666666667,1.0487976788710676,0.018877973359677495,False,0.47247468892288863,False,0.019444444444444486,False,False,0.4613381665655098,0.019444444444444486,True,0.2955797992447513,0.2358948805043372,7.657358089415525,False,opposite_direction
4,assignment_isolation,plus_one_randomisation,True,ok,47.13849351426637,3.4438252358942467,53.11418280308704,41.05966287195671,31.430870735947934,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,94.79166666666667,1.081923362130397,0.006663311649173576,False,0.5173118647554336,False,0.03472222222222221,False,False,0.4360820324675772,0.03472222222222221,True,1.2874929363092766,0.18160318636460068,6.826850310347358,False,opposite_direction
5,assignment_isolation,plus_one_randomisation,True,ok,48.67170836741939,3.9410176788984383,55.12935472707748,41.39668517661208,31.5392995125769,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.08333333333333,1.0873246884948196,0.0035356457142505827,False,0.495475193860948,False,0.018402777777777768,False,False,0.44745345762811173,0.018402777777777768,True,-2.4780579816434942,0.23383538134528906,6.537177004320076,False,opposite_direction
6,assignment_isolation,plus_one_randomisation,True,ok,51.551371531386906,3.5318624606891733,58.52315036498472,45.8693875602767,30.797221284138814,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.04166666666667,1.0615087094746987,0.005724528238581778,False,0.5224852733105494,False,0.038541666666666696,False,False,0.482432994449755,0.038541666666666696,True,0.5932562531416632,0.18919343127394425,7.248441630199483,False,opposite_direction
7,assignment_isolation,plus_one_randomisation,True,ok,50.437473303245405,3.69435285309148,57.210527297563395,44.326033975093495,30.47031181532708,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,97.08333333333333,1.0614614954026826,0.010382537752899783,False,0.5314082114820315,False,0.02604166666666663,False,False,0.4729901200655562,0.02604166666666663,True,0.25103321157845726,0.19302322099909278,6.85975762162876,False,opposite_direction
8,assignment_isolation,plus_one_randomisation,True,ok,46.47819932967883,4.837838777930949,55.731788477708605,38.392668047140866,30.385241508237595,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.54166666666667,1.0555409708039336,0.015603887165769437,False,0.5304536328722591,False,0.03368055555555549,False,False,0.44051808001099957,0.03368055555555549,True,-0.28145228511112036,0.16944833605456375,7.228778327257903,False,opposite_direction
9,assignment_isolation,plus_one_randomisation,True,ok,45.20921345409899,4.37042733085642,52.92191555464949,38.94456259078186,30.498014057699013,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,94.08333333333333,1.0458825442899549,0.03194062059857029,False,0.5282121123493982,False,0.023611111111111138,False,False,0.43277915375090004,0.023611111111111138,True,-1.0249771274281698,0.22333579779986568,6.70967863675686,False,opposite_direction
10,assignment_isolation,plus_one_randomisation,True,ok,47.3283777368724,4.418648368042741,55.39138629017779,39.87764442365184,30.539348461720998,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,97.41666666666667,1.0656912659851965,0.023394363217221003,False,0.5121861755994299,False,0.023263888888888862,False,False,0.44412016882278266,0.023263888888888862,True,0.4414641712548143,0.17915428731002334,6.626883328938657,False,opposite_direction
11,assignment_isolation,plus_one_randomisation,True,ok,52.45923764732195,4.1904106502093095,60.01248061803078,45.42193623077012,30.131026450081375,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.58333333333333,1.041501786239778,0.009213267869047217,False,0.5315643836258637,False,0.03680555555555565,False,False,0.4983467621720803,0.03680555555555565,True,0.6779707317580403,0.2562786050824374,7.647280960133218,False,opposite_direction
12,assignment_isolation,plus_one_randomisation,True,ok,47.55776704667221,4.619173753777857,54.924825120249686,38.66787956502466,30.120091731037157,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.25,1.0393068479800034,0.03339827667439942,False,0.5356250759779914,False,0.037847222222222254,False,False,0.4568062245509678,0.037847222222222254,True,-0.04693838254519605,0.1296480585585661,7.901909155886235,False,opposite_direction
13,assignment_isolation,plus_one_randomisation,True,ok,54.8777262601055,4.502449741885591,62.413237909118514,47.83736023225297,31.435927980150986,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,94.08333333333333,1.0780468615364218,0.029145232359400405,False,0.4925066752468627,False,0.04062500000000002,False,False,0.5029839043350782,0.04062500000000002,True,0.7997990136678312,0.1500686437149349,8.898992385567157,False,opposite_direction
14,assignment_isolation,plus_one_randomisation,True,ok,48.60843179705878,3.222051242195385,54.277739549105135,42.998386402291636,30.091001436220854,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.66666666666667,1.0459959897868618,0.017947815181434075,False,0.5250725595953911,False,0.02604166666666663,False,False,0.46340926132641436,0.02604166666666663,True,-1.4055842721621983,0.18438245600143707,6.81143937121167,False,opposite_direction
15,assignment_isolation,plus_one_randomisation,True,ok,53.82629178680535,3.6937381520381534,60.07311127436481,47.42094922774682,31.77627360160573,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.75,1.1050538947116855,0.0008160447354140187,False,0.5032932567438129,False,0.018055555555555602,False,False,0.4837281174775133,0.018055555555555602,True,-0.1966194803089093,0.13170609368068495,8.573867921002869,False,opposite_direction
16,assignment_isolation,plus_one_randomisation,True,ok,56.721978442757454,4.347859430667703,64.79073995772794,49.02130310901352,31.123945297400567,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,94.75,1.0711227884821461,0.03901509819241658,False,0.48357389586005195,False,0.025694444444444464,False,False,0.5203450715342655,0.025694444444444464,True,0.13890282740679596,0.22320874237700877,9.785274642509203,False,opposite_direction
17,assignment_isolation,plus_one_randomisation,True,ok,47.90655048382134,3.291386747876466,53.05938533605641,41.52046219833237,30.1139872124871,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,97.125,1.0492736918585124,0.010884116666134643,False,0.5057462353401584,False,0.014236111111111116,False,False,0.4558522596189361,0.014236111111111116,True,1.2884880304591975,0.15281247936959613,7.620146803256133,False,opposite_direction
18,assignment_isolation,plus_one_randomisation,True,ok,45.74250021127707,2.851112191714084,50.26829518182074,40.796465132637614,30.316643071097996,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.25,1.0515658802079941,0.012994389235194331,False,0.5123788727929637,False,0.03819444444444442,False,False,0.43541209708476186,0.03819444444444442,True,-1.0824646559142115,0.0991303870484768,7.42926513064048,False,opposite_direction
19,assignment_isolation,plus_one_randomisation,True,ok,47.25622055375319,3.3808988744435102,53.21286357775911,41.22349228139562,30.52594141754663,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.04166666666667,1.0576790860427712,0.05181226852237724,False,0.5134456890239074,False,0.02256944444444442,False,False,0.44666246895023254,0.02256944444444442,True,-0.9129004750335268,0.1651883059242971,6.824709715855503,False,opposite_direction
20,assignment_isolation,plus_one_randomisation,True,ok,47.38825683737763,3.5466353281847005,52.97428530624668,40.47784386192133,29.878271495096413,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,97.5,1.0430683881260636,0.0037109227723777635,False,0.516161116441399,False,0.015625,False,False,0.45374573225699993,0.015625,True,-0.882028267252318,0.18123403146483608,6.957246941263617,False,opposite_direction
21,assignment_isolation,plus_one_randomisation,True,ok,45.72901392557375,3.663479975587756,52.07761722512081,39.43104189057414,30.045604416126697,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.875,1.0401324362853057,0.0019984097126386664,False,0.49490118554141455,False,0.020486111111111094,False,False,0.43986902822871105,0.020486111111111094,True,1.5785755733486238,0.24409374458258198,8.02906487380261,False,opposite_direction
