replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
10,sequential_evalue,martingale_evalue,True,ok,1.5920065941971548,3.653257634505121,7.406615371785317,-4.656532442417288,34.40270488522891,1.0,1.0,,,1.0,1.0,-1.7263002334870858,-1.2286585954088411,0.007071067811865475,0.007023350470961951,24,93.20833333333333,1.1663645357662862,0.013195866553582519,False,1.2494342180303106,False,0.009722222222222299,False,False,0.007923928672089462,0.009722222222222299,False,0.2242256819625811,0.10175739272101131,-0.8981383022943847,False,forward_only_adequate
11,sequential_evalue,martingale_evalue,True,ok,3.6501200411665238,3.497672692352622,9.516977646248256,-2.4179378586803475,34.25047169669659,1.0,1.0,,,1.0,1.0,-2.1435647038472503,-0.5772778930025371,0.007071067811865475,0.006956212434335064,24,94.16666666666667,1.1560004319955481,0.002421736086954662,False,1.2668875423445494,False,0.03125,False,False,0.02071344470565034,0.03125,False,1.1681592420611782,0.14620854387716065,1.6987233169237541,False,forward_only_adequate
12,sequential_evalue,martingale_evalue,True,ok,1.5301071466126739,3.3271730044340195,7.650918542490183,-4.353209412504447,34.05748272308431,1.0,1.0,,,1.0,1.0,-1.8011266958132819,-1.122497333357486,0.007071067811865475,0.006984346239752871,24,94.04166666666667,1.1533695164006894,0.028678249896661186,False,1.241432489003431,False,0.03541666666666676,False,False,0.0076726508801476,0.03541666666666676,False,0.7270397366487734,0.16933540552385884,0.10475721970940208,False,forward_only_adequate
13,sequential_evalue,martingale_evalue,True,ok,-3.8913104661646485,3.438972217054845,2.782799800889516,-9.502236167887263,34.57958270705889,1.0,1.0,,,1.0,1.0,-0.7029938609736178,-2.092430550019851,0.007071067811865475,0.006966609300312446,24,94.41666666666667,1.1704033051385128,0.017470003057058044,False,1.322427233906185,False,0.048958333333333326,False,False,0.0219911544060034,0.048958333333333326,False,-1.2379090722307842,0.1722828040059843,-1.2075254576882544,False,forward_only_adequate
14,sequential_evalue,martingale_evalue,True,ok,2.5196215036649194,3.1713053676235297,7.841167125314728,-2.9611843170981675,33.11308921218264,1.0,1.0,,,1.0,1.0,-1.9147652924405008,-0.869700445626,0.007071067811865475,0.00688014263373785,24,93.79166666666667,1.1031873467115803,0.0008999788113473023,False,1.282001103762267,False,0.027430555555555514,False,False,0.014254591209577937,0.027430555555555514,False,-0.008291743222617765,0.17274555262179495,-1.2814664808168503,False,forward_only_adequate
15,sequential_evalue,martingale_evalue,True,ok,-3.4567622741880215,3.8400661901858997,3.268336588799771,-9.919477900021986,33.1449126564185,1.0,1.0,,,1.0,1.0,-0.7485649605410452,-2.0491190061300846,0.007071067811865475,0.007073218446269975,24,93.54166666666667,1.1337218215879168,0.007271577365806595,False,1.226964737241416,False,0.01041666666666674,False,False,0.019891104275392955,0.01041666666666674,False,0.47507180064144355,0.1536232015715999,1.7187908558671627,False,forward_only_adequate
16,sequential_evalue,martingale_evalue,True,ok,-1.8486332345202487,3.211838113376014,3.5252578708179483,-6.907618048599709,33.97585571365509,1.0,1.0,,,1.0,1.0,-1.1453134088845944,-1.7774415651084006,0.007071067811865475,0.006996193724891933,24,93.125,1.1469259457962002,0.029094256586280093,False,1.2960860369867675,False,0.01909722222222221,False,False,0.00957016174218122,0.01909722222222221,False,0.8406536475688392,0.2441947168509251,-0.32000969809440877,False,forward_only_adequate
17,sequential_evalue,martingale_evalue,True,ok,-0.6456969540254773,2.999182395131176,4.719884351985322,-5.059751624728545,32.75001201228408,1.0,1.0,,,1.0,1.0,-1.3476711182482624,-1.5681955149816404,0.007071067811865475,0.007000223332388826,24,93.625,1.1091474347701011,0.0027763681622985513,False,1.3128943517439888,False,0.03368055555555549,False,False,0.003046754653432222,0.03368055555555549,False,-1.097916532040729,0.1056026863666764,-1.2649984602068074,False,forward_only_adequate
18,sequential_evalue,martingale_evalue,True,ok,-5.176533562004434,2.8002062677241826,-0.11615415412097274,-10.039170342208491,34.13383598705778,1.0,1.0,,,1.0,1.0,-0.2745470312256695,-2.279151737572907,0.007071067811865475,0.006969234293288581,24,92.83333333333333,1.1460198474868302,0.015021827319174291,False,1.3871041134246465,False,0.023611111111111138,False,False,0.031434085474758455,0.023611111111111138,False,-0.5739658945703748,0.13355806976437307,-1.802547130181705,False,forward_only_adequate
19,sequential_evalue,martingale_evalue,True,ok,-2.2138110991811035,3.53996367646657,3.4503546980424358,-8.916103355807394,34.0553759944934,1.0,1.0,,,1.0,1.0,-0.8430813629507892,-1.995122597497967,0.007071067811865475,0.0070054812131680804,24,94.41666666666667,1.159092214002137,0.008021208647352401,False,1.2973171917034376,False,0.035069444444444375,False,False,0.011613743425883795,0.035069444444444375,False,0.4228709465916832,0.17856956078012903,0.062785090648572,False,forward_only_adequate
20,sequential_evalue,martingale_evalue,True,ok,-3.0024998594010484,3.301568151044993,2.091754123612227,-9.565460759459855,34.01878146838705,1.0,1.0,,,1.0,1.0,-0.8990837154589892,-1.944229046070625,0.007071067811865475,0.006960094757851423,24,92.91666666666667,1.1411709845279725,0.015700749703932437,False,1.264784305535497,False,0.02951388888888895,False,False,0.016775268696698317,0.02951388888888895,False,0.18305484228175808,0.12295944431095882,-1.716601682231397,False,forward_only_adequate
21,sequential_evalue,martingale_evalue,True,ok,-0.016569346721608074,3.8950459254706957,6.497412464622373,-6.252973642541026,33.26242051177326,1.0,1.0,,,1.0,1.0,-1.4887795051966108,-1.4004718428590373,0.007071067811865475,0.006884564213216261,24,93.375,1.106408787579767,0.007171002839251363,False,1.297552800144037,False,0.035069444444444375,False,False,5.798189623621886e-05,0.035069444444444375,False,0.32033047914060014,0.17734788361470438,-1.870865041094284,False,forward_only_adequate
22,sequential_evalue,martingale_evalue,True,ok,-4.814551212873506,3.91003948427189,2.298669650904065,-11.766589222213732,34.19234335648511,1.0,1.0,,,1.0,1.0,-0.41029340205416065,-2.213318241069848,0.007071067811865475,0.006923058576383508,24,92.54166666666667,1.138585201737335,0.025861415782036493,False,1.305607864568213,False,0.032638888888888884,False,False,0.029099201596466326,0.032638888888888884,False,-0.41899683514364344,0.13925503469200015,-1.6810265163204536,False,forward_only_adequate
23,sequential_evalue,martingale_evalue,True,ok,-4.495767746763158,4.006337195403206,2.9450671382881026,-11.141800114187099,36.26955871122146,1.0,1.0,,,1.0,1.0,-0.7202806556366922,-2.1054040274653945,0.007071067811865475,0.006896714223996454,24,93.75,1.2109888510108602,0.04868481344910004,False,1.2943566788211054,False,0.01388888888888884,False,False,0.025000041891406363,0.01388888888888884,False,0.8536611630600134,0.15028832529235545,-0.4180547370148668,False,forward_only_adequate
24,sequential_evalue,martingale_evalue,True,ok,-1.0126300165945246,3.8520864516028404,4.946004394656863,-7.910430271378115,32.694870461828735,1.0,1.0,,,1.0,1.0,-1.3940387448515472,-1.5032581824995321,0.007071067811865475,0.006999816483134132,24,92.45833333333333,1.1002954314105575,0.0007641956776480595,False,1.3356532219034023,False,0.014236111111111116,False,False,0.005080944568306818,0.014236111111111116,False,-0.6913928327074376,0.18890255275269513,-0.24702222189017314,False,forward_only_adequate
25,sequential_evalue,martingale_evalue,True,ok,5.989386185047251,3.705035636245814,12.48906459431598,0.16691462251302447,33.61452739175859,1.0,1.0,,,1.0,1.0,-2.3771838158143366,-0.04788227708757242,0.007071067811865475,0.006908428468610085,24,94.91666666666667,1.13122115460217,0.008814521755281982,False,1.3321421759737013,False,0.028819444444444398,False,False,0.03787385893088189,0.028819444444444398,False,1.0774912882990004,0.13189043817678045,0.4983904284151023,False,forward_only_adequate
26,sequential_evalue,martingale_evalue,True,ok,-6.245604265021366,3.9019993081845628,0.18697929387311074,-13.151211410822478,33.76587907349598,0.7363227294840353,1.0,,,0.7363227294840353,1.0,0.3060867652156223,-2.4929980437080808,0.007071067811865475,0.0069240184889978185,24,94.08333333333333,1.1338683475885245,0.00015341815206023246,False,1.3321472632755065,False,0.027083333333333348,False,False,0.03967746559377847,0.027083333333333348,False,-0.7754296427238272,0.27742140395543496,-1.3297680310085156,False,forward_only_adequate
27,sequential_evalue,martingale_evalue,True,ok,-1.633297198223051,4.2622710184943555,5.201898494297099,-10.030344827826761,33.342571066123426,1.0,1.0,,,1.0,1.0,-1.1279723552226444,-1.8048424917544585,0.007071067811865475,0.0070182810365284455,24,95.83333333333333,1.1454025400833963,0.013449784124825432,False,1.231487185529527,False,0.02951388888888884,False,False,0.00832673366197161,0.02951388888888884,False,0.5527629378346028,0.1291363705043061,0.0006842155432941991,False,forward_only_adequate
28,sequential_evalue,martingale_evalue,True,ok,-3.6182223504058517,3.2397437794261634,1.8334308361832083,-9.036474406143935,33.64413233380606,1.0,1.0,,,1.0,1.0,-0.5849884669630072,-2.1137070400109326,0.007071067811865475,0.006956610280123916,24,93.875,1.1338405533852745,0.01716135323068297,False,1.2863723737962192,False,0.014583333333333282,False,False,0.02096902024591732,0.014583333333333282,False,-0.19963713021878993,0.13596476840700006,-0.14151096641369373,False,forward_only_adequate
29,sequential_evalue,martingale_evalue,True,ok,-4.238765186873306,2.979030095273692,1.143536629870881,-9.488209884786567,33.11851984077118,1.0,1.0,,,1.0,1.0,-0.45948366319619094,-2.199401728150249,0.007071067811865475,0.006972912032904341,24,93.66666666666667,1.1175002835964698,0.017483264156293456,False,1.2666208172486924,False,0.03402777777777777,False,False,0.02563336826560967,0.03402777777777777,False,0.9430625813291982,0.17352478773954086,1.0169090083519885,False,forward_only_adequate
30,sequential_evalue,martingale_evalue,True,ok,-2.721079014382729,2.871081193681321,1.9697718785193499,-8.022779855872754,34.011094179168346,1.0,1.0,,,1.0,1.0,-0.9200161618354991,-1.946409770156693,0.007071067811865475,0.006975785234825538,24,93.625,1.1478354277431806,0.004359343193176876,False,1.3188618424834462,False,0.014583333333333282,False,False,0.014877948183121886,0.014583333333333282,False,-0.3641792349290923,0.08996498632202782,-1.0575652030288016,False,forward_only_adequate
31,sequential_evalue,martingale_evalue,True,ok,-0.06011769185550234,3.651911698204436,6.2407583017626935,-6.86521430168008,33.23266945196148,1.0,1.0,,,1.0,1.0,-1.42949781708886,-1.490120822987828,0.007071067811865475,0.006974883329786529,24,93.375,1.1199212547423494,0.01877472182584717,False,1.2399001834228454,False,0.022916666666666585,False,False,0.00022655576057168503,0.022916666666666585,False,0.2352757742621354,0.10904489927957772,-0.11912724451001541,False,forward_only_adequate
32,sequential_evalue,martingale_evalue,True,ok,-3.719377713007082,3.993225477478531,3.4275690958182268,-10.366420229556738,33.29399274190011,1.0,1.0,,,1.0,1.0,-0.5052155373055288,-2.1742337946173693,0.007071067811865475,0.006964548900700164,24,94.91666666666667,1.129536101065641,0.01943465116919802,False,1.296702978017665,False,0.016666666666666607,False,False,0.02174626988145535,0.016666666666666607,False,1.7987308293635267,0.1476000456091891,0.43112552976432794,False,forward_only_adequate
33,sequential_evalue,martingale_evalue,True,ok,-4.812700070019295,3.160235162636682,0.46119611247995973,-9.934173360834286,32.52436934606784,1.0,1.0,,,1.0,1.0,-0.27746016280414976,-2.22299490607746,0.007071067811865475,0.0069054801388274255,24,95.04166666666667,1.094787401141119,0.006053050904103497,False,1.254441180924555,False,0.011805555555555514,False,False,0.03045125378809415,0.011805555555555514,False,-0.8309781797637389,0.16830546664162396,0.13963444472558534,False,forward_only_adequate
34,sequential_evalue,martingale_evalue,True,ok,-1.498413740040305,3.3307350016847184,3.800140528797801,-7.384537684678018,33.678773772493386,1.0,1.0,,,1.0,1.0,-1.1832689530309577,-1.7360364767177305,0.007071067811865475,0.006965328014349067,24,93.625,1.1349161172512585,0.02074498941587009,False,1.2419783990259583,False,0.03020833333333328,False,False,0.0076310555247383,0.03020833333333328,False,1.9328309488873499,0.17856905825048688,0.8571913417089078,False,forward_only_adequate
35,sequential_evalue,martingale_evalue,True,ok,4.97933918912073,3.57793984310686,11.22026602277986,-1.1125562938429328,33.856795323883546,1.0,1.0,,,1.0,1.0,-2.3497105338026567,-0.0777278223386153,0.007071067811865475,0.006911006401516435,24,94.29166666666667,1.136040472449506,0.01239660993144634,False,1.179507943484411,False,0.0215277777777777,False,False,0.030346352057908414,0.0215277777777777,False,2.503875430054281,0.24274521499917262,0.16828228683299631,False,forward_only_adequate
36,sequential_evalue,martingale_evalue,True,ok,-8.7901969555952,3.4902671270796115,-1.3850536766291164,-13.906392342473112,33.55630592740007,0.17248471534633458,1.0,,,0.17248471534633458,1.0,1.7574466531244426,-2.857930130775204,0.007071067811865475,0.00696087534513316,24,93.5,1.1293116579802682,0.018926178531416402,False,1.268916631244021,False,0.038541666666666696,False,False,0.059698402005900146,0.038541666666666696,False,-0.42131662981439366,0.08712918674777073,-1.7125311491959592,False,forward_only_adequate
37,sequential_evalue,martingale_evalue,True,ok,1.778823406001765,4.030142191673098,8.620733176347724,-5.32335115192455,34.32442813271517,1.0,1.0,,,1.0,1.0,-1.7995955658823524,-1.108187094019982,0.007071067811865475,0.006905413465101379,24,94.04166666666667,1.1492728855737397,0.00531972645284073,False,1.2941901423103368,False,0.025347222222222188,False,False,0.009138985885676569,0.025347222222222188,False,0.7966676552392641,0.2592714452526686,0.6560304403172958,False,forward_only_adequate
38,sequential_evalue,martingale_evalue,True,ok,3.1025920747415907,3.197480911082969,10.040756128199902,-1.4442193690851712,34.62132160221216,1.0,1.0,,,1.0,1.0,-2.0010349916127863,-0.8789274569554958,0.007071067811865475,0.007058302671678005,24,93.91666666666667,1.1840914882489832,0.007179874277263968,False,1.2673411056698032,False,0.024652777777777746,False,False,0.01669560728972105,0.024652777777777746,False,0.7630836570104756,0.09832784017404961,-0.40762965005682145,False,forward_only_adequate
39,sequential_evalue,martingale_evalue,True,ok,-7.278574130641633,4.045692936106516,0.16606714335573258,-13.83524263269149,33.331427642305364,0.4937072378941653,1.0,,,0.4937072378941653,1.0,0.7058125733140178,-2.616702248310805,0.007071067811865475,0.006956722002546079,24,94.20833333333333,1.12531272311913,0.02856029119666866,False,1.234438319523954,False,0.020486111111111094,False,False,0.04795109235373105,0.020486111111111094,False,-0.3047393218741769,0.16402370038040562,0.23143814881485664,False,forward_only_adequate
40,sequential_evalue,martingale_evalue,True,ok,2.113835972205253,3.947498092003213,9.324952926387471,-4.214006642204592,33.43669135419941,1.0,1.0,,,1.0,1.0,-1.7537456168972443,-1.1186466816236331,0.007071067811865475,0.006914269454816929,24,93.04166666666667,1.115008919973835,0.01687947201750345,False,1.2656673222261123,False,0.021874999999999978,False,False,0.011515459828504857,0.021874999999999978,False,0.13534024428393077,0.15321786288118,0.9115381217792985,False,forward_only_adequate
41,sequential_evalue,martingale_evalue,True,ok,-2.160773670842152,3.293254087327497,3.646319561930216,-7.835916274295169,34.17408790540078,1.0,1.0,,,1.0,1.0,-1.160791745540644,-1.7753204638666293,0.007071067811865475,0.006961127084125698,24,94.08333333333333,1.1537264438103267,0.03100179013452418,False,1.2344349513294015,False,0.009722222222222188,False,False,0.011356415104429078,0.009722222222222188,False,-0.20167890484019008,0.05393607591814357,-1.0585345676128937,False,forward_only_adequate
42,sequential_evalue,martingale_evalue,True,ok,-1.1193783139464448,3.3877843000244536,4.348077048160749,-6.937371403210603,34.28714297008869,1.0,1.0,,,1.0,1.0,-1.169382690103162,-1.7573313822315808,0.007071067811865475,0.007008119861823903,24,92.66666666666667,1.1565504831569895,0.017378617921145846,False,1.263686687112077,False,0.021180555555555536,False,False,0.005376549796487878,0.021180555555555536,False,-0.7693977316583089,0.0800164255309614,1.130169050362972,False,forward_only_adequate
43,sequential_evalue,martingale_evalue,True,ok,2.7034590321791243,3.2941842196903037,7.9300295050364245,-3.536270708112799,35.517393042707695,1.0,1.0,,,1.0,1.0,-1.9008718598900278,-0.9982201692679199,0.007071067811865475,0.006909574727984361,24,93.375,1.1857078938478758,0.013754667939598043,False,1.3739548494712808,False,0.029166666666666674,False,False,0.014226573350727348,0.029166666666666674,False,-0.49905380889890016,0.16525779414202726,-0.2339746947398938,False,forward_only_adequate
44,sequential_evalue,martingale_evalue,True,ok,-5.513234683020582,3.413617457360122,0.26701876769922617,-12.343520671054597,34.83771104722217,0.9501567253866136,1.0,,,0.9501567253866136,1.0,0.051128333903107226,-2.4190669051823557,0.007071067811865475,0.006894114012544024,24,93.58333333333333,1.161708945273938,0.012288953647479915,False,1.2470992612866882,False,0.019444444444444486,False,False,0.033307697089302694,0.019444444444444486,False,0.6674857524756324,0.12020489346207813,-0.5681778686001904,False,forward_only_adequate
45,sequential_evalue,martingale_evalue,True,ok,1.8822773080219495,3.2562039581688462,7.601149217661428,-4.168379944650313,33.367922408788324,1.0,1.0,,,1.0,1.0,-1.77011668837129,-1.1558516485840362,0.007071067811865475,0.006998926209973141,24,93.91666666666667,1.131623404474991,0.024366845773292546,False,1.337375842892328,False,0.022916666666666696,False,False,0.009919168867126849,0.022916666666666696,False,-0.19928670977051705,0.14085997086219368,0.5816417101965846,False,forward_only_adequate
46,sequential_evalue,martingale_evalue,True,ok,5.8055819717018755,3.1342947550354485,10.807110244069554,-0.2018649420729064,34.571676769975745,1.0,0.9187048444201257,,,1.0,0.9187048444201257,-2.446294746015806,0.08479037859341432,0.007071067811865475,0.006972821334655464,24,92.54166666666667,1.1594916995757827,0.027369877269936022,False,1.2722681520040025,False,0.021180555555555536,False,False,0.035468466855254836,0.021180555555555536,False,0.7199595167570967,0.09208998568530406,0.4805822988566267,False,forward_only_adequate
47,sequential_evalue,martingale_evalue,True,ok,-1.8032239058201232,3.5919990119735403,3.898744430113008,-8.454784571872718,33.550336144893585,1.0,1.0,,,1.0,1.0,-1.133041037675787,-1.7773478758995422,0.007071067811865475,0.006917125507215758,24,96.125,1.1376553468311952,0.012876331281485668,False,1.2772446601339464,False,0.014930555555555558,False,False,0.009389488311120065,0.014930555555555558,False,1.0712786301973967,0.22501605423391466,-0.020448308551388288,False,forward_only_adequate
48,sequential_evalue,martingale_evalue,True,ok,-0.6757855724139336,3.792168175677847,5.886760040503496,-6.812486161009367,33.57162558849903,1.0,1.0,,,1.0,1.0,-1.319416611467712,-1.6038572985372714,0.007071067811865475,0.006918874849326899,24,93.33333333333333,1.1220087366609564,0.051218048786256444,False,1.276098393649162,False,0.01215277777777779,False,False,0.003164176742092213,0.01215277777777779,False,-0.5911301904579321,0.1488091903282786,-0.39979784320572237,False,forward_only_adequate
49,sequential_evalue,martingale_evalue,True,ok,-2.6615104841461403,3.4764785599164583,3.2229544650346074,-9.572137665295928,33.04081553676764,1.0,1.0,,,1.0,1.0,-0.9388589851367424,-1.9112810300070364,0.007071067811865475,0.007000550684684989,24,93.75,1.1197952093005283,0.03040865402336787,False,1.2593864317232202,False,0.01909722222222221,False,False,0.014922447926670683,0.01909722222222221,False,-0.6264453677029622,0.19058398900222687,-0.49143991582011987,False,forward_only_adequate
50,sequential_evalue,martingale_evalue,True,ok,-4.221924396694407,4.384195456228571,2.722773713346837,-11.853777974577401,31.918568317884066,1.0,1.0,,,1.0,1.0,-0.34773047626929676,-2.188379579980768,0.007071067811865475,0.006978019183034245,24,94.58333333333333,1.0830608919963416,0.007159990089558987,False,1.2408964360835522,False,0.04513888888888884,False,False,0.026462818885904058,0.04513888888888884,False,1.350728036709798,0.09876763669755599,-0.240423259183908,False,forward_only_adequate
51,sequential_evalue,martingale_evalue,True,ok,2.5367118889796054,3.565396086241592,8.174913178140372,-3.419173241701483,33.31771095394784,1.0,1.0,,,1.0,1.0,-1.9434526692001781,-0.8381026805895342,0.007071067811865475,0.006876519623390798,24,94.08333333333333,1.111143615270869,0.006428270358414782,False,1.2639817859697862,False,0.016319444444444442,False,False,0.014247615482791869,0.016319444444444442,False,0.1420377809390008,0.19901640562106615,-0.33992398893457004,False,forward_only_adequate
52,sequential_evalue,martingale_evalue,True,ok,-0.7101268170443076,3.650937247402516,6.053365246854079,-6.485930546720212,33.941719404674316,1.0,1.0,,,1.0,1.0,-1.2576476004054988,-1.6887819221461018,0.007071067811865475,0.006999947621340888,24,93.70833333333333,1.149973255794847,0.0020295078065606094,False,1.3049316159564612,False,0.030902777777777724,False,False,0.003253221609993644,0.030902777777777724,False,-0.6028701934368627,0.11301032385893627,-0.5119643659757636,False,forward_only_adequate
53,sequential_evalue,martingale_evalue,True,ok,-4.599059470820123,3.59146539141883,0.8611916501206327,-11.593577821193445,33.061997615792905,1.0,1.0,,,1.0,1.0,-0.43973422115922467,-2.189813444313899,0.007071067811865475,0.007004620857888959,24,93.04166666666667,1.1169210302888848,0.024413052136957984,False,1.2898057524858324,False,0.03715277777777781,False,False,0.02820950648753885,0.03715277777777781,False,-0.9059917881258877,0.19767498541196138,-0.585413809179783,False,forward_only_adequate
54,sequential_evalue,martingale_evalue,True,ok,2.4139867655101646,3.110990684867975,7.493829762244674,-3.3801922234970045,35.43322242668525,1.0,1.0,,,1.0,1.0,-1.832031139316118,-1.1266189849208397,0.007071067811865475,0.006967146886463104,24,93.875,1.1959433176837768,0.030732260470405018,False,1.309185019172183,False,0.014930555555555558,False,False,0.012371592479303502,0.014930555555555558,False,-0.5511871058554296,0.08704504819667411,-0.8461886965266063,False,forward_only_adequate
55,sequential_evalue,martingale_evalue,True,ok,1.214617237252833,3.8728346217605925,8.26434273917474,-4.676168840025061,34.06229085376152,1.0,1.0,,,1.0,1.0,-1.5993670515921024,-1.3525934680969076,0.007071067811865475,0.006968562708832029,24,93.04166666666667,1.1447899563839978,0.02401581019537138,False,1.3106303191202375,False,0.014583333333333393,False,False,0.005961888351050864,0.014583333333333393,False,-0.37900001543872336,0.11661571780676647,-0.8690280786379456,False,forward_only_adequate
56,sequential_evalue,martingale_evalue,True,ok,1.9876528106410276,3.887317561938988,8.743539816441366,-4.70973219128047,32.94947092383599,1.0,1.0,,,1.0,1.0,-1.8500276671383846,-1.0012773224239746,0.007071067811865475,0.006963750619682062,24,93.79166666666667,1.1110760508854687,0.002461400414683777,False,1.292514311285963,False,0.022222222222222143,False,False,0.010777336664621674,0.022222222222222143,False,1.7420388960628896,0.16087717479555802,0.6508555280932127,False,forward_only_adequate
