replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
591,assignment_isolation,plus_one_randomisation,True,ok,18.77740187796466,4.106305708771497,25.189459551036645,11.20153625806585,29.29772765794388,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.375,1.0115939413836548,0.003920827644418359,False,0.524522260509395,False,0.029861111111111116,False,False,0.17147395838005952,0.029861111111111116,True,0.08768719963881491,0.15314932740508316,2.219497650259759,False,forward_only_adequate
592,assignment_isolation,plus_one_randomisation,True,ok,21.476991465484627,3.5764143819359306,27.52224360161821,15.528550051455927,29.30806721688802,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.29166666666667,1.0168023406790674,0.012443536707343114,False,0.5286720499449484,False,0.023958333333333304,False,False,0.19931150264509656,0.023958333333333304,True,-1.1205824309134997,0.19003171205100508,3.2052001562323005,False,forward_only_adequate
593,assignment_isolation,plus_one_randomisation,True,ok,19.11062261919484,3.567021629245586,26.269124770774173,14.054241419021317,29.872478353252998,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.16666666666667,1.0357108907564543,0.03681526647776136,False,0.5331446600989235,False,0.023611111111111138,False,False,0.1702796732151872,0.023611111111111138,True,0.6810787834605557,0.19081495296064294,2.7656611766179453,False,forward_only_adequate
594,assignment_isolation,plus_one_randomisation,True,ok,21.92047128663353,4.384511191145408,31.371820905532733,15.856780031739294,30.251375491322726,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.875,1.0527033149198515,0.03763665500872098,False,0.5066066990438669,False,0.01909722222222221,False,False,0.19604560327336654,0.01909722222222221,True,-0.21331871613553083,0.0850852127277663,2.3988302332845426,False,forward_only_adequate
595,assignment_isolation,plus_one_randomisation,True,ok,17.33333744114147,4.126384830578871,23.665502926970657,10.261430912434934,28.894719551955305,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.91666666666667,1.0005079155432215,0.03209741202854096,False,0.5073400375051366,False,0.016666666666666607,False,False,0.15814182236693003,0.016666666666666607,True,0.15336920950358343,0.19433543150560548,3.599220644686461,False,forward_only_adequate
596,assignment_isolation,plus_one_randomisation,True,ok,19.64840101473919,4.8301173002611035,28.389718174919317,11.890616417688008,28.89004519335815,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.375,1.0027332664962452,0.0353619221748148,False,0.5078664771971473,False,0.013194444444444398,False,False,0.1826678302072983,0.013194444444444398,True,-0.20249609006904834,0.14295813595798554,2.675665725903569,False,forward_only_adequate
597,assignment_isolation,plus_one_randomisation,True,ok,17.776030830206373,4.6468565397651105,25.422591224326624,9.966032187860423,29.12035039766482,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,94.25,0.9995218268402257,0.0360433944000466,False,0.5167190243185442,False,0.025347222222222188,False,False,0.1630849735589342,0.025347222222222188,True,-0.7301688759663892,0.0949616739168094,2.3143711963894122,False,forward_only_adequate
598,assignment_isolation,plus_one_randomisation,True,ok,19.0309181144228,4.469337885561899,26.39476295908885,11.139331391032869,29.161256526668087,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,94.54166666666667,1.002473421235334,0.009691131400191288,False,0.5463355470366363,False,0.015972222222222165,False,False,0.176039059590149,0.015972222222222165,True,0.2037364201528077,0.11202861326525178,2.552069648136854,False,forward_only_adequate
599,assignment_isolation,plus_one_randomisation,True,ok,16.449425729317507,4.336778472990027,24.051438218509286,9.407336912748388,29.007399000429505,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.83333333333333,1.0039731364089735,0.0005432423939766723,False,0.4920595729172688,False,0.03993055555555558,False,False,0.14808828870972937,0.03993055555555558,True,-0.7069719376345603,0.284849826388325,2.6471288673125635,False,forward_only_adequate
600,assignment_isolation,plus_one_randomisation,True,ok,23.740210901278115,4.155935615790572,30.599157831651752,15.903236262499881,30.07508008221659,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.29166666666667,1.043412777697161,0.010979062258375933,False,0.5136500961098682,False,0.027430555555555625,False,False,0.21715640435674255,0.027430555555555625,True,-0.4271701202953392,0.24749193825927565,3.177932421697335,False,forward_only_adequate
601,assignment_isolation,plus_one_randomisation,True,ok,21.255976769326708,4.345214576658195,29.45253121886305,14.079674557955926,28.652944264191017,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.75,0.9964367770455351,0.004239018587706106,False,0.5319559518592609,False,0.012847222222222232,False,False,0.20160530790964126,0.012847222222222232,True,0.3785316338329196,0.06279443907303886,3.673498650729277,False,forward_only_adequate
602,assignment_isolation,plus_one_randomisation,True,ok,17.0229786285734,3.8823672163278244,24.77758235626265,11.12723851460915,29.56481458208747,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,93.58333333333333,1.0111822120923077,0.0008680383468500766,False,0.4873675984804032,False,0.015277777777777724,False,False,0.15289553929748154,0.015277777777777724,True,-0.932460740813773,0.1824554997991222,2.4220820291777354,False,forward_only_adequate
603,assignment_isolation,plus_one_randomisation,True,ok,17.81232549712238,3.2109860776344883,23.620637413578528,12.864882475828203,29.37882768029937,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,95.91666666666667,1.0172706328112033,0.004023683657691121,False,0.4892469564297404,False,0.025000000000000022,False,False,0.16013211286621232,0.025000000000000022,True,1.3414877739211328,0.15480661106095764,3.035057348400832,False,forward_only_adequate
604,assignment_isolation,plus_one_randomisation,True,ok,18.59122098940352,3.1017130343697747,23.97700206684223,13.440566133556816,28.58813951152922,1.0,0.001,1.0,0.001,,,,,0.007071067811865475,0.007071067811865475,24,96.45833333333333,0.9926834379944475,0.0138573395147785,False,0.4938210698706352,False,0.03993055555555558,False,False,0.17327007661715266,0.03993055555555558,True,0.07041565109573696,0.24367017150629422,2.0606891511959344,False,forward_only_adequate
