replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-37.47481216131691,3.1511227194599676,-31.878152130929628,-42.72990662397565,29.97600024109487,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.75,1.0316165466485587,0.009509221118944752,False,0.5025975692662246,False,0.020486111111111094,False,False,0.3635763551272314,0.020486111111111094,True,-0.1762722819362249,0.12228766060439557,-5.9681991823445975,False,supported
1,assignment_isolation,plus_one_randomisation,True,ok,-34.06100621223288,3.1706743683846073,-28.272920976551276,-39.344835201001686,29.669440503373263,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.125,1.0284484773292042,0.016830841196552794,False,0.5142818753027785,False,0.02013888888888893,False,False,0.3298538175942792,0.02013888888888893,True,0.467281112606947,0.14963547704525376,-3.996673935206077,False,forward_only_adequate
2,assignment_isolation,plus_one_randomisation,True,ok,-39.64042944573919,3.4738248728273358,-33.655498945652845,-45.361769687720184,30.31202135432225,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.16666666666667,1.0509503184256228,0.012539070943656416,False,0.5229620161335528,False,0.027083333333333348,False,False,0.3779394686120382,0.027083333333333348,True,1.1760703447403633,0.2045458533752615,-4.380407707701695,False,supported
3,assignment_isolation,plus_one_randomisation,True,ok,-40.3167056327649,4.714422909132416,-32.83718251650682,-48.00254003772851,30.585214599121716,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.0,1.0539702228185883,0.008483686566979998,False,0.5238137790939005,False,0.015625,False,False,0.38339450742125414,0.015625,True,0.8526009831100426,0.1964768814560027,-6.053918276947166,False,supported
4,assignment_isolation,plus_one_randomisation,True,ok,-45.372129112883776,3.297523203798951,-39.22576529319818,-50.59124306275049,30.481357265183796,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.04166666666667,1.0616183854034151,0.029788735473634004,False,0.5265915531123015,False,0.035069444444444486,False,False,0.42806613804187404,0.035069444444444486,True,2.4482470320393577,0.21132805687955195,-6.28119534658707,False,supported
5,assignment_isolation,plus_one_randomisation,True,ok,-43.2814941936709,4.335057726953071,-35.2853648964655,-50.34884219431327,30.22259532598563,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.29166666666667,1.0485306124571334,0.0071740601600420815,False,0.500534669204472,False,0.031597222222222165,False,False,0.41377145720924063,0.031597222222222165,True,-0.020368430317929856,0.09859316259100497,-8.238469458072903,False,supported
6,assignment_isolation,plus_one_randomisation,True,ok,-40.688091587541706,2.8731570441687033,-36.317878095352526,-45.84550190473186,30.34296266155844,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.79166666666667,1.0444750467012573,0.014697862538150858,False,0.5366302109608269,False,0.02083333333333337,False,False,0.3905413751377833,0.02083333333333337,True,1.0809938684263747,0.19593722801716065,-6.60037058466171,False,supported
7,assignment_isolation,plus_one_randomisation,True,ok,-39.506953871701036,4.240695620361576,-31.820147428333048,-46.31057367098948,30.863586800260624,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.58333333333333,1.0668232904541843,0.005936602612974688,False,0.5490260433728438,False,0.022222222222222143,False,False,0.37088222938165966,0.022222222222222143,True,0.6893955251429361,0.11503589384897252,-5.316806137202311,False,supported
8,assignment_isolation,plus_one_randomisation,True,ok,-45.39076707327314,3.5638447857857676,-38.68970187821572,-51.718911842679276,30.062233803113966,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.875,1.0461214627252624,0.015927622708548833,False,0.5195744201645599,False,0.02430555555555558,False,False,0.43435586053244757,0.02430555555555558,True,-0.21799335603883566,0.1960566344937407,-8.480655214343317,False,supported
9,assignment_isolation,plus_one_randomisation,True,ok,-36.40592956072973,4.123875774767249,-28.60055213054406,-42.883811849104205,28.81499148241918,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.20833333333333,0.9940563030277785,0.019530537309374808,False,0.49947958121672537,False,0.04340277777777779,False,False,0.3666584111874732,0.04340277777777779,True,-0.5388898011875992,0.21445817563903982,-5.753584674501288,False,forward_only_adequate
10,assignment_isolation,plus_one_randomisation,True,ok,-39.47244697966284,3.9693744249887626,-31.561807628158938,-46.36698406160001,29.58282520479282,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.66666666666667,1.0229984482248993,0.004067038420177942,False,0.5256764218747405,False,0.027430555555555514,False,False,0.3867828376644196,0.027430555555555514,True,-0.9351728081787356,0.2724724140029147,-6.971262547162375,False,supported
11,assignment_isolation,plus_one_randomisation,True,ok,-41.13383954279828,4.410391395810756,-33.49228102445695,-48.741788316552665,29.356311188254427,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.75,1.020897113980964,0.023154672686828946,False,0.49358453111597705,False,0.018055555555555602,False,False,0.40397824644608993,0.018055555555555602,True,0.0656394163313962,0.1534373260995925,-6.692330079088819,False,supported
12,assignment_isolation,plus_one_randomisation,True,ok,-35.23192859735466,2.6884713158924276,-30.727274361276272,-39.70478963683543,29.42121844658286,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.83333333333333,1.0129690333243992,0.027996865329572334,False,0.5192707499773082,False,0.018750000000000044,False,False,0.34743120239095016,0.018750000000000044,True,0.5160426656923576,0.0998766209169735,-6.0351034269270425,False,supported
13,assignment_isolation,plus_one_randomisation,True,ok,-40.304488619359994,3.4475088829691063,-34.044043764796285,-45.50140691622314,30.89544589483476,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.29166666666667,1.0662939263353142,0.003538270214754724,False,0.5252648105173731,False,0.025347222222222188,False,False,0.37875928832788813,0.025347222222222188,True,1.1844566784551822,0.21561022014098843,-5.007221753500859,False,supported
14,assignment_isolation,plus_one_randomisation,True,ok,-43.57400189557573,3.013791260385725,-37.575726808235885,-48.31416785193247,29.972487168106568,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.79166666666667,1.0425497140172975,0.006103585644730588,False,0.5121283718351509,False,0.021874999999999978,False,False,0.4188640845098601,0.021874999999999978,True,0.026095749376703586,0.18157516112320926,-5.503941542469391,False,supported
15,assignment_isolation,plus_one_randomisation,True,ok,-40.57091797087491,3.8696242372469323,-33.498992724069595,-46.76588430723565,30.860006393727975,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.125,1.0697177313603403,0.0070468497674444,False,0.500347630712788,False,0.01805555555555549,False,False,0.3800703247791657,0.01805555555555549,True,0.020320075783745763,0.20013051546655197,-5.695371389716942,False,supported
16,assignment_isolation,plus_one_randomisation,True,ok,-40.423960304789915,5.035225093395774,-31.737517090269968,-48.606900174680455,30.49671723993786,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.41666666666667,1.0587274078224767,0.01658833251830748,False,0.5166780678354317,False,0.024652777777777746,False,False,0.3826746054068241,0.024652777777777746,True,-0.887618065775864,0.16670090091904963,-6.666248540607652,False,supported
