replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,85.21500647170984,4.560881311979743,92.85019243940017,77.5706066139331,34.058369363007905,1.0,0.001,24,95.91666666666667,1.179304338874549,0.01106793976896486,False,0.49726507670561737,False,0.028472222222222232,False,False,0.6526253050639029,0.028472222222222232,True,0.15455875962566631,0.10654056269409752,12.11558122335559,False,opposite_direction
1,95.03591976615405,3.2162649676804627,100.95986623423398,89.82323147368484,34.28397949728466,1.0,0.001,24,96.91666666666667,1.1932885338198034,0.003137112333126799,False,0.4989673297170602,False,0.030902777777777724,False,False,0.6886594835050053,0.030902777777777724,True,0.38712068911817044,0.0820946408415488,14.372260574810102,False,opposite_direction
2,85.67075759111668,3.35424401873229,91.01692292382096,79.8335643228088,33.845902032364414,1.0,0.001,24,96.08333333333333,1.172965207237989,0.030151881674740283,False,0.525818035206004,False,0.023958333333333304,False,False,0.6567888556947805,0.023958333333333304,True,-0.7156180944465325,0.16170040602913285,11.43488006367872,False,opposite_direction
3,88.38650518762329,2.3537019486814565,92.1733715707336,84.22133707390088,33.880700864845416,1.0,0.001,24,95.79166666666667,1.1723877095357047,0.018877973359677495,False,0.47247468892288863,False,0.019444444444444486,False,False,0.6688345611545938,0.019444444444444486,True,0.2831308021594076,0.2358948805043372,13.712686914919272,False,opposite_direction
4,87.17914538254381,3.4370991656604026,93.13611181265372,81.10727755647832,34.862987648909396,1.0,0.001,24,94.79166666666667,1.2000647747845785,0.006663311649173576,False,0.5173118647554336,False,0.03472222222222221,False,False,0.6547026929617301,0.03472222222222221,True,1.3395919522646127,0.18160318636460063,12.784320917290039,False,opposite_direction
5,88.67323898171003,3.9454104491208555,95.07359573186294,81.31278420355281,35.052851938411465,1.0,0.001,24,95.08333333333333,1.2084552258235683,0.0035356457142505827,False,0.495475193860948,False,0.018402777777777768,False,False,0.6585763545167863,0.018402777777777768,True,-2.3286372344781645,0.23383538134528908,12.151903036553085,False,opposite_direction
6,91.53179560295702,3.5300178961602775,98.46678836141326,85.85687645425251,34.525852940760394,1.0,0.001,24,95.04166666666667,1.190025985153895,0.005724528238581778,False,0.5224852733105494,False,0.038541666666666696,False,False,0.6762315778501933,0.038541666666666696,True,0.6072517370862993,0.18919343127394428,13.191067166372445,False,opposite_direction
7,90.43075031597385,3.703337217875467,97.22342454927839,84.28997669529558,34.05989448114667,1.0,0.001,24,97.08333333333333,1.1865079277275339,0.010382537752899783,False,0.5314082114820315,False,0.02604166666666663,False,False,0.6728780687004873,0.02604166666666663,True,0.18563093712874063,0.19302322099909278,12.995503204152339,False,opposite_direction
8,86.56486315860657,4.835521140983376,95.80660666530038,78.48496381296624,33.82428978179574,1.0,0.001,24,96.54166666666667,1.175008718076208,0.015603887165769437,False,0.5304536328722591,False,0.03368055555555549,False,False,0.6601122921205481,0.03368055555555549,True,-0.34758935056416096,0.16944833605456372,13.031558762940078,False,opposite_direction
9,85.08012433881471,4.34642010809168,92.76971290625991,78.85676658388846,33.98896758705767,1.0,0.001,24,94.08333333333333,1.1655994331462616,0.03194062059857029,False,0.5282121123493982,False,0.023611111111111138,False,False,0.6565498256349918,0.023611111111111138,True,-0.7928302166745741,0.22333579779986568,12.629770975230564,False,opposite_direction
10,87.34550247022152,4.419820924588351,95.4234402067026,79.86885513692869,33.95886418505326,1.0,0.001,24,97.41666666666667,1.1850175851050013,0.023394363217221003,False,0.5121861755994299,False,0.023263888888888862,False,False,0.6603019726181554,0.023263888888888862,True,0.44960134688013437,0.17915428731002342,12.473534565063801,False,opposite_direction
11,92.44499026038504,4.185737218215736,100.00196214559865,85.44854708971809,33.88660649930202,1.0,0.001,24,95.58333333333333,1.1713162595737658,0.009213267869047217,False,0.5315643836258637,False,0.03680555555555565,False,False,0.6854830249238338,0.03680555555555565,True,0.5412372205206494,0.25627860508243744,13.700251178914124,False,opposite_direction
12,87.54964849707699,4.611993563884735,94.90991329262629,78.63672798076547,33.712330156218876,1.0,0.001,24,95.25,1.1632585951462031,0.03339827667439942,False,0.5356250759779914,False,0.037847222222222254,False,False,0.6682004585908445,0.037847222222222254,True,0.06091312234471622,0.12964805855856612,13.825933253322045,False,opposite_direction
13,94.88873595238749,4.5143161193406804,102.45642850138128,87.8011300510268,35.245163285918615,1.0,0.001,24,94.08333333333333,1.2086787350039219,0.029145232359400405,False,0.4925066752468627,False,0.04062500000000002,False,False,0.6836028680569464,0.04062500000000002,True,0.6096702098590079,0.15006864371493486,15.049657179544344,False,opposite_direction
14,88.65226376753348,3.223669072321105,94.33229647047146,83.03119551001333,33.697959051176056,1.0,0.001,24,96.66666666666667,1.1713777657497213,0.017947815181434075,False,0.5250725595953911,False,0.02604166666666663,False,False,0.6702747202286201,0.02604166666666663,True,-1.2841561691891386,0.1843824560014372,12.804018658397373,False,opposite_direction
15,93.92774322023803,3.686364877088001,100.20022324348065,87.52691388710812,35.38743925404626,1.0,0.001,24,96.75,1.2306360419045776,0.0008160447354140187,False,0.5032932567438129,False,0.018055555555555602,False,False,0.6734031593543052,0.018055555555555602,True,-0.2685798630570854,0.13170609368068498,14.644688360164855,False,opposite_direction
16,96.66294313053741,4.346238787526992,104.82405327769986,89.06922565037294,35.03854187478936,1.0,0.001,24,94.75,1.2058426500449906,0.03901509819241658,False,0.48357389586005195,False,0.025694444444444464,False,False,0.690918031350593,0.025694444444444464,True,0.1827033504718659,0.2232087423770088,15.99077552700166,False,opposite_direction
17,87.87074952497147,3.2915117828468246,93.02777171047651,81.48068986720284,33.65132469422025,1.0,0.001,24,97.125,1.1725265554736155,0.010884116666134643,False,0.5057462353401584,False,0.014236111111111116,False,False,0.6665968896116241,0.014236111111111116,True,1.249716006053616,0.15281247936959613,13.716411201916252,False,opposite_direction
18,85.74916364168662,2.84070895636305,90.28220663226396,80.78663285261064,33.63376700960562,1.0,0.001,24,96.25,1.1666239473553157,0.012994389235194331,False,0.5123788727929637,False,0.03819444444444442,False,False,0.6592282231759167,0.03819444444444442,True,-1.3524401366391388,0.09913038704847672,13.534818998243411,False,opposite_direction
19,87.13791041698532,3.378861583171179,93.16299896784804,81.0517751279342,33.96291316295228,1.0,0.001,24,96.04166666666667,1.1767651146998896,0.05181226852237724,False,0.5134456890239074,False,0.02256944444444442,False,False,0.6620616236075428,0.02256944444444442,True,-0.9436380984951831,0.1651883059242969,12.91934160218988,False,opposite_direction
20,87.41279447408692,3.554394321207196,93.00379147654809,80.42563218037229,33.387110083116816,1.0,0.001,24,97.5,1.165564048920954,0.0037109227723777635,False,0.516161116441399,False,0.015625,False,False,0.6668714285933774,0.015625,True,-0.8479266184186605,0.18123403146483613,12.83379551995046,False,opposite_direction
21,85.74428046855083,3.668860731893997,92.15201633589008,79.46479034710414,33.53018455382695,1.0,0.001,24,95.875,1.1607632206709304,0.0019984097126386664,False,0.49490118554141455,False,0.020486111111111094,False,False,0.6611344644414896,0.020486111111111094,True,1.6387645543390181,0.24409374458258198,13.894218246039333,False,opposite_direction
22,86.09421290950597,4.26318889649399,92.76490094732712,77.89068759751318,34.19626363918626,1.0,0.001,24,96.58333333333333,1.188186895167893,0.004740262139364974,False,0.5125660678596751,False,0.007986111111111138,False,False,0.6537013006740771,0.007986111111111138,True,1.2962964045650958,0.11200096273728792,13.982772071700746,False,opposite_direction
23,88.33126901039118,3.9678248430971728,94.33546771410244,81.5882655856886,34.14187391236845,1.0,0.001,24,96.08333333333333,1.183222422933809,0.037289183858694445,False,0.5055538725635063,False,0.023958333333333304,False,False,0.6651448421500047,0.023958333333333304,True,-0.48684246970994277,0.08114525543748882,12.943315375177248,False,opposite_direction
24,91.27328442730204,3.843882523615347,97.28598852317408,84.09799795794969,34.59706377810014,1.0,0.001,24,95.25,1.1937867130573396,0.003044382283518419,False,0.5083372815347221,False,0.029861111111111116,False,False,0.6740406932832574,0.029861111111111116,True,0.5197634119489294,0.15875281969511204,13.622945098863287,False,opposite_direction
25,87.06770156460186,3.2214729031671707,93.19004899671717,81.43167764700387,33.4946742435774,1.0,0.001,24,96.79166666666667,1.1650639087069838,0.04043544926483126,False,0.49728923461868335,False,0.023263888888888973,False,False,0.6655439145519311,0.023263888888888973,True,0.4072958690849789,0.12011042936417136,12.819966523742607,False,opposite_direction
26,88.08323998591675,4.7480673644863876,95.96847284491528,79.57162978795884,33.64936874865915,1.0,0.001,24,96.91666666666667,1.171200265745976,0.008560891116003092,False,0.5086813282370293,False,0.042013888888888906,False,False,0.6679280326834351,0.042013888888888906,True,1.308855220767075,0.20267744019284054,14.232979439416306,False,opposite_direction
27,90.09640562992979,2.999581721029708,95.22601018895242,84.59479654726414,34.37505610954911,1.0,0.001,24,94.375,1.1806655857989994,0.0063202821434035945,False,0.5117802159025486,False,0.02951388888888895,False,False,0.673332185411987,0.02951388888888895,True,-0.052404091314941975,0.07458471265013038,12.656234330308761,False,opposite_direction
