replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,-30.544749160026907,3.889476911067924,-24.38119392105882,-37.54676770394159,20.747461988358495,0.001,1.0,24,46.208333333333336,0.9972639773659522,0.005250866795963981,False,0.5142670165241452,False,0.06291666666666668,False,False,0.17052940446801085,0.06291666666666668,False,-21.355279207848557,1.3948280202680072,-22.970260760647875,True,selection_limited
1,-31.1460776963409,3.916053592378576,-24.679007166145688,-38.18318897956766,20.601240408015034,0.001,1.0,24,46.416666666666664,0.9924653357428894,0.026055924788115758,False,0.5053528032729794,False,0.024583333333333346,False,False,0.17509742375078807,0.024583333333333346,True,-21.597893230021867,1.4695972792799046,-24.732555321209883,True,selection_limited
2,-39.68920080930413,3.58456268708881,-33.72138639654087,-45.45896949649707,20.93331432025933,0.001,1.0,24,46.5,1.009367862873368,0.012370786461015401,False,0.5245178348075787,False,0.040000000000000036,False,False,0.22175629712261075,0.040000000000000036,True,-21.647796423584005,1.440760619273232,-24.439864769812832,True,selection_limited
3,-28.899117847541373,4.063396104593183,-22.250669100022748,-35.746009037770506,20.28190112276591,0.001,1.0,24,46.708333333333336,0.9801461734579494,0.01684150539814195,False,0.5059322723726916,False,0.04958333333333337,False,False,0.16356624277863133,0.04958333333333337,True,-21.405100342604072,1.4393465649817914,-23.656247449965175,True,selection_limited
4,-32.918315743427065,3.758232020599439,-26.02169885760185,-39.605255802860455,20.883310281296634,0.001,1.0,24,45.958333333333336,1.001074684069071,0.0013791006071778853,False,0.5249279766047733,False,0.047083333333333366,False,False,0.18413049283591282,0.047083333333333366,True,-21.467148960157925,1.4416617631390152,-24.23153102724973,True,selection_limited
5,-38.2080980242186,3.446173328550454,-32.78300990023248,-44.38113137048958,20.468832840278647,0.001,1.0,24,46.041666666666664,0.9820952253736364,0.018988192316836003,False,0.5366622278761097,False,0.05625000000000008,False,False,0.21938973909316603,0.05625000000000008,True,-22.05249538794077,1.5147419578919146,-25.61054349682997,True,selection_limited
6,-34.455959016528816,4.702753426163242,-26.35684065370144,-42.62869960061615,20.64139637627066,0.001,1.0,24,46.583333333333336,0.9961835289379343,0.019983815387442632,False,0.4693275329973239,False,0.07166666666666666,False,False,0.19428868338048694,0.07166666666666666,True,-21.308776228937663,1.4611622474976191,-23.069962720241097,True,selection_limited
7,-39.454446179352544,3.6729821042446678,-33.548087748691685,-45.868023657602514,21.17811469775136,0.001,1.0,24,45.791666666666664,1.0133641207878592,0.01841344472097845,False,0.5118917944008942,False,0.025416666666666643,False,False,0.21955752977481888,0.025416666666666643,True,-21.062427265994064,1.4103345144611499,-23.268314682842508,True,selection_limited
8,-34.45787651031498,3.933272328750253,-27.34905323404477,-41.230092768241974,20.014442343887552,0.001,1.0,24,46.333333333333336,0.9633304073613154,0.006548889427815567,False,0.5122172442221007,False,0.02833333333333332,False,False,0.20125316464596263,0.02833333333333332,True,-21.24391889233887,1.4608988701647148,-25.68107902696712,True,selection_limited
9,-36.4208852592905,4.1457948915784355,-29.304849190609595,-43.72138282413698,21.14429207836471,0.001,1.0,24,46.375,1.0181695691924244,0.05096700101599806,False,0.5119802053286722,False,0.030000000000000027,False,False,0.20126144788104047,0.030000000000000027,True,-21.632891632182375,1.445721783537438,-25.055873387261794,True,selection_limited
10,-39.722881389644435,4.455829512661176,-32.25104521785537,-47.278145885264856,21.477511545543376,0.001,1.0,24,46.375,1.0342152197200665,0.005337149878507238,False,0.5003341184995733,False,0.027916666666666645,False,False,0.21655635888135658,0.027916666666666645,True,-21.494220609419443,1.4672990641758588,-24.460925559599506,True,selection_limited
11,-32.08059810060362,3.6972586245846775,-25.681918108389155,-38.144145344684574,21.040383512234776,0.001,1.0,24,45.708333333333336,1.0058572411143967,0.020557585849703724,False,0.49005580857778913,False,0.030000000000000027,False,False,0.17818430113682618,0.030000000000000027,True,-21.47936320339278,1.4156416222704091,-22.538140571924785,True,selection_limited
12,-35.348315772233484,3.9667656294251596,-28.71285865200266,-42.091893506716545,21.103617890518905,0.001,1.0,24,46.666666666666664,1.0194015918637769,0.033098279181796746,False,0.5471522144257169,False,0.041666666666666685,False,False,0.19480718501895694,0.041666666666666685,True,-21.336012705793355,1.4409302953170835,-24.564243238599644,True,selection_limited
13,-38.93346027369025,4.393232955064998,-31.60335070681857,-46.198170235354596,20.692338702941402,0.001,1.0,24,47.291666666666664,1.0062059720511531,0.008326444440208924,False,0.4712052100885635,False,0.03541666666666665,False,False,0.21818405345140193,0.03541666666666665,True,-21.498583882761633,1.4867278138159976,-23.367355677755935,True,selection_limited
