replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
0,-3.6030837828294238,5.131560563997167,4.3688623627891,-14.24837622026003,40.918857884502685,0.234,0.766,24,47.25,0.9944419035917398,0.017491321240641778,False,0.5329735257336226,False,0.028472222222222232,False,False,0.024924926532523276,0.028472222222222232,False,0.3239042776675964,0.08555047031717919,-0.15288825644302154,False,forward_only_adequate
1,-0.3971909883904046,3.9575506318956064,6.083317680674402,-6.587793118973119,39.93976738730349,0.478,0.538,24,48.5,0.9834027240859139,0.025425222884652703,False,0.4908625681989323,False,0.013194444444444509,False,False,0.0020845474693736324,0.013194444444444509,False,-0.9172047693304578,0.13528663361969648,0.06586175899458703,False,forward_only_adequate
2,2.881330460032989,4.2275950464693866,11.25730629739353,-3.874576312739675,40.40628611721585,0.798,0.196,24,47.958333333333336,0.9893181625630381,0.003453157942584472,False,0.5065010468275066,False,0.027083333333333237,False,False,0.019347252849571374,0.027083333333333237,False,1.082444028504325,0.19640621279373058,0.42257632734176015,False,forward_only_adequate
3,-4.18421284971891,4.140578986059755,2.6832994211368524,-11.352592777133115,39.88446365586883,0.184,0.828,24,47.708333333333336,0.9739931112538167,0.011674737515201788,False,0.4833373686092052,False,0.01736111111111105,False,False,0.03040213002104322,0.01736111111111105,False,-1.6677109191406472,0.33301644338301695,0.46057469224343056,False,forward_only_adequate
4,3.5416307110007232,3.1634116229998943,8.59877281723201,-1.7439922166973694,38.87673790494331,0.81,0.208,24,48.125,0.9535208512402187,0.014010184502261293,False,0.5289261826587578,False,0.03472222222222221,False,False,0.025655465677686264,0.03472222222222221,False,0.28715957281681437,0.2331407036113207,1.5943931259920672,False,forward_only_adequate
5,-5.9025941829489055,4.423152381183933,1.344744885807006,-14.157196469416174,40.39665879179436,0.091,0.907,24,47.458333333333336,0.9839129887519505,0.02748711432494411,False,0.46698912307883056,False,0.04791666666666661,False,False,0.045000234286251044,0.04791666666666661,False,0.5335311027273902,0.23943365646247516,-0.18050369183406056,False,forward_only_adequate
6,-0.12635659163438953,3.390316177717494,5.792622066912447,-5.766014527427183,38.38382325463089,0.428,0.595,24,48.916666666666664,0.9491430345570782,0.03342509018269387,False,0.5005413220606773,False,0.03402777777777777,False,False,0.0006191892268324396,0.03402777777777777,False,-1.9660891026135725,0.43818910288665036,-0.6798447663033601,False,forward_only_adequate
7,-3.5755382927852835,3.1608937281032423,1.2093186396618836,-10.256371723989695,40.91545786372599,0.249,0.759,24,48.333333333333336,1.0056938532856285,0.03297314082298249,False,0.509755887083169,False,0.02777777777777779,False,False,0.024382167431999325,0.02777777777777779,False,1.5632052867955315,0.16829590154011928,0.28808100496403266,False,forward_only_adequate
8,-1.6893250115204133,3.3665084652950026,4.923746140176677,-6.795628033050425,40.78600369799951,0.346,0.63,24,48.5,1.004238876812818,0.020055158536918645,False,0.4899623836709744,False,0.023611111111111138,False,False,0.010304930769615785,0.023611111111111138,False,1.4354983401185972,0.19450714741529002,1.3627846024640085,False,forward_only_adequate
9,1.5353241159920703,4.986846027608962,11.51016269010726,-5.984208026020962,39.293739394328774,0.633,0.368,24,48.791666666666664,0.9704009067334879,0.054034319548275166,False,0.5146763400012713,False,0.03194444444444444,False,False,0.009610340679048335,0.03194444444444444,False,-1.2900131952030676,0.2380896556132477,-0.9927426675500214,False,forward_only_adequate
