replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
516,-56.71495515217487,4.773954654653666,-48.606776239093676,-64.3897177347299,44.05897084177015,0.001,1.0,24,48.791666666666664,1.0880833922558366,0.0013443808228298434,False,0.5032512530117205,False,0.03749999999999998,False,False,0.5133766631375372,0.03749999999999998,True,-2.0664473263984218,0.23818353019488675,-7.845050653150899,False,supported
517,-58.78983335607429,5.1531269573131855,-49.80971440950174,-68.23180877291256,44.774067864753015,0.001,1.0,24,47.625,1.0924436737146128,0.004164722423056147,False,0.4980965405347099,False,0.047222222222222165,False,False,0.5274362506900278,0.047222222222222165,True,-0.10016168237266815,0.1772883420937178,-7.737004335029942,False,supported
518,-64.35850275695098,5.56438586004931,-55.28379138687424,-74.899846790097,46.08901364114448,0.001,1.0,24,47.791666666666664,1.1264930286347579,0.03778596005137847,False,0.515518866664626,False,0.022222222222222143,False,False,0.553768973440664,0.022222222222222143,True,-0.7353617843362142,0.14558706782801453,-6.7862390005310855,False,supported
519,-59.70034930014403,4.244574069536079,-52.142745507883674,-66.5494189887695,43.254607784041085,0.001,1.0,24,48.541666666666664,1.0654785884639324,0.02164502708937638,False,0.5343974353539462,False,0.03472222222222221,False,False,0.5452176555806524,0.03472222222222221,True,2.0488527271207437,0.1938470949569383,-5.867627376203828,False,supported
520,-60.35889840783479,4.47823054243019,-53.08978366386007,-68.29513635582693,42.95321603953654,0.001,1.0,24,47.916666666666664,1.0512209130339736,0.005151093347198244,False,0.5279165959562646,False,0.04166666666666674,False,False,0.5559629567350229,0.04166666666666674,True,-0.48854723344912676,0.40013691393254597,-7.6767672779970875,False,supported
521,-55.32323179753582,4.553887141812905,-47.736187128727906,-63.784836461304174,43.7411690821171,0.001,1.0,24,48.5,1.077001385935229,0.02320279176907723,False,0.5155668390865835,False,0.013194444444444509,False,False,0.5069573715038292,0.013194444444444509,True,-0.511220435505224,0.1796437152912648,-5.609276607839009,False,supported
522,-63.4462028133054,6.153285201287294,-52.405976822858776,-74.02500081952655,44.278573939444016,0.001,1.0,24,48.583333333333336,1.0911696706757896,0.026539370557763342,False,0.4959559462126931,False,0.04236111111111107,False,False,0.5614823573831854,0.04236111111111107,True,-0.6430679998425564,0.14491131911415442,-6.7530522399164,False,supported
523,-65.25208535658614,5.194270366765308,-56.354679549289386,-74.04946542766895,44.48787832560004,0.001,1.0,24,48.041666666666664,1.090198885131875,0.011833547636978884,False,0.51209289615431,False,0.033333333333333326,False,False,0.5741292619756803,0.033333333333333326,True,-0.22290926006256975,0.05637838953042743,-5.834629236912467,False,supported
524,-52.719455441212354,5.61985628652623,-42.98918562073981,-62.35085885296341,43.940328454208675,0.001,1.0,24,47.166666666666664,1.066929929263397,0.029193215981026664,False,0.5176874668167072,False,0.029861111111111116,False,False,0.48996853792972694,0.029861111111111116,True,0.7320532939830441,0.19748341247932968,-4.0496453847822425,False,forward_only_adequate
525,-69.4674807064397,3.8747267729016737,-62.901853273850776,-76.09756676168904,45.477027080629306,0.001,1.0,24,48.416666666666664,1.1187795412327022,0.026106039017068938,False,0.49626513666933164,False,0.025694444444444464,False,False,0.5900264997539492,0.025694444444444464,True,0.28409203926186855,0.2740047888329814,-7.266356092044535,False,supported
