replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,6.440284341668794,3.8870197603166923,13.00269148370899,-0.8655329613540115,28.69818621138657,0.99,0.011,0.99,0.011,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007043875794311146,24,24,24,0,0.0,{},0.8000792079207919,0.6916666666666667,0.0,False,True,False,False,True,False,0.0,13.002691483708992,-0.8655329613540115,13.002691483708992,95.66666666666667,0.9885905710901021,0.01183065726475408,False,0.497370478777384,False,0.018749999999999933,False,False,0.04959916610501241,0.018749999999999933,False,False,0.07631837124392858,0.939165810329488,True,False,0.10048156111939058,0.28396521283837545,True,False,0.2417667078540893,False,False,inconclusive
1,assignment_isolation,plus_one_randomisation,True,ok,19.056469802085456,3.741205316530074,25.935273982979446,12.661756654075024,28.84271756469806,1.0,0.001,1.0,0.001,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007087650734832412,24,24,24,0,0.0,{},0.816129288710121,0.6791176470588235,0.0,False,True,False,False,True,False,0.0,25.935273982979442,12.661756654075026,25.935273982979442,96.91666666666667,1.006254241947131,0.012869630877117585,False,0.4989673297170608,False,0.015277777777777724,False,False,0.17554138178140344,0.015277777777777724,True,False,1.4202933043849524,0.15552230963855282,True,False,0.1759207012658482,0.027021305067068888,True,False,3.7750382599007555,False,False,inconclusive
2,assignment_isolation,plus_one_randomisation,True,ok,4.5403132601413265,4.085379715113018,12.040920508058763,-1.6067392352905134,29.125892421000124,0.931,0.07,0.931,0.07,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007065655808709564,24,24,24,0,0.0,{},0.8053357712765958,0.7105311355311357,0.0,False,True,False,False,True,False,0.0,12.040920508058763,-1.6067392352905134,12.040920508058763,96.0,1.0081782864759143,0.019626265913200224,False,0.5258621201171247,False,0.028124999999999956,False,False,0.0321274419494662,0.028124999999999956,False,False,0.04659802305206149,0.9628336076964857,True,False,0.10526603401291677,0.2832087263687606,True,False,0.6575050588246205,False,False,forward_only_adequate
3,assignment_isolation,plus_one_randomisation,True,ok,8.981459195577889,2.9759454291183602,14.343845795252406,3.9423117547340425,28.978521384843376,0.998,0.003,0.998,0.003,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007076478342415597,24,24,24,0,0.0,{},0.7992234674768783,0.6704212454212453,0.0,False,True,False,False,True,False,0.0,14.343845795252406,3.9423117547340425,14.343845795252406,95.79166666666667,1.003522866792609,0.004936714774301061,False,0.47247468892288863,False,0.021180555555555536,False,False,0.07226237155302062,0.021180555555555536,False,False,1.070364967045029,0.28445506186894787,True,False,0.10239362090001371,0.4044439226427443,True,False,1.9829952356724687,False,False,inconclusive
4,assignment_isolation,plus_one_randomisation,True,ok,9.38484870125474,3.7764336984502647,15.222176827825276,2.244942364308944,30.10033961823875,1.0,0.001,1.0,0.001,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007040246448857254,24,24,24,0,0.0,{},0.7789399685459467,0.7018981481481481,0.0,False,True,False,False,True,False,0.0,15.222176827825274,2.244942364308944,15.222176827825274,94.66666666666667,1.030926741140862,0.003722433009334155,False,0.5217271464507466,False,0.023611111111111138,False,False,0.07373576566847354,0.023611111111111138,False,False,0.5611388086372415,0.5747029137200879,True,False,0.09043684657388514,0.2937651841037857,True,False,2.611571024657948,False,False,inconclusive
5,assignment_isolation,plus_one_randomisation,True,ok,7.254682795846457,3.537216840590774,13.230713017139198,1.3943903164941531,30.00486280815579,0.986,0.015,0.986,0.015,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007069363218753962,24,24,24,0,0.0,{},0.7893719125859107,0.7232558139534883,0.0,False,True,False,False,True,False,0.0,13.2307130171392,1.3943903164941531,13.2307130171392,95.08333333333333,1.034175261642316,0.026283313980674194,False,0.495475193860948,False,0.02499999999999991,False,False,0.0541340157003833,0.02499999999999991,False,False,-1.7040631959806776,0.08836928148104133,True,False,0.2705112834746166,0.023268869114433658,True,False,0.10540296335304404,False,False,inconclusive
6,assignment_isolation,plus_one_randomisation,True,ok,8.687444298987439,3.2939313724246193,13.985822165078499,2.1864902066813743,29.71826851744036,0.999,0.002,0.999,0.002,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007051675037583574,24,24,24,0,0.0,{},0.7810606060606062,0.7087912087912087,0.0,False,True,False,False,True,False,0.0,13.985822165078497,2.1864902066813743,13.985822165078497,95.0,1.021286520513479,0.009890426062386512,False,0.5243845401496112,False,0.02430555555555558,False,False,0.06803000372695625,0.02430555555555558,False,False,0.974007970394922,0.3300525817702952,True,False,0.0821223489872758,0.41836739105068343,True,False,0.723528820639829,False,False,inconclusive
7,assignment_isolation,plus_one_randomisation,True,ok,10.597173481501224,3.7233509994777956,16.60651739802247,3.685001428281571,28.911528199504406,1.0,0.001,1.0,0.001,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007119281608054054,24,24,24,0,0.0,{},0.8252371070440376,0.7067204301075269,0.0,False,True,False,False,True,False,0.0,16.60651739802247,3.6850014282815713,16.60651739802247,96.875,1.0129385095573522,0.022192943453162164,False,0.5290711035803263,False,0.02777777777777779,False,False,0.08699089327790387,0.02777777777777779,False,False,1.0016612520975652,0.3165072268960649,True,False,0.18200380740657782,0.16800039301244785,True,False,1.8214107108706168,False,False,inconclusive
8,assignment_isolation,plus_one_randomisation,True,ok,12.638016351362232,3.867574360364362,19.152879471286692,5.498071636024124,29.183616607581182,1.0,0.001,1.0,0.001,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007050878611269466,24,24,24,0,0.0,{},0.8066025504404659,0.7409498207885306,0.0,False,True,False,False,True,False,0.0,19.152879471286692,5.498071636024124,19.152879471286692,96.625,1.0113398191909204,0.0026358404036562234,False,0.5187023401924512,False,0.035069444444444486,False,False,0.10744938041152939,0.035069444444444486,True,False,1.757730122139721,0.07879344000235584,True,False,0.20646094448687097,0.027541011033301227,True,False,2.065037290619276,False,False,inconclusive
9,assignment_isolation,plus_one_randomisation,True,ok,4.834695499998984,3.6949658527364155,10.95519628191815,-1.456813969834382,29.077108866648306,0.958,0.043,0.958,0.043,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007064376226523793,24,24,24,0,0.0,{},0.7757067572892042,0.7159498207885303,0.0,False,True,False,False,True,False,0.0,10.95519628191815,-1.456813969834382,10.95519628191815,94.08333333333333,0.9962111428550897,0.004800544991596988,False,0.5282121123493984,False,0.011458333333333348,False,False,0.0350691184700545,0.011458333333333348,False,False,1.3846088814056805,0.16617209427394286,True,False,0.19431556476509287,0.07247217941405261,True,False,0.12046675677431902,False,False,inconclusive
