replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,sequential_evalue,martingale_evalue,True,ok,-16.769096114787057,4.92828466970712,-6.400010336615178,-24.30757202730915,33.6651802418985,0.0005578204387002217,1.0,,,0.0005578204387002217,1.0,7.491473441813953,-1.750377468608716,2234,24,"[456, 466, 471, 462, 379]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006953633679347516,24,24,24,0,0.0,{},0.7897844405745207,0.702714758733066,0.0,False,True,False,False,True,False,0.0,-6.400010336615178,-24.30757202730915,-6.400010336615178,93.08333333333333,1.1292724158602194,0.02543819405550866,False,1.2519206105746443,False,0.011111111111111072,False,False,0.1285485618689821,0.011111111111111072,True,False,0.7505084860909331,0.4529485147642299,True,False,0.1469528129743542,0.20277920256394324,True,False,-2.4225992810038837,False,False,inconclusive
1,sequential_evalue,martingale_evalue,True,ok,-11.71722939715256,4.586185007299242,-1.5150739094751575,-18.890633948224433,34.853413381273285,0.536846513104815,1.0,,,0.536846513104815,1.0,0.6220430482244828,-1.59370086665729,2231,24,"[490, 457, 446, 462, 376]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006995262995981094,24,24,24,0,0.0,{},0.7874879218088942,0.6895779219092398,0.0,False,True,False,False,True,False,0.0,-1.5150739094751575,-18.890633948224433,-1.5150739094751575,92.95833333333333,1.1753400441141792,0.0021842472942162046,False,1.278175941278413,False,0.02777777777777779,False,False,0.08008994299527082,0.02777777777777779,False,False,-0.2121275360248348,0.8320075378691446,True,False,0.26952029885738565,0.024778024044428273,True,False,-2.4594214327030577,False,False,forward_only_adequate
2,sequential_evalue,martingale_evalue,True,ok,-11.01620710930162,4.481531369738858,-3.0899715443507896,-18.737000849706106,35.01361813736748,0.18191157696863877,1.0,,,0.18191157696863877,1.0,1.7042345507958938,-1.2229210007250444,2199,24,"[444, 463, 478, 451, 363]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006927022085119224,24,24,24,0,0.0,{},0.7578216963921108,0.7100165412489661,0.0,False,True,False,False,True,False,0.0,-3.08997154435079,-18.737000849706106,-3.08997154435079,91.625,1.1608084514994836,0.0031286536023899187,False,1.2478788873365518,False,0.02256944444444453,False,False,0.07553620000001664,0.02256944444444453,False,False,-0.20043858311459806,0.8411375867308359,True,False,0.22741904630902746,0.12909654568645967,True,False,-0.31537263082049743,False,False,forward_only_adequate
3,sequential_evalue,martingale_evalue,True,ok,-15.358282433514205,3.2855029328006,-10.012214743035539,-21.079426732625407,34.76165291310315,0.2319018783084033,1.0,,,0.2319018783084033,1.0,1.4614409351053146,-1.7591187623178977,2210,24,"[446, 464, 458, 468, 374]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.0070334426553758655,24,24,24,0,0.0,{},0.7727151741081945,0.7022909920522414,0.0,False,True,False,False,True,False,0.0,-10.012214743035539,-21.079426732625407,-10.012214743035539,92.08333333333333,1.1730834025695842,0.03110432159057924,False,1.3030984763052464,False,0.03541666666666665,False,False,0.11072159106966024,0.03541666666666665,True,False,-0.8628906753599945,0.38819757796452115,True,False,0.1212493733023976,0.35457049607277513,True,False,-3.7159559275678715,False,False,forward_only_adequate
4,sequential_evalue,martingale_evalue,True,ok,-7.569778727622642,4.821759752159822,0.2642744045815837,-15.973175539452058,34.01483634696853,0.5698241987541867,1.0,,,0.5698241987541867,1.0,0.562427388964039,-1.3413726146099072,2189,24,"[449, 457, 457, 470, 356]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.00704746819636571,24,24,24,0,0.0,{},0.7731229554988713,0.6400884327890853,0.0,False,True,False,False,True,False,0.0,0.2642744045815837,-15.973175539452058,0.2642744045815837,91.20833333333333,1.1446923350326708,0.025797502038995057,False,1.298400056968049,False,0.012499999999999956,False,False,0.04922281784612581,0.012499999999999956,False,False,-1.212606703363087,0.22528022478174758,True,False,0.20705119099282826,0.02714525655836974,True,False,-0.8248758974649845,False,False,forward_only_adequate
5,sequential_evalue,martingale_evalue,True,ok,-7.576830914816472,4.824888380009234,1.6508733620626943,-14.899451620182894,33.506311027423486,0.5832071150765119,1.0,,,0.5832071150765119,1.0,0.5392128982995026,-1.3619930685288077,2213,24,"[456, 473, 465, 456, 363]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.0069607562527029,24,24,24,0,0.0,{},0.7714062935074517,0.6439665748975673,0.0,False,True,False,False,True,False,0.0,1.6508733620626943,-14.899451620182894,1.6508733620626943,92.20833333333333,1.119793989808009,0.003766425062010796,False,1.2043548146341874,False,0.029861111111111116,False,False,0.05057482322266112,0.029861111111111116,False,False,0.8070030053108052,0.419664751693137,True,False,0.17918635728578083,0.04516975229693458,True,False,-0.520915852095066,False,False,forward_only_adequate
6,sequential_evalue,martingale_evalue,True,ok,-7.34959314364865,3.6140048172411046,-1.2752434364445442,-13.895908502170506,34.35402626902907,0.8997553367050553,1.0,,,0.8997553367050553,1.0,0.10563240072071467,-1.2499912102480617,2222,24,"[473, 449, 465, 469, 366]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006924795833233841,24,24,24,0,0.0,{},0.7773576478931339,0.6910840586909529,0.0,False,True,False,False,True,False,0.0,-1.2752434364445442,-13.895908502170506,-1.2752434364445442,92.58333333333333,1.1445137843473137,0.011509005931539244,False,1.281606416361645,False,0.009027777777777746,False,False,0.0475445246248373,0.009027777777777746,False,False,0.6638981719223896,0.5067554863709018,True,False,0.1366382256370419,0.10473738689747698,True,False,0.7586977359265547,False,False,forward_only_adequate
7,sequential_evalue,martingale_evalue,True,ok,-10.241421625553746,4.44574392893069,-2.6027369810404837,-17.809143516219372,35.077042615332466,1.0,1.0,,,1.0,1.0,-0.06693533002781882,-1.585573264933063,2220,24,"[464, 458, 460, 467, 371]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006968208015090551,24,24,24,0,0.0,{},0.7829825887960886,0.72039683519163,0.0,False,True,False,False,True,False,0.0,-2.6027369810404837,-17.809143516219372,-2.6027369810404837,92.5,1.175398001207625,0.011448233670016041,False,1.3012150501224915,False,0.036111111111111205,False,False,0.06824779057074236,0.036111111111111205,False,False,-2.0429479553401206,0.04105759039998052,True,False,0.17951483239163818,0.006034576189380101,True,False,-2.465122613367632,False,False,forward_only_adequate
8,sequential_evalue,martingale_evalue,True,ok,-12.511194035800846,3.500589399504615,-6.007352338346478,-18.552286531425175,34.05169262950892,0.0651123924879809,1.0,,,0.0651123924879809,1.0,2.7316403870854535,-1.5832072108299615,2229,24,"[454, 458, 459, 488, 370]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.007006337679706271,24,24,24,0,0.0,{},0.7851452992002739,0.6770677724682449,0.0,False,True,False,False,True,False,0.0,-6.007352338346478,-18.552286531425175,-6.007352338346478,92.875,1.1496064376982935,0.0028447869614461473,False,1.3572313886465937,False,0.01909722222222232,False,False,0.08889132756369757,0.01909722222222232,True,False,0.5131671108744894,0.6078344300533116,True,False,0.15809542538192753,0.40889180739908393,True,False,-2.152346306239815,False,False,forward_only_adequate
9,sequential_evalue,martingale_evalue,True,ok,-3.2853863091208293,2.986118875741366,2.156111854246677,-8.107532285631681,33.51420062797775,1.0,1.0,,,1.0,1.0,-0.3500118455386487,-0.8650631661462845,2223,24,"[468, 463, 446, 470, 376]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006898080545028518,24,24,24,0,0.0,{},0.7767964230348361,0.7013708441365648,0.0,False,True,False,False,True,False,0.0,2.156111854246677,-8.107532285631681,2.156111854246677,92.625,1.1124775128030997,0.021776408844961518,False,1.2572242776194527,False,0.025000000000000022,False,False,0.019169377814855882,0.025000000000000022,False,False,-0.3351488181882733,0.7375128285800399,True,False,0.08169769088265033,0.21968172960393137,True,False,0.11804627832719403,False,False,forward_only_adequate
