replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-27.583628769617977,3.4365036978232997,-20.86306189267306,-33.420673489318496,29.049001159675424,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007101828362457645,24,24,24,0,0.0,{},0.8017933723196882,0.6908914728682171,0.0,False,True,False,False,False,False,0.0,-20.86306189267306,-33.420673489318496,-20.86306189267306,94.83333333333333,1.0045045037741651,0.013388546595696887,False,0.502098627512795,False,0.027430555555555625,False,False,0.2687418771482985,0.027430555555555625,True,False,-1.2150803974021802,0.22433542922650873,True,False,0.08957638810934132,0.4672883178117491,True,False,-3.6951067516376446,False,False,inconclusive
1,assignment_isolation,plus_one_randomisation,True,ok,-34.60022868570176,3.318788300732111,-28.97258428201719,-40.17854050810068,29.214287417630885,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0071297929697194595,24,24,24,0,0.0,{},0.81872852233677,0.7454071969696969,0.0,False,True,False,False,False,False,0.0,-28.97258428201719,-40.17854050810068,-28.97258428201719,96.20833333333333,1.0215239819533086,0.037981830808210805,False,0.4962097859805187,False,0.048958333333333326,False,False,0.3378364788790652,0.048958333333333326,True,False,-0.6862898497924694,0.4925303483620669,True,False,0.14474628587192717,0.14499756726206792,True,False,-4.653668195889576,False,False,inconclusive
2,assignment_isolation,plus_one_randomisation,True,ok,-31.31120405149918,4.066937623087113,-24.00517393664765,-38.05593892459528,29.98773863640472,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0070783533403747986,24,24,24,0,0.0,{},0.7987280701754385,0.7370879120879119,0.0,False,True,False,False,False,False,0.0,-24.00517393664765,-38.05593892459528,-24.00517393664765,96.41666666666667,1.0421302825665706,0.015615412529948029,False,0.5213177718898778,False,0.012499999999999956,False,False,0.2968613853716531,0.012499999999999956,True,False,-1.3837436108572505,0.16643697482311715,True,False,0.1664938306103507,0.2724971129146695,True,False,-3.870578023719798,False,False,inconclusive
3,assignment_isolation,plus_one_randomisation,True,ok,-29.241177622342793,3.8074696292007046,-22.84515575586312,-36.042078239858895,29.86012988284253,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007135627057999846,24,24,24,0,0.0,{},0.8047371565113499,0.7447010869565218,0.0,False,True,False,False,False,False,0.0,-22.84515575586312,-36.042078239858895,-22.84515575586312,94.83333333333333,1.0374671361238939,0.017199414096328233,False,0.5238406088461296,False,0.024652777777777746,False,False,0.27665485035989434,0.024652777777777746,True,False,0.5103279043999591,0.6098217565101219,True,False,0.14678075396810616,0.17979806598809714,True,False,-3.3678918527897754,False,False,inconclusive
4,assignment_isolation,plus_one_randomisation,True,ok,-35.092194920493355,4.834746357793443,-27.066467433041748,-43.05807915437224,30.65194909332746,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.006984812103101121,24,24,24,0,0.0,{},0.7946211734693877,0.6909574468085108,0.0,False,True,False,False,False,False,0.0,-27.066467433041748,-43.05807915437223,-27.066467433041748,97.29166666666667,1.0558947955951437,0.0012223492343731732,False,0.5294019806767872,False,0.03472222222222221,False,False,0.33108439191120964,0.03472222222222221,True,False,-0.9460304803983187,0.34413303996815625,True,False,0.246375396624485,0.06627261930413751,True,False,-5.807052261696302,False,False,inconclusive
5,assignment_isolation,plus_one_randomisation,True,ok,-31.19523943130764,3.5373181624252776,-24.849826029904705,-37.01825779209352,29.487894945533036,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007072881291374491,24,24,24,0,0.0,{},0.7941585913910538,0.7372340425531914,0.0,False,True,False,False,False,False,0.0,-24.849826029904705,-37.01825779209352,-24.849826029904705,96.29166666666667,1.0233035858320403,0.006449453688995309,False,0.500534669204472,False,0.032638888888888884,False,False,0.30161193935949343,0.032638888888888884,True,False,0.8403539826306651,0.4007099423504342,True,False,0.11806947593361851,0.20766672893617252,True,False,-4.381634240830117,False,False,inconclusive
6,assignment_isolation,plus_one_randomisation,True,ok,-24.69736529272983,4.069306509021995,-18.459306262138636,-31.70149969728552,29.861978171605735,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007070454939912283,24,24,24,0,0.0,{},0.7865618556701033,0.6992673992673993,0.0,False,True,False,False,False,False,0.0,-18.459306262138636,-31.701499697285517,-18.459306262138636,94.79166666666667,1.0278293536717769,0.02715853645705779,False,0.5366302109608269,False,0.02604166666666674,False,False,0.2311524541806219,0.02604166666666674,True,False,-1.7307816867078032,0.08349070938267254,True,False,0.16427952588226052,0.03830330895246311,True,False,-4.866567719441888,False,False,inconclusive
7,assignment_isolation,plus_one_randomisation,True,ok,-32.41777431442928,3.2392321413105982,-27.04708493479602,-37.95546926927273,29.93834831934172,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007060093572928723,24,24,24,0,0.0,{},0.7929143460915589,0.7159003831417624,0.0,False,True,False,False,False,False,0.0,-27.04708493479602,-37.95546926927273,-27.04708493479602,95.45833333333333,1.0325598218361614,0.0056629118528832975,False,0.5472723771849061,False,0.024652777777777746,False,False,0.311424114364516,0.024652777777777746,True,False,-0.7099787422456183,0.4777173186502107,True,False,0.1219590225519847,0.14989685029182662,True,False,-5.29868262945501,False,False,inconclusive
8,assignment_isolation,plus_one_randomisation,True,ok,-26.530177382691004,3.611990836165017,-19.37154136063616,-32.28495889315973,29.19915799203446,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007090119159964062,24,24,24,0,0.0,{},0.8268795289855072,0.6954212454212452,0.0,False,True,False,False,False,False,0.0,-19.37154136063616,-32.28495889315973,-19.37154136063616,97.0,1.0194824023730706,0.03678058073094969,False,0.5172412819022736,False,0.023263888888888862,False,False,0.2530237493293441,0.023263888888888862,True,False,0.2684185814231021,0.7883771382296397,True,False,0.22583154256038251,0.03032421007676639,True,False,-4.030526841274047,False,False,inconclusive
9,assignment_isolation,plus_one_randomisation,True,ok,-26.728999462674988,3.450238915296336,-20.670123232718066,-32.294068504999245,28.449774112220528,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0070952125204729165,24,24,24,0,0.0,{},0.804904990842491,0.7053370786516855,0.0,False,True,False,False,False,False,0.0,-20.670123232718066,-32.294068504999245,-20.670123232718066,95.20833333333333,0.9848083368623888,0.03184989837034949,False,0.49947958121672537,False,0.02083333333333337,False,False,0.2652604868820991,0.02083333333333337,True,False,-1.150075694669253,0.25011269607573694,True,False,0.24773689154197326,0.033289929549481,True,False,-4.168522639318261,False,False,inconclusive
10,assignment_isolation,plus_one_randomisation,True,ok,-31.070926872880573,4.346933230974664,-24.04961237662075,-39.80356132547185,29.39756620437606,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007072830091597575,24,24,24,0,0.0,{},0.7884963768115945,0.7207880434782608,0.0,False,True,False,False,False,False,0.0,-24.049612376620747,-39.80356132547185,-24.049612376620747,95.79166666666667,1.017509497122292,0.003209827064053914,False,0.5029883347477725,False,0.019444444444444486,False,False,0.3021671431495818,0.019444444444444486,True,False,0.6460240821897288,0.5182637593962456,True,False,0.11761889922993633,0.3637462425310801,True,False,-5.501830313128967,False,False,inconclusive
11,assignment_isolation,plus_one_randomisation,True,ok,-30.35330471187416,4.1416858916208525,-21.681582465441984,-36.596298882636766,28.71226300693837,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0070463080694538206,24,24,24,0,0.0,{},0.7978949652777778,0.6794061302681993,0.0,False,True,False,False,False,False,0.0,-21.681582465441988,-36.596298882636766,-21.681582465441988,96.83333333333333,0.9954317660808795,0.047246282930753926,False,0.5058598308950677,False,0.014236111111111116,False,False,0.3016958303480598,0.014236111111111116,True,False,-0.2789413924502599,0.7802898021513178,True,False,0.1208904690348629,0.1081157946430073,True,False,-5.462340107716552,False,False,inconclusive
