replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,sequential_evalue,martingale_evalue,True,ok,-26.85930574441708,4.884810444170204,-16.518589332331253,-34.37774627658725,33.9489685953366,4.4140584442310226e-06,1.0,,,4.4140584442310226e-06,1.0,12.33071600956695,-2.1364624416891287,2234,24,"[456, 466, 471, 462, 379]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006953633679347516,24,24,24,0,0.0,{},0.7897844405745207,0.702714758733066,0.0,False,True,False,False,False,False,0.0,-16.518589332331253,-34.37774627658725,-16.518589332331253,93.08333333333333,1.1387918765367195,0.02543819405550866,False,1.2519206105746443,False,0.011111111111111072,False,False,0.22063685676287534,0.011111111111111072,True,False,0.7602816263125471,0.4470862622244982,True,False,0.1469528129743542,0.20277920256394324,True,False,-4.098345431913624,False,False,inconclusive
1,sequential_evalue,martingale_evalue,True,ok,-21.683780863474226,4.612571591596857,-11.34933131698271,-28.90525372663263,35.070475207038406,0.03063964198201239,1.0,,,0.03063964198201239,1.0,3.4854606188381827,-1.9996777130844356,2231,24,"[490, 457, 446, 462, 376]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006995262995981094,24,24,24,0,0.0,{},0.7874879218088942,0.6895779219092398,0.0,False,True,False,False,True,False,0.0,-11.349331316982708,-28.905253726632633,-11.349331316982708,92.95833333333333,1.1826598854473485,0.0021842472942162046,False,1.278175941278413,False,0.02777777777777779,False,False,0.16479113770424272,0.02777777777777779,True,False,-0.2749665044536479,0.7833419723114134,True,False,0.2695202988573857,0.024778024044428238,True,False,-4.138814615566003,False,False,inconclusive
2,sequential_evalue,martingale_evalue,True,ok,-21.00924510611893,4.477234288694523,-13.025122895347453,-28.669734999633057,35.23614741830032,0.004195328487964141,1.0,,,0.004195328487964141,1.0,5.473783637488773,-1.7758439765984475,2199,24,"[444, 463, 478, 451, 363]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006927022085119224,24,24,24,0,0.0,{},0.7578216963921108,0.7100165412489661,0.0,False,True,False,False,True,False,0.0,-13.025122895347453,-28.66973499963306,-13.025122895347453,91.625,1.1681859772667296,0.0031286536023899187,False,1.2478788873365518,False,0.02256944444444453,False,False,0.16110746281104255,0.02256944444444453,True,False,-0.23850609488270344,0.8114885887035456,True,False,0.22741904630902748,0.12909654568645962,True,False,-2.036987868779411,False,False,inconclusive
3,sequential_evalue,martingale_evalue,True,ok,-25.21581523549464,3.2573876839093634,-19.848879170474895,-30.918024515623866,35.02060323499837,0.007609611461211591,1.0,,,0.007609611461211591,1.0,4.878343164757351,-2.1268128457930437,2210,24,"[446, 464, 458, 468, 374]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.0070334426553758655,24,24,24,0,0.0,{},0.7727151741081945,0.7022909920522414,0.0,False,True,False,False,True,False,0.0,-19.848879170474895,-30.918024515623866,-19.848879170474895,92.08333333333333,1.1818220642628212,0.03110432159057924,False,1.3030984763052464,False,0.03541666666666665,False,False,0.19661208732721513,0.03541666666666665,True,False,-0.7461735156832333,0.45556260454277275,True,False,0.12124937330239756,0.35457049607277513,True,False,-5.3872754526537925,False,False,inconclusive
4,sequential_evalue,martingale_evalue,True,ok,-17.523162216194525,4.824965768561177,-9.678751559470776,-25.936988114336366,34.16401545520319,0.024155031208713686,1.0,,,0.024155031208713686,1.0,3.7232625889578195,-1.8216686236055057,2189,24,"[449, 457, 457, 470, 356]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.00704746819636571,24,24,24,0,0.0,{},0.7731229554988713,0.6400884327890853,0.0,False,True,False,False,True,False,0.0,-9.678751559470776,-25.936988114336362,-9.678751559470776,91.20833333333333,1.149712620298822,0.025797502038995057,False,1.298400056968049,False,0.012499999999999956,False,False,0.13257071213500393,0.012499999999999956,True,False,-1.1660204466900161,0.24360617874086332,True,False,0.20705119099282818,0.02714525655836974,True,False,-2.526753997231498,False,False,inconclusive
5,sequential_evalue,martingale_evalue,True,ok,-17.807739634599347,4.784320219303331,-8.598028312407642,-25.1247142857819,33.67586897698092,0.01779083765079053,1.0,,,0.01779083765079053,1.0,4.029071692927184,-1.8223762717226526,2213,24,"[456, 473, 465, 456, 363]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.0069607562527029,24,24,24,0,0.0,{},0.7714062935074517,0.6439665748975673,0.0,False,True,False,False,True,False,0.0,-8.598028312407642,-25.124714285781902,-8.598028312407642,92.20833333333333,1.125460682649342,0.003766425062010796,False,1.2043548146341874,False,0.029861111111111116,False,False,0.13856468441344677,0.029861111111111116,True,False,0.7663918731127379,0.44344316696388675,True,False,0.17918635728578083,0.04516975229693471,True,False,-2.161755331610468,False,False,inconclusive
6,sequential_evalue,martingale_evalue,True,ok,-17.55485894314717,3.6101014942918286,-11.475600128819433,-24.150964196611618,34.509252930867085,0.08275818400769738,1.0,,,0.08275818400769738,1.0,2.491832369220152,-1.7802867995114098,2222,24,"[473, 449, 465, 469, 366]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006924795833233841,24,24,24,0,0.0,{},0.7773576478931339,0.6910840586909529,0.0,False,True,False,False,True,False,0.0,-11.475600128819432,-24.150964196611614,-11.475600128819432,92.58333333333333,1.149685203056159,0.011509005931539244,False,1.281606416361645,False,0.009027777777777746,False,False,0.13285800842172876,0.009027777777777746,True,False,0.6699275555108636,0.5029039728097036,True,False,0.13663822563704187,0.10473738689747698,True,False,-0.8985209135898291,False,False,forward_only_adequate
7,sequential_evalue,martingale_evalue,True,ok,-20.38508933286987,4.4136536884740485,-12.899660006484552,-27.938492604474867,35.24748926664836,0.13786937265602975,1.0,,,0.13786937265602975,1.0,1.981448617066225,-1.9835266728926106,2220,24,"[464, 458, 460, 467, 371]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006968208015090551,24,24,24,0,0.0,{},0.7829825887960886,0.72039683519163,0.0,False,True,False,False,True,False,0.0,-12.899660006484552,-27.938492604474863,-12.899660006484552,92.5,1.1811095047532991,0.011448233670016041,False,1.3012150501224915,False,0.036111111111111205,False,False,0.15350565884235562,0.036111111111111205,True,False,-2.0228396739722285,0.0430896798128105,True,False,0.1795148323916382,0.006034576189380091,True,False,-4.017423541795466,False,False,forward_only_adequate
8,sequential_evalue,martingale_evalue,True,ok,-22.446075083046086,3.487324601531172,-15.906239959272721,-28.59613722955747,34.24722787268424,0.0023277162487957345,1.0,,,0.0023277162487957345,1.0,6.062867642797807,-2.0043083766670797,2229,24,"[454, 458, 459, 488, 370]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.007006337679706271,24,24,24,0,0.0,{},0.7851452992002739,0.6770677724682449,0.0,False,True,False,False,True,False,0.0,-15.90623995927272,-28.59613722955747,-15.90623995927272,92.875,1.15620782978758,0.0028447869614461473,False,1.3572313886465937,False,0.01909722222222232,False,False,0.17618095928783825,0.01909722222222232,True,False,0.5039791012147109,0.6142760630168409,True,False,0.15809542538192753,0.40889180739908393,True,False,-3.7686333738206566,False,False,inconclusive
9,sequential_evalue,martingale_evalue,True,ok,-13.614162027080994,2.878018533742817,-8.208930444459996,-18.217916378076872,33.63594479798696,0.20147681492537206,1.0,,,0.20147681492537206,1.0,1.6020809666206872,-1.5953363466709196,2223,24,"[468, 463, 446, 470, 376]","[5, 5, 5, 5, 4]",False,False,False,False,False,0.007071067811865475,0.006898080545028518,24,24,24,0,0.0,{},0.7767964230348361,0.7013708441365648,0.0,False,True,False,False,True,False,0.0,-8.208930444459996,-18.217916378076872,-8.208930444459996,92.625,1.1165187147089286,0.021776408844961518,False,1.2572242776194527,False,0.025000000000000022,False,False,0.10175325482064816,0.025000000000000022,True,False,-0.33948807390727925,0.73424207985977,True,False,0.08169769088265035,0.21968172960393137,True,False,-1.4912388709352813,False,False,forward_only_adequate
