replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,sequential_evalue,martingale_evalue,True,ok,-36.94951537404713,4.846918834466827,-26.628285614705298,-44.509563331106826,34.35927062801249,5.384004168066541e-10,1.0,,,5.384004168066541e-10,1.0,21.342418563440354,-2.4634941000941963,2234,24,"[456, 466, 471, 462, 379]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006953633679347516,24,24,24,0,0.0,{},0.7897844405745207,0.702714758733066,0.0,False,True,False,False,False,False,0.0,-26.628285614705295,-44.509563331106826,-26.628285614705295,93.08333333333333,1.1525551406672825,0.02543819405550866,False,1.2519206105746443,False,0.011111111111111072,False,False,0.3105762233619611,0.011111111111111072,True,False,0.7638930838673997,0.44493095926785886,True,False,0.1469528129743542,0.20277920256394324,True,False,-5.83982872082937,False,False,inconclusive
1,sequential_evalue,martingale_evalue,True,ok,-31.650332329796015,4.6479795100531645,-21.33708585700866,-38.88631033687906,35.409499709281995,0.0005971118809518532,1.0,,,0.0005971118809518532,1.0,7.423406056850362,-2.3364433109694414,2231,24,"[490, 457, 446, 462, 376]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006995262995981094,24,24,24,0,0.0,{},0.7874879218088942,0.6895779219092398,0.0,False,True,False,False,False,False,0.0,-21.33708585700866,-38.88631033687906,-21.33708585700866,92.95833333333333,1.1940925984807544,0.0021842472942162046,False,1.278175941278413,False,0.02777777777777779,False,False,0.2518505532798508,0.02777777777777779,True,False,-0.34065148490295344,0.7333659657429386,True,False,0.26952029885738565,0.024778024044428238,True,False,-5.846542739854878,False,False,inconclusive
2,sequential_evalue,martingale_evalue,True,ok,-31.00228310293598,4.479862897929064,-22.856612071610115,-38.420491059422424,35.58309056132659,5.72621859511987e-05,1.0,,,5.72621859511987e-05,1.0,9.767870083137574,-2.162141870864422,2199,24,"[444, 463, 478, 451, 363]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006927022085119224,24,24,24,0,0.0,{},0.7578216963921108,0.7100165412489661,0.0,False,True,False,False,False,False,0.0,-22.856612071610115,-38.420491059422424,-22.856612071610115,91.625,1.179688202801796,0.0031286536023899187,False,1.2478788873365518,False,0.02256944444444453,False,False,0.24944137527310675,0.02256944444444453,True,False,-0.2757448054873078,0.7827440794133205,True,False,0.22741904630902735,0.12909654568645967,True,False,-3.7536588967424906,False,False,inconclusive
3,sequential_evalue,martingale_evalue,True,ok,-35.07334803747506,3.2410269989136635,-29.84262601893464,-40.7902731897707,35.40181184846668,0.00012194827107443238,1.0,,,0.00012194827107443238,1.0,9.011913610734272,-2.443985921098177,2210,24,"[446, 464, 458, 468, 374]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.0070334426553758655,24,24,24,0,0.0,{},0.7727151741081945,0.7022909920522414,0.0,False,True,False,False,False,False,0.0,-29.84262601893464,-40.7902731897707,-29.84262601893464,92.08333333333333,1.1946865128692818,0.03110432159057924,False,1.3030984763052464,False,0.03541666666666665,False,False,0.2821742990206311,0.03541666666666665,True,False,-0.6266620031724249,0.5308808158015637,True,False,0.12124937330239755,0.35457049607277513,True,False,-6.958419639714358,False,False,inconclusive
4,sequential_evalue,martingale_evalue,True,ok,-27.476545704766508,4.834671575544821,-19.57094392960444,-35.78753281069514,34.44198904674583,0.0004208659245830774,1.0,,,0.0004208659245830774,1.0,7.773196243927696,-2.188649648076905,2189,24,"[449, 457, 457, 470, 356]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.00704746819636571,24,24,24,0,0.0,{},0.7731229554988713,0.6400884327890853,0.0,False,True,False,False,False,False,0.0,-19.57094392960444,-35.78753281069514,-19.57094392960444,91.20833333333333,1.159067192413608,0.025797502038995057,False,1.298400056968049,False,0.012499999999999956,False,False,0.22191972430986798,0.012499999999999956,True,False,-1.1146422788579893,0.26500374511019087,True,False,0.20705119099282823,0.02714525655836974,True,False,-4.298310337606708,False,False,inconclusive
5,sequential_evalue,martingale_evalue,True,ok,-28.03864835438223,4.750833866625704,-18.684637462525295,-35.38015484130938,33.97795108164855,0.0001810079548121828,1.0,,,0.0001810079548121828,1.0,8.616969578425609,-2.1847836799730445,2213,24,"[456, 473, 465, 456, 363]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.0069607562527029,24,24,24,0,0.0,{},0.7714062935074517,0.6439665748975673,0.0,False,True,False,False,False,False,0.0,-18.684637462525295,-35.38015484130938,-18.684637462525295,92.20833333333333,1.1355563844697694,0.003766425062010796,False,1.2043548146341874,False,0.029861111111111116,False,False,0.23246385865987154,0.029861111111111116,True,False,0.7223165994110293,0.47009984960398565,True,False,0.17918635728578083,0.04516975229693471,True,False,-3.875955088816248,False,False,inconclusive
6,sequential_evalue,martingale_evalue,True,ok,-27.760124742645782,3.616708177831932,-21.678003885638002,-34.31672734620352,34.79405231631254,0.0022766908331153302,1.0,,,0.0022766908331153302,1.0,6.085032279285526,-2.1640741171146702,2222,24,"[473, 449, 465, 469, 366]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006924795833233841,24,24,24,0,0.0,{},0.7773576478931339,0.6910840586909529,0.0,False,True,False,False,True,False,0.0,-21.678003885638002,-34.31672734620352,-21.678003885638002,92.58333333333333,1.159173372502831,0.011509005931539244,False,1.281606416361645,False,0.009027777777777746,False,False,0.2245130832677806,0.009027777777777746,True,False,0.6722714709067602,0.5014108884500894,True,False,0.13663822563704192,0.10473738689747698,True,False,-2.6558003064794495,False,False,inconclusive
7,sequential_evalue,martingale_evalue,True,ok,-30.528757040185884,4.385264506303615,-23.1367371075091,-38.0843540469847,35.54388203540142,0.0033501892368012222,1.0,,,0.0033501892368012222,1.0,5.698738446143203,-2.3188365199018115,2220,24,"[464, 458, 460, 467, 371]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006968208015090551,24,24,24,0,0.0,{},0.7829825887960886,0.72039683519163,0.0,False,True,False,False,False,False,0.0,-23.136737107509095,-38.0843540469847,-23.136737107509095,92.5,1.1910413417038994,0.011448233670016041,False,1.3012150501224915,False,0.036111111111111205,False,False,0.24251860546560813,0.036111111111111205,True,False,-2.0002427316211806,0.045474059628073195,True,False,0.17951483239163823,0.006034576189380091,True,False,-5.649152653866405,False,False,inconclusive
8,sequential_evalue,martingale_evalue,True,ok,-32.38095613029129,3.4909103609434666,-25.856417146892728,-38.3056732926788,34.56739238816188,1.5742901350596163e-05,1.0,,,1.5742901350596163e-05,1.0,11.059121002190622,-2.3472002207311067,2229,24,"[454, 458, 459, 488, 370]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.007006337679706271,24,24,24,0,0.0,{},0.7851452992002739,0.6770677724682449,0.0,False,True,False,False,False,False,0.0,-25.856417146892728,-38.3056732926788,-25.856417146892728,92.875,1.1670167840478063,0.0028447869614461473,False,1.3572313886465937,False,0.01909722222222232,False,False,0.26507678177727056,0.01909722222222232,True,False,0.4959343479543093,0.61994073149451,True,False,0.15809542538192753,0.40889180739908404,True,False,-5.460559561602071,False,False,inconclusive
9,sequential_evalue,martingale_evalue,True,ok,-23.94293774504121,2.778374363014492,-18.55019370132095,-28.442181889036398,33.89188918363841,0.005037632513872633,1.0,,,0.005037632513872633,1.0,5.290819046571918,-2.034137211500041,2223,24,"[468, 463, 446, 470, 376]","[5, 5, 5, 5, 4]",True,False,False,False,True,0.007071067811865475,0.006898080545028518,24,24,24,0,0.0,{},0.7767964230348361,0.7013708441365648,0.0,False,True,False,False,True,False,0.0,-18.55019370132095,-28.4421818890364,-18.55019370132095,92.625,1.1250145871519597,0.021776408844961518,False,1.2572242776194527,False,0.025000000000000022,False,False,0.196036017213625,0.025000000000000022,True,False,-0.34272898302141486,0.7318023565682363,True,False,0.08169769088265032,0.21968172960393137,True,False,-3.089523177108787,False,False,inconclusive
