replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,-17.587268665845972,3.43657063660778,-10.86521594769523,-23.42728112295776,28.72172641207847,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007101828362457645,24,24,24,0,0.0,{},0.8017933723196882,0.6908914728682171,0.0,False,True,False,False,True,False,0.0,-10.865215947695228,-23.427281122957755,-10.865215947695228,94.83333333333333,0.9931874551732293,0.013388546595696887,False,0.502098627512795,False,0.027430555555555625,False,False,0.16226046482567594,0.027430555555555625,True,False,-1.0725124573920362,0.2834899216671456,True,False,0.08957638810934132,0.4672883178117491,True,False,-2.182692654141366,False,False,inconclusive
1,assignment_isolation,plus_one_randomisation,True,ok,-24.601938308675585,3.3246537396550786,-18.96352339032195,-30.19218987598319,28.78784498637351,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0071297929697194595,24,24,24,0,0.0,{},0.81872852233677,0.7454071969696969,0.0,False,True,False,False,False,False,0.0,-18.96352339032195,-30.19218987598319,-18.96352339032195,96.20833333333333,1.006612744714334,0.037981830808210805,False,0.4962097859805187,False,0.048958333333333326,False,False,0.2356685242494594,0.048958333333333326,True,False,-0.8183337846755827,0.41316661982224334,True,False,0.14474628587192717,0.14499756726206786,True,False,-3.1703626393287188,False,False,inconclusive
2,assignment_isolation,plus_one_randomisation,True,ok,-21.32230761577107,4.065478607795339,-14.027292243010105,-28.05092507620458,29.614794074379823,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0070783533403747986,24,24,24,0,0.0,{},0.7987280701754385,0.7370879120879119,0.0,False,True,False,False,True,False,0.0,-14.027292243010104,-28.05092507620458,-14.027292243010104,96.41666666666667,1.029169758049632,0.015615412529948029,False,0.5213177718898778,False,0.012499999999999956,False,False,0.19489900478643368,0.012499999999999956,True,False,-1.3687587436914948,0.17107470099492816,True,False,0.16649383061035067,0.2724971129146695,True,False,-2.3605441644951504,False,False,inconclusive
3,assignment_isolation,plus_one_randomisation,True,ok,-19.252255225971286,3.8082248000729404,-12.861516962938051,-26.05378356609217,29.509339923844966,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007135627057999846,24,24,24,0,0.0,{},0.8047371565113499,0.7447010869565218,0.0,False,True,False,False,True,False,0.0,-12.86151696293805,-26.053783566092175,-12.86151696293805,94.83333333333333,1.0252792100977806,0.017199414096328233,False,0.5238406088461296,False,0.024652777777777746,False,False,0.17380390940938134,0.024652777777777746,True,False,0.5228176632918482,0.6011011465816043,True,False,0.14678075396810628,0.17979806598809714,True,False,-1.9622824972619433,False,False,inconclusive
4,assignment_isolation,plus_one_randomisation,True,ok,-25.091768554800314,4.834035696965366,-17.065769191864867,-33.054183232549235,30.244617428427684,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.006984812103101121,24,24,24,0,0.0,{},0.7946211734693877,0.6909574468085108,0.0,False,True,False,False,False,False,0.0,-17.065769191864867,-33.054183232549235,-17.065769191864867,97.29166666666667,1.0418630815354852,0.0012223492343731732,False,0.5294019806767872,False,0.03472222222222221,False,False,0.2317546618674447,0.03472222222222221,True,False,-0.9963392687807472,0.31908533006477235,True,False,0.246375396624485,0.06627261930413751,True,False,-4.389608321054381,False,False,inconclusive
5,assignment_isolation,plus_one_randomisation,True,ok,-21.192583010257668,3.534839061996261,-14.84878322093888,-27.003126866884724,29.112488022434622,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007072881291374491,24,24,24,0,0.0,{},0.7941585913910538,0.7372340425531914,0.0,False,True,False,False,True,False,0.0,-14.848783220938879,-27.003126866884724,-14.848783220938879,96.29166666666667,1.0102760282100958,0.006449453688995309,False,0.500534669204472,False,0.032638888888888884,False,False,0.19772693196393476,0.032638888888888884,True,False,0.971107926062518,0.3314945372594754,True,False,0.11806947593361843,0.2076667289361725,True,False,-2.7952805465805453,False,False,inconclusive
6,assignment_isolation,plus_one_randomisation,True,ok,-14.7053676779883,4.072971335151921,-8.46312947735544,-21.717066851160258,29.582475668956878,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007070454939912283,24,24,24,0,0.0,{},0.7865618556701033,0.6992673992673993,0.0,False,True,False,False,True,False,0.0,-8.46312947735544,-21.717066851160258,-8.46312947735544,94.79166666666667,1.0182090641184083,0.02715853645705779,False,0.5366302109608269,False,0.02604166666666674,False,False,0.1275766614381446,0.02604166666666674,True,False,-1.6562286938676192,0.0976755144867536,True,False,0.16427952588226052,0.03830330895246304,True,False,-3.33326452983281,False,False,inconclusive
7,assignment_isolation,plus_one_randomisation,True,ok,-22.422889108691454,3.2361842972429984,-17.056624952096364,-27.957124585988165,29.55144684683739,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007060093572928723,24,24,24,0,0.0,{},0.7929143460915589,0.7159003831417624,0.0,False,True,False,False,True,False,0.0,-17.056624952096364,-27.957124585988165,-17.056624952096364,95.45833333333333,1.019215768541841,0.0056629118528832975,False,0.5472723771849061,False,0.024652777777777746,False,False,0.20891484034272223,0.024652777777777746,True,False,-0.8145605131153419,0.41532392079154223,True,False,0.12195902255198472,0.14989685029182662,True,False,-3.852190082821738,False,False,inconclusive
8,assignment_isolation,plus_one_randomisation,True,ok,-16.516244726146017,3.609957779610998,-9.344047489187759,-22.268447193667946,28.881968285776782,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.007090119159964062,24,24,24,0,0.0,{},0.8268795289855072,0.6954212454212452,0.0,False,True,False,False,True,False,0.0,-9.344047489187759,-22.268447193667942,-9.344047489187759,97.0,1.0084077911177802,0.03678058073094969,False,0.5172412819022736,False,0.023263888888888862,False,False,0.1480265891424522,0.023263888888888862,True,False,0.2332367961797072,0.8155775344195515,True,False,0.22583154256038251,0.03032421007676639,True,False,-2.532812815550995,False,False,inconclusive
9,assignment_isolation,plus_one_randomisation,True,ok,-16.71495878276448,3.453232097018541,-10.658241967570389,-22.28323090770284,28.11928881875788,0.001,1.0,0.001,1.0,,,,,0,0,[],[],True,False,False,False,True,0.007071067811865475,0.0070952125204729165,24,24,24,0,0.0,{},0.804904990842491,0.7053370786516855,0.0,False,True,False,False,True,False,0.0,-10.658241967570389,-22.28323090770284,-10.658241967570389,95.20833333333333,0.9733683630007817,0.03184989837034949,False,0.49947958121672537,False,0.02083333333333337,False,False,0.15650908793688956,0.02083333333333337,True,False,-1.1071199456127083,0.26824207308113124,True,False,0.24773689154197326,0.033289929549481,True,False,-2.6315604602577527,False,False,inconclusive
