replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,n_evalue_terms,n_evalue_participants,evalue_fold_term_counts,evalue_fold_participant_counts,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_inter_p,collider_inter_valid,collider_inter_fired,collider_smd,collider_smd_min_p,collider_smd_valid,collider_smd_fired,collider_rank_z,collider_invalid,collider_fired,decision
0,assignment_isolation,plus_one_randomisation,True,ok,1.4299412375400173,3.8854915566790234,7.986111284518297,-5.873206545453601,28.671346275234434,0.683,0.318,0.683,0.318,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007043875794311146,24,24,24,0,0.0,{},0.8000792079207919,0.6916666666666667,0.0,False,True,False,False,True,False,0.0,7.986111284518297,-5.873206545453601,7.986111284518297,95.66666666666667,0.9876659932225944,0.01183065726475408,False,0.497370478777384,False,0.018749999999999933,False,False,0.00868877312989529,0.018749999999999933,False,False,0.07795850331861283,0.9378610620425185,True,False,0.10048156111939056,0.28396521283837545,True,False,-0.4426349654360565,False,False,forward_only_adequate
1,assignment_isolation,plus_one_randomisation,True,ok,14.06526424090782,3.741295296858079,20.95036012115098,7.668765388774788,28.724265809336817,1.0,0.001,1.0,0.001,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007087650734832412,24,24,24,0,0.0,{},0.816129288710121,0.6791176470588235,0.0,False,True,False,False,True,False,0.0,20.95036012115098,7.668765388774788,20.95036012115098,96.91666666666667,1.0021217401802303,0.012869630877117585,False,0.4989673297170608,False,0.015277777777777724,False,False,0.12332925161943696,0.015277777777777724,True,False,1.3777485584730038,0.16828093339062966,True,False,0.17592070126584822,0.027021305067068888,True,False,2.995204238990253,False,False,inconclusive
2,assignment_isolation,plus_one_randomisation,True,ok,-0.45015484057616173,4.085384600518095,7.047232782927685,-6.595270595444757,29.11067659104128,0.438,0.563,0.438,0.563,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007065655808709564,24,24,24,0,0.0,{},0.8053357712765958,0.7105311355311357,0.0,False,True,False,False,True,False,0.0,7.047232782927684,-6.595270595444757,7.047232782927684,96.0,1.0076515980863028,0.019626265913200224,False,0.5258621201171247,False,0.028124999999999956,False,False,0.0023301073725639832,0.028124999999999956,False,False,-0.034430451022952405,0.9725339014561831,True,False,0.1052660340129168,0.2832087263687606,True,False,-0.10933768431258,False,False,forward_only_adequate
3,assignment_isolation,plus_one_randomisation,True,ok,3.9838552996218426,2.9738473983109377,9.348328648075919,-1.0579047252007308,28.93003870515955,0.912,0.089,0.912,0.089,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007076478342415597,24,24,24,0,0.0,{},0.7992234674768783,0.6704212454212453,0.0,False,True,False,False,True,False,0.0,9.348328648075919,-1.0579047252007308,9.348328648075919,95.79166666666667,1.0018439171643665,0.004936714774301061,False,0.47247468892288863,False,0.021180555555555536,False,False,0.027778930120687842,0.021180555555555536,False,False,1.0774153630913945,0.28129474368561225,True,False,0.1023936209000137,0.40444392264274465,True,False,1.3005768525783366,False,False,forward_only_adequate
4,assignment_isolation,plus_one_randomisation,True,ok,4.39733972755729,3.775773144742067,10.23742192344865,-2.736976574603851,30.05395690907018,0.931,0.07,0.931,0.07,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007040246448857254,24,24,24,0,0.0,{},0.7789399685459467,0.7018981481481481,0.0,False,True,False,False,True,False,0.0,10.23742192344865,-2.736976574603851,10.23742192344865,94.66666666666667,1.0293381485929074,0.003722433009334155,False,0.5217271464507466,False,0.023611111111111138,False,False,0.030204241773270014,0.023611111111111138,False,False,0.578118510308019,0.5631841107756448,True,False,0.09043684657388512,0.29376518410378577,True,False,1.9288117703554943,False,False,forward_only_adequate
5,assignment_isolation,plus_one_randomisation,True,ok,2.2521826317114155,3.5364253236266365,8.225172670248677,-3.6037701469031487,29.968723413281577,0.758,0.243,0.758,0.243,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007069363218753962,24,24,24,0,0.0,{},0.7893719125859107,0.7232558139534883,0.0,False,True,False,False,True,False,0.0,8.225172670248677,-3.6037701469031487,8.225172670248677,95.08333333333333,1.0329296479433434,0.026283313980674194,False,0.495475193860948,False,0.02499999999999991,False,False,0.0138617396716886,0.02499999999999991,False,False,-1.6299449016877563,0.10311314251276195,True,False,0.27051128347461667,0.023268869114433658,True,False,-0.6132469251237349,False,False,forward_only_adequate
6,assignment_isolation,plus_one_randomisation,True,ok,3.678290739537895,3.2943872647377566,8.984426032645159,-2.8212066737060177,29.67516955202623,0.88,0.121,0.88,0.121,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007051675037583574,24,24,24,0,0.0,{},0.7810606060606062,0.7087912087912087,0.0,False,True,False,False,True,False,0.0,8.984426032645159,-2.8212066737060177,8.984426032645159,95.0,1.0198053981392161,0.009890426062386512,False,0.5243845401496112,False,0.02430555555555558,False,False,0.0247939733979627,0.02430555555555558,False,False,0.9791113970035228,0.3275249409456823,True,False,0.0821223489872758,0.41836739105068377,True,False,-0.05029579267117217,False,False,forward_only_adequate
7,assignment_isolation,plus_one_randomisation,True,ok,5.594904751052167,3.7231903848653327,11.609611143411755,-1.3160981592287362,28.85105571475926,0.959,0.042,0.959,0.042,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007119281608054054,24,24,24,0,0.0,{},0.8252371070440376,0.7067204301075269,0.0,False,True,False,False,True,False,0.0,11.609611143411755,-1.3160981592287362,11.609611143411755,96.875,1.0108198076975166,0.022192943453162164,False,0.5290711035803263,False,0.02777777777777779,False,False,0.04092787268679246,0.02777777777777779,False,False,1.0194798372641616,0.3079752205995825,True,False,0.18200380740657787,0.16800039301244785,True,False,1.0689613913860256,False,False,inconclusive
8,assignment_isolation,plus_one_randomisation,True,ok,7.627346762739104,3.867520005862068,14.140187852234899,0.48661901985805756,29.11115328132412,0.993,0.008,0.993,0.008,,,,,0,0,[],[],False,True,False,False,True,0.007071067811865475,0.007050878611269466,24,24,24,0,0.0,{},0.8066025504404659,0.7409498207885306,0.0,False,True,False,False,True,False,0.0,14.140187852234897,0.48661901985805756,14.140187852234897,96.625,1.0088286483425564,0.0026358404036562234,False,0.5187023401924512,False,0.035069444444444486,False,False,0.059154898969711045,0.035069444444444486,False,False,1.7792747691630513,0.07519472538038148,True,False,0.20646094448687097,0.027541011033301227,True,False,1.3188570484688893,False,False,inconclusive
9,assignment_isolation,plus_one_randomisation,True,ok,-0.17281999622827518,3.695155451508488,5.9504397255377235,-6.461492484692244,29.058843338173233,0.476,0.525,0.476,0.525,,,,,0,0,[],[],False,False,False,False,False,0.007071067811865475,0.007064376226523793,24,24,24,0,0.0,{},0.7757067572892042,0.7159498207885303,0.0,False,True,False,False,True,False,0.0,5.9504397255377235,-6.461492484692244,5.9504397255377235,94.08333333333333,0.9955853473855175,0.004800544991596988,False,0.5282121123493984,False,0.011458333333333348,False,False,0.0008262009028117134,0.011458333333333348,False,False,1.4021155395967657,0.16088074739799685,True,False,0.1943155647650928,0.07247217941405261,True,False,-0.6059432580421242,False,False,forward_only_adequate
