adequacy_id,run_hash,route,direction,beta_inj,delta,beta_min_med,delta_over_beta_min,M,false_adequacy_n,false_adequacy_rate,pointwise_wilson95_low,pointwise_wilson95_high,simultaneous_cp_upper,envelope_simultaneous_cp_upper,p_fa_max,envelope_pass,certified_delta_direction,lower_grid_censored,support_n,support_rate,opposite_direction_n,opposite_direction_rate,inconclusive_n,inconclusive_rate,selection_limited_n,selection_limited_rate,diagnostic_failure_n,diagnostic_failure_rate,base_seed,source_raw_csv,source_raw_sha256
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,5.0,5.0,28.94330437492468,0.17275152606043834,1200,602,0.5016666666666667,0.4734170335932907,0.529905663071367,0.5456179907460539,0.5456179907460539,0.05,False,15.0,False,0,0.0,0,0.0,589,0.49083333333333334,8,0.006666666666666667,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_5.csv,56da6b35760176ae050d5ab969c9794bd3a81775aec4b70d5fff80f17108be46
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,10.0,10.0,28.994768519003053,0.3448898029120681,1200,109,0.09083333333333334,0.07585322452274126,0.10842474430383013,0.1185632735694144,0.1185632735694144,0.05,False,15.0,False,0,0.0,0,0.0,1083,0.9025,7,0.005833333333333334,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_10.csv,64c979209cf6bdcd07092afc2950903681df19fb0daf021ee2cf752f82cd493a
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,15.0,15.0,29.076788843415734,0.5158753974098712,1200,4,0.0033333333333333335,0.0012970085081069314,0.008539385423943094,0.012027075574177188,0.012027075574177188,0.05,True,15.0,False,0,0.0,0,0.0,1188,0.99,7,0.005833333333333334,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_15.csv,5d986a050e91534793f0f0cb29494158c46d8dcbb494b527dbd0fa8029598976
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,20.0,20.0,29.207558701108873,0.6847542516191432,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,0,0.0,1192,0.9933333333333333,7,0.005833333333333334,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_20.csv,62613d4a95f2fdd7a6f2827d04ff66cfc4afe750254187bdbbcc92e9037d3cd0
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,30.0,30.0,29.557314187924227,1.0149772002036854,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,73,0.060833333333333336,1118,0.9316666666666666,8,0.006666666666666667,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_30.csv,99ea332e84478731188dea817afa58901fca0eba30fc51d474a9361b1eb7c697
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,40.0,40.0,30.05104046977836,1.3310687209059227,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,974,0.8116666666666666,217,0.18083333333333335,8,0.006666666666666667,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_40.csv,c24a2a0b77baed234b469275313bde80ae90238e55fb29d73e4df5d1445711b3
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,50.0,50.0,30.668984095911192,1.6303115826606736,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,1191,0.9925,0,0.0,8,0.006666666666666667,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_50.csv,4dd3d0a8ba86d495a6f6edf526ee3dda834cfd158ce038e79d05dd8c49c4338c
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,60.0,60.0,31.417139459460454,1.9097855830388963,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,1191,0.9925,0,0.0,8,0.006666666666666667,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_60.csv,1d1c5907ae7846dd61ec7536c7129c91b309b3c832b486b64d96e4b43496ad11
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,75.0,75.0,32.73621113111926,2.2910409423864113,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,1189,0.9908333333333333,0,0.0,10,0.008333333333333333,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_75.csv,26a23491a289455786b76b7e2fd4501cadd153f69e21f393489ee29608d4ee76
adequacy_498657101acbb4e6,0cd4cac11153c546,assignment_isolation,positive,90.0,90.0,34.289320111110655,2.6247239580243993,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,15.0,False,0,0.0,1188,0.99,0,0.0,11,0.009166666666666667,1,0.0008333333333333334,107,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_assignment_isolation_positive_delta_90.csv,2752e09ead4732d2e0db4aaaa77cba25b5d6c6de263f9a8904048466a5184d2d
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-5.0,5.0,33.89589313268682,0.14751049575319644,1200,1133,0.9441666666666667,0.9297022795287673,0.9557963816024698,0.9622157863815137,0.9622157863815137,0.05,False,30.0,False,0,0.0,0,0.0,56,0.04666666666666667,10,0.008333333333333333,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_5.csv,d4423da256c25a78cab2b3f9e2b4e57132c5d19b7d39e20df236d012a79b27f2
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-10.0,10.0,33.94238281021039,0.29461691172111365,1200,1035,0.8625,0.8418555541073806,0.8808309704556366,0.8909675692098205,0.8909675692098205,0.05,False,30.0,False,0,0.0,0,0.0,154,0.12833333333333333,10,0.008333333333333333,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_10.csv,5fda7bc13fdbbb72f692feeaee7cdf8717db72b37a4b89087d96499dc5e45578
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-15.0,15.0,34.017839406787694,0.44094511178764045,1200,783,0.6525,0.6251102824493143,0.6789164623668514,0.6935639780121619,0.6935639780121619,0.05,False,30.0,False,0,0.0,0,0.0,407,0.33916666666666667,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_15.csv,80f5347ac938795802a6660723393ccdfc79b7a5e59813cae37a1e35d089d929
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-20.0,20.0,34.122759983061954,0.5861190598277429,1200,381,0.3175,0.2917800948319639,0.3443846203880343,0.3594516008953507,0.3594516008953507,0.05,False,30.0,False,0,0.0,0,0.0,809,0.6741666666666667,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_20.csv,86e1c1065846018b770d678ddf3da1dacc7fc690eb92b69e9f60905b82159eae
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-30.0,30.0,34.44087603812042,0.87105798257846,1200,14,0.011666666666666667,0.006962173964032547,0.01948770329130523,0.024382192072449693,0.024382192072449693,0.05,True,30.0,False,7,0.005833333333333334,0,0.0,1169,0.9741666666666666,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_30.csv,bbc18c5b1b430776afebc061ef904993f441d1311d6c1e753c1019fba2767713
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-40.0,40.0,34.8952453610113,1.1462879709306266,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,397,0.3308333333333333,0,0.0,794,0.6616666666666666,8,0.006666666666666667,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_40.csv,ceeaed53ab2fda1a8936e71a0522c719a77f50ad056d78c1259520229899effe
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-50.0,50.0,35.46173975726282,1.4099703043971394,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,1121,0.9341666666666667,0,0.0,70,0.058333333333333334,8,0.006666666666666667,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_50.csv,51fda39283cafd8b057874da5a4907f4e497da53fa77a93f5d1274978ebb9072
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-60.0,60.0,36.152958308795974,1.659615223947028,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,1185,0.9875,0,0.0,7,0.005833333333333334,7,0.005833333333333334,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_60.csv,b70ba3dfa01744b4014f1fe390e71e0ea7b23b2c3f0b4ca8da50ec60ed75c563
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-75.0,75.0,37.37717408711477,2.006572241796502,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,1186,0.9883333333333333,0,0.0,4,0.0033333333333333335,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_75.csv,4cb8c86b1f07375cc3c74d2262c1403f0a49632d8173e38a09179ec7ff643bd4
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,negative,-90.0,90.0,38.81414627078074,2.318742227952903,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,1188,0.99,0,0.0,2,0.0016666666666666668,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_negative_delta_90.csv,979a2a2610deb79a8bda3f67e10c63da771719f977d9c6f25edad2618130693b
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,5.0,5.0,33.90392515364334,0.14747554972886956,1200,1146,0.955,0.9417480404958839,0.9653481489556271,0.9710537897852807,0.9710537897852807,0.05,False,30.0,False,0,0.0,0,0.0,44,0.03666666666666667,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_5.csv,fc26cb8df4c67bebc7e2f2b818ea631a27121e405f93eeae0c9524c92e7b8f9a
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,10.0,10.0,33.958662699714324,0.2944756714487501,1200,1029,0.8575,0.836579891838381,0.8761385427306636,0.8864456826557785,0.8864456826557785,0.05,False,30.0,False,0,0.0,0,0.0,161,0.13416666666666666,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_10.csv,1eeb055fc66f2ecca9b422305856b8d66a94fd703f019ec86da4e49edbf4ef55
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,15.0,15.0,34.04594369210115,0.44058111990240073,1200,770,0.6416666666666667,0.6141237814207912,0.6683054350751007,0.6830791894446013,0.6830791894446013,0.05,False,30.0,False,0,0.0,0,0.0,421,0.35083333333333333,8,0.006666666666666667,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_15.csv,4b6acc4c708facb99cb333ecfbb7343a286750f428b3184519927a2d981339b2
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,20.0,20.0,34.16038879231445,0.5854734301062664,1200,354,0.295,0.26988447780157077,0.32142383244555045,0.3362517057167703,0.3362517057167703,0.05,False,30.0,False,0,0.0,0,0.0,837,0.6975,8,0.006666666666666667,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_20.csv,d00741a7c47a39b6e0c934e8c54b7d5381da2ef6f5d2325985102ce66d12526f
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,30.0,30.0,34.48169481333369,0.8700268406876374,1200,12,0.01,0.005729576190218535,0.01739760440046169,0.022064594900162517,0.022064594900162517,0.05,True,30.0,False,0,0.0,7,0.005833333333333334,1170,0.975,10,0.008333333333333333,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_30.csv,612fe61a460f78af8e117a2411487756dac8917d5e77cb076cdfda53be65cc7e
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,40.0,40.0,34.94364056302604,1.144700419175102,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,0,0.0,392,0.32666666666666666,798,0.665,9,0.0075,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_40.csv,a08bde925351902d97dfa52b1ce930367398df45e3da2a39a63dc682ea04947a
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,50.0,50.0,35.51165911527133,1.4079882845715352,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,0,0.0,1120,0.9333333333333333,68,0.056666666666666664,11,0.009166666666666667,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_50.csv,a6a08c883c46d3b66f92537899212cd1fe8799e14c3b2515ce5ce742c8d29a05
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,60.0,60.0,36.19508362084348,1.6576836961760217,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,0,0.0,1181,0.9841666666666666,7,0.005833333333333334,11,0.009166666666666667,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_60.csv,824c5730f7bcb9e354d8c243e9b6b93a4cb2034c424ff9fa6559ababdf0e8ec6
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,75.0,75.0,37.4214455249029,2.004198366684944,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,0,0.0,1188,0.99,1,0.0008333333333333334,10,0.008333333333333333,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_75.csv,50c3e71d21804c1b514ad3b9c14151339a1949f42ae17a86efb126d70772cb1b
adequacy_498657101acbb4e6,0cd4cac11153c546,sequential_evalue,positive,90.0,90.0,38.862781193107104,2.315840432335369,1200,0,0.0,2.1614849653992331e-19,0.003191000602734924,0.005555023252772105,0.005555023252772105,0.05,True,30.0,False,0,0.0,1188,0.99,1,0.0008333333333333334,10,0.008333333333333333,1,0.0008333333333333334,106,auxiliary/adequacy_498657101acbb4e6/raw/adequacy_sequential_evalue_positive_delta_90.csv,4734ef162d45be6a1a83b400e1e37bf4e793f330ad2c0cc992b3ce4136a3220f
